Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638083507227,288937
READ,1638083507260,32292
READ,1638083507294,34302
READ,1638083507336,42005
READ,1638083507370,33338
READ,1638083507409,39378
READ,1638083507443,33907
READ,1638083507480,37182
READ,1638083507517,36788
READ,1638083507550,32793
READ,1638083507583,33537
READ,1638083507621,37558
READ,1638083507659,37635
READ,1638083507693,34563
READ,1638083507728,34927
READ,1638083507763,34733
READ,1638083507801,37748
READ,1638083507835,34037
READ,1638083507907,35090
READ,1638083507941,34500
READ,1638083507978,36992
READ,1638083508010,31726
READ,1638083508078,34607
READ,1638083508113,34692
READ,1638083508148,34938
READ,1638083508220,36936
READ,1638083508257,37512
READ,1638083508293,35825
READ,1638083508333,39931
READ,1638083508371,38317
READ,1638083508482,38464
READ,1638083508515,33379
READ,1638083508555,39687
READ,1638083508592,37310
READ,1638083508631,38887
READ,1638083508663,31325
READ,1638083508697,33986
READ,1638083508730,33744
READ,1638083508766,35976
READ,1638083508810,43259
READ,1638083508844,34420
READ,1638083508880,35334
READ,1638083508909,28934
READ,1638083508979,37120
READ,1638083509014,35618
READ,1638083509044,29220
READ,1638083509078,34607
READ,1638083509116,37270
READ,1638083509150,34269
READ,1638083509183,32979
READ,1638083509214,31361
READ,1638083509249,34833
READ,1638083509285,36101
READ,1638083509317,31273
READ,1638083509356,38824
READ,1638083509389,33443
READ,1638083509427,37528
READ,1638083509462,35211
READ,1638083509545,38355
READ,1638083509590,44575
READ,1638083509625,35408
READ,1638083509661,35984
READ,1638083509700,38668
READ,1638083509737,37262
READ,1638083509771,33769
READ,1638083509809,38455
READ,1638083509845,35456
READ,1638083509880,34650
READ,1638083509915,35366
READ,1638083509950,35129
READ,1638083509983,32949
READ,1638083510018,34678
READ,1638083510050,32257
READ,1638083510084,33781
READ,1638083510119,35166
READ,1638083510159,39512
READ,1638083510190,31483
READ,1638083510298,33958
READ,1638083510336,38293
READ,1638083510373,36675
READ,1638083510411,37607
READ,1638083510448,37519
READ,1638083510484,35583
READ,1638083510518,34362
READ,1638083510552,33983
READ,1638083510599,46321
READ,1638083510630,31492
READ,1638083510661,30723
READ,1638083510699,37782
READ,1638083510736,36993
READ,1638083510766,30342
READ,1638083510801,35343
READ,1638083510834,32502
READ,1638083510871,36806
READ,1638083510909,37880
READ,1638083510943,34343
READ,1638083510982,38863
READ,1638083511023,40479
READ,1638083511098,35817
READ,1638083511134,35932
READ,1638083511169,35281
READ,1638083511203,34552
READ,1638083511238,34950
READ,1638083511276,37018
READ,1638083511313,37265
READ,1638083511356,43278
READ,1638083511395,38431
READ,1638083511433,37929
READ,1638083511468,35421
READ,1638083511503,34706
READ,1638083511532,28749
READ,1638083511565,33006
READ,1638083511603,38783
READ,1638083511637,33200
READ,1638083511668,30882
READ,1638083511702,34449
READ,1638083511738,35981
READ,1638083511777,39151
READ,1638083511812,34509
READ,1638083511858,46476
READ,1638083511899,40086
READ,1638083512015,40771
READ,1638083512051,36034
READ,1638083512089,38194
READ,1638083512132,43040
READ,1638083512169,36477
READ,1638083512207,37935
READ,1638083512242,35102
READ,1638083512279,37285
READ,1638083512313,33886
READ,1638083512359,45698
READ,1638083512394,34938
READ,1638083512425,30903
READ,1638083512462,37665
READ,1638083512494,31614
READ,1638083512531,36900
READ,1638083512567,35560
READ,1638083512599,32112
READ,1638083512640,41626
READ,1638083512670,29347
READ,1638083512703,33452
READ,1638083512735,31616
READ,1638083512768,33418
READ,1638083512802,33420
READ,1638083512835,33033
READ,1638083512870,35344
READ,1638083512906,35257
READ,1638083512943,37492
READ,1638083512980,36442
READ,1638083513043,28688
READ,1638083513074,30797
READ,1638083513109,35012
READ,1638083513152,42616
READ,1638083513185,33651
READ,1638083513221,35986
READ,1638083513257,35584
READ,1638083513286,29349
READ,1638083513320,33619
READ,1638083513353,33413
READ,1638083513387,33137
READ,1638083513423,35915
READ,1638083513456,33819
READ,1638083513490,33733
READ,1638083513522,31554
READ,1638083513557,34910
READ,1638083513594,36933
READ,1638083513629,35214
READ,1638083513668,38513
READ,1638083513702,34840
READ,1638083513741,38914
READ,1638083513811,31617
READ,1638083513879,30378
READ,1638083513911,32741
READ,1638083513947,35091
READ,1638083513982,35147
READ,1638083514015,33274
READ,1638083514050,34636
READ,1638083514083,32805
READ,1638083514121,38196
READ,1638083514161,40056
READ,1638083514198,37095
READ,1638083514236,37905
READ,1638083514271,34748
READ,1638083514303,32120
READ,1638083514336,32793
READ,1638083514372,35956
READ,1638083514417,44723
READ,1638083514454,37866
READ,1638083514486,31218
READ,1638083514517,31025
READ,1638083514550,32960
READ,1638083514587,37478
READ,1638083514623,35382
READ,1638083514658,35282
READ,1638083514688,29505
READ,1638083514723,35700
READ,1638083514764,40707
READ,1638083514799,34976
READ,1638083514834,34593
READ,1638083514872,38046
READ,1638083514908,36485
READ,1638083514954,45474
READ,1638083514987,33032
READ,1638083515022,35394
READ,1638083515065,42708
READ,1638083515095,30242
READ,1638083515167,32773
READ,1638083515202,34947
READ,1638083515239,37527
READ,1638083515271,31877
READ,1638083515353,38764
READ,1638083515385,32792
READ,1638083515423,37804
READ,1638083515458,34325
READ,1638083515492,34093
READ,1638083515526,34331
READ,1638083515563,36403
READ,1638083515596,33468
READ,1638083515630,34386
READ,1638083515674,43292
READ,1638083515711,37490
READ,1638083515744,32815
READ,1638083515781,36625
READ,1638083515818,36844
READ,1638083515856,37843
READ,1638083515889,33577
READ,1638083516000,32316
READ,1638083516038,37606
READ,1638083516104,33165
READ,1638083516140,36443
READ,1638083516177,37126
READ,1638083516214,36674
READ,1638083516281,33255
READ,1638083516315,34044
READ,1638083516348,32998
READ,1638083516380,32088
READ,1638083516413,33362
READ,1638083516448,34918
READ,1638083516484,35467
READ,1638083516518,33729
READ,1638083516553,35467
READ,1638083516622,34059
READ,1638083516654,32188
READ,1638083516688,33785
READ,1638083516767,40604
READ,1638083516801,33972
READ,1638083516871,33178
READ,1638083516912,41096
READ,1638083516949,36141
READ,1638083516986,37690
READ,1638083517025,38368
READ,1638083517066,41465
READ,1638083517101,34623
READ,1638083517134,33203
READ,1638083517172,38346
READ,1638083517208,35120
READ,1638083517243,35203
READ,1638083517272,29490
READ,1638083517307,34711
READ,1638083517338,30657
READ,1638083517379,41427
READ,1638083517413,33292
READ,1638083517446,33090
READ,1638083517479,33271
READ,1638083517514,34534
READ,1638083517549,35131
READ,1638083517583,34591
READ,1638083517627,43874
READ,1638083517660,32970
READ,1638083517744,39553
READ,1638083517773,29024
READ,1638083517812,38838
READ,1638083517849,37610
READ,1638083517879,30207
READ,1638083517943,31329
READ,1638083517977,34377
READ,1638083518019,41761
READ,1638083518057,38083
READ,1638083518091,33939
READ,1638083518127,35627
READ,1638083518160,33286
READ,1638083518192,32021
READ,1638083518262,34953
READ,1638083518293,30166
READ,1638083518328,35821
READ,1638083518366,37676
READ,1638083518403,36492
