Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638316259842,1
UPDATE latency raw data: op, timestamp(ms), latency(us)
UPDATE,1638316151659,295671
UPDATE,1638316151693,34725
UPDATE,1638316151734,40333
UPDATE,1638316151770,36571
UPDATE,1638316151805,34758
UPDATE,1638316151844,38626
UPDATE,1638316151880,36286
UPDATE,1638316151912,31176
UPDATE,1638316151949,37626
UPDATE,1638316151984,34601
UPDATE,1638316152020,36410
UPDATE,1638316152058,37784
UPDATE,1638316152096,37289
UPDATE,1638316152132,36403
UPDATE,1638316152170,37468
UPDATE,1638316152207,36938
UPDATE,1638316152243,36264
UPDATE,1638316152279,35633
UPDATE,1638316152317,38693
UPDATE,1638316152354,37058
UPDATE,1638316152392,37346
UPDATE,1638316152430,37810
UPDATE,1638316152467,37332
UPDATE,1638316152506,38453
UPDATE,1638316152540,33872
UPDATE,1638316152575,35178
UPDATE,1638316152610,34682
UPDATE,1638316152643,33117
UPDATE,1638316152680,36809
UPDATE,1638316152712,32412
UPDATE,1638316152750,37708
UPDATE,1638316152786,35944
UPDATE,1638316152823,37154
UPDATE,1638316152864,40658
UPDATE,1638316152900,36595
UPDATE,1638316152939,38103
UPDATE,1638316152976,37040
UPDATE,1638316153011,35045
UPDATE,1638316153047,36346
UPDATE,1638316153085,38305
UPDATE,1638316153121,35223
UPDATE,1638316153157,36196
UPDATE,1638316153194,36967
UPDATE,1638316153227,32783
UPDATE,1638316153263,36231
UPDATE,1638316153301,37573
UPDATE,1638316153337,36271
UPDATE,1638316153372,34438
UPDATE,1638316153413,40997
UPDATE,1638316153448,35153
UPDATE,1638316153485,37339
UPDATE,1638316153520,35054
UPDATE,1638316153562,41222
UPDATE,1638316153602,40795
UPDATE,1638316153640,37551
UPDATE,1638316153681,40372
UPDATE,1638316153721,39912
UPDATE,1638316153760,39190
UPDATE,1638316153801,41022
UPDATE,1638316153840,39449
UPDATE,1638316153875,35094
UPDATE,1638316153910,34650
UPDATE,1638316153949,38672
UPDATE,1638316153985,36119
UPDATE,1638316154023,37820
UPDATE,1638316154061,37601
UPDATE,1638316154099,37903
UPDATE,1638316154134,35020
UPDATE,1638316154169,34962
UPDATE,1638316154204,35567
UPDATE,1638316154241,36999
UPDATE,1638316154278,36219
UPDATE,1638316154316,38556
UPDATE,1638316154355,38470
UPDATE,1638316154393,38677
UPDATE,1638316154430,36524
UPDATE,1638316154467,36532
UPDATE,1638316154505,38708
UPDATE,1638316154546,40687
UPDATE,1638316154579,32491
UPDATE,1638316154622,43542
UPDATE,1638316154665,42782
UPDATE,1638316154705,40063
UPDATE,1638316154738,32398
UPDATE,1638316154777,39021
UPDATE,1638316154814,37531
UPDATE,1638316154853,38964
UPDATE,1638316154898,45051
UPDATE,1638316154938,39991
UPDATE,1638316154978,39665
UPDATE,1638316155015,36317
UPDATE,1638316155051,36343
UPDATE,1638316155087,35649
UPDATE,1638316155123,36733
UPDATE,1638316155161,37285
UPDATE,1638316155194,32755
UPDATE,1638316155229,35341
UPDATE,1638316155265,36349
UPDATE,1638316155303,37767
UPDATE,1638316155339,35464
UPDATE,1638316155370,31645
UPDATE,1638316155403,32327
UPDATE,1638316155449,46416
UPDATE,1638316155488,38976
UPDATE,1638316155528,39627
UPDATE,1638316155560,32045
UPDATE,1638316155604,44238
UPDATE,1638316155641,37036
UPDATE,1638316155679,37281
UPDATE,1638316155724,45082
UPDATE,1638316155769,44877
UPDATE,1638316155814,44592
UPDATE,1638316155865,51155
UPDATE,1638316155904,39355
UPDATE,1638316155939,34491
UPDATE,1638316155975,36632
UPDATE,1638316156015,39794
UPDATE,1638316156053,38025
UPDATE,1638316156097,43427
UPDATE,1638316156131,33870
UPDATE,1638316156169,38209
UPDATE,1638316156206,36856
UPDATE,1638316156247,41416
UPDATE,1638316156279,32068
UPDATE,1638316156316,36387
UPDATE,1638316156356,39809
UPDATE,1638316156389,33663
UPDATE,1638316156427,37244
UPDATE,1638316156469,42487
UPDATE,1638316156506,36700
UPDATE,1638316156539,32773
UPDATE,1638316156576,37495
UPDATE,1638316156608,31985
UPDATE,1638316156641,32504
UPDATE,1638316156679,37714
UPDATE,1638316156717,38587
