Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638299886677,1
UPDATE latency raw data: op, timestamp(ms), latency(us)
UPDATE,1638299851275,46658
UPDATE,1638299851629,354762
UPDATE,1638299851661,31597
UPDATE,1638299851696,35218
UPDATE,1638299851729,32777
UPDATE,1638299851765,36131
UPDATE,1638299851799,33727
UPDATE,1638299851836,36311
UPDATE,1638299851871,34979
UPDATE,1638299851906,35169
UPDATE,1638299851942,36504
UPDATE,1638299851978,35824
UPDATE,1638299852013,34834
UPDATE,1638299852049,35498
UPDATE,1638299852085,36569
UPDATE,1638299852120,34307
UPDATE,1638299852155,35230
UPDATE,1638299852190,34727
UPDATE,1638299852227,36707
UPDATE,1638299852264,37204
UPDATE,1638299852307,43426
UPDATE,1638299852343,35291
UPDATE,1638299852378,34967
UPDATE,1638299852414,35846
UPDATE,1638299852449,35750
UPDATE,1638299852485,35798
UPDATE,1638299852519,33558
UPDATE,1638299852554,34880
UPDATE,1638299852590,36335
UPDATE,1638299852631,40681
UPDATE,1638299852662,31016
UPDATE,1638299852698,36412
UPDATE,1638299852732,33263
UPDATE,1638299852770,38393
UPDATE,1638299852808,37413
UPDATE,1638299852847,39311
UPDATE,1638299852885,37445
UPDATE,1638299852921,36213
UPDATE,1638299852958,37548
UPDATE,1638299852996,37744
UPDATE,1638299853033,36387
UPDATE,1638299853071,37823
UPDATE,1638299853107,35913
UPDATE,1638299853144,36899
UPDATE,1638299853179,35804
UPDATE,1638299853214,34793
UPDATE,1638299853249,35164
UPDATE,1638299853282,32412
UPDATE,1638299853313,30733
UPDATE,1638299853347,34198
UPDATE,1638299853382,35402
UPDATE,1638299853421,38227
UPDATE,1638299853455,34754
UPDATE,1638299853495,39893
UPDATE,1638299853525,29623
UPDATE,1638299853560,34708
UPDATE,1638299853597,36783
UPDATE,1638299853632,35548
UPDATE,1638299853667,34320
UPDATE,1638299853698,31609
UPDATE,1638299853731,32226
UPDATE,1638299853763,32406
UPDATE,1638299853802,38612
UPDATE,1638299853840,38589
UPDATE,1638299853873,32573
UPDATE,1638299853910,36931
UPDATE,1638299853946,35751
UPDATE,1638299853981,35075
UPDATE,1638299854018,36549
UPDATE,1638299854049,31579
UPDATE,1638299854083,34080
UPDATE,1638299854117,33869
UPDATE,1638299854152,34578
UPDATE,1638299854183,30839
UPDATE,1638299854220,36996
UPDATE,1638299854251,31326
UPDATE,1638299854282,30276
UPDATE,1638299854317,35501
UPDATE,1638299854350,32618
UPDATE,1638299854387,37180
UPDATE,1638299854424,37350
UPDATE,1638299854461,36188
UPDATE,1638299854499,38367
UPDATE,1638299854538,38913
UPDATE,1638299854574,35798
UPDATE,1638299854608,34296
UPDATE,1638299854645,36323
UPDATE,1638299854679,34787
UPDATE,1638299854714,34850
UPDATE,1638299854751,36755
UPDATE,1638299854782,31007
UPDATE,1638299854819,36879
UPDATE,1638299854851,31372
UPDATE,1638299854882,31147
UPDATE,1638299854918,35977
UPDATE,1638299854954,36009
UPDATE,1638299854991,36803
UPDATE,1638299855026,35391
UPDATE,1638299855062,35751
UPDATE,1638299855095,33385
UPDATE,1638299855134,38016
UPDATE,1638299855169,35627
UPDATE,1638299855209,39259
UPDATE,1638299855246,37457
UPDATE,1638299855282,36308
UPDATE,1638299855320,37985
UPDATE,1638299855358,37422
UPDATE,1638299855397,38853
UPDATE,1638299855433,36566
UPDATE,1638299855466,32137
UPDATE,1638299855501,35683
UPDATE,1638299855533,31459
UPDATE,1638299855568,35033
UPDATE,1638299855603,35175
UPDATE,1638299855641,37834
UPDATE,1638299855678,37179
UPDATE,1638299855714,35619
UPDATE,1638299855745,30859
UPDATE,1638299855777,32503
UPDATE,1638299855813,35217
UPDATE,1638299855848,35035
UPDATE,1638299855892,44469
UPDATE,1638299855924,31185
UPDATE,1638299855957,33789
UPDATE,1638299855990,32893
UPDATE,1638299856034,43569
UPDATE,1638299856069,34939
UPDATE,1638299856104,35458
UPDATE,1638299856141,36835
UPDATE,1638299856177,35758
UPDATE,1638299856214,36541
UPDATE,1638299856245,31082
