Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638083752900,38463
READ,1638083753297,30299
READ,1638083753899,37190
READ,1638083754155,37397
READ,1638083754427,37563
READ,1638083754493,35936
READ,1638083754593,33232
READ,1638083754625,32236
READ,1638083755340,33544
READ,1638083755375,34975
READ,1638083755408,32931
READ,1638083755754,33170
READ,1638083756225,34974
READ,1638083756257,31660
READ,1638083756433,37161
READ,1638083757282,32555
READ,1638083757349,35208
READ,1638083757424,37740
READ,1638083757461,37512
READ,1638083757765,34483
READ,1638083757836,36303
READ,1638083758497,33323
READ,1638083759093,31607
READ,1638083759239,31553
READ,1638083759848,35184
READ,1638083760040,30853
READ,1638083760573,31698
READ,1638083761053,32370
READ,1638083761677,33853
READ,1638083761919,37822
READ,1638083761954,34966
READ,1638083762293,33193
READ,1638083762361,31055
READ,1638083762565,31840
READ,1638083762671,33987
READ,1638083762908,28912
READ,1638083762974,32059
READ,1638083763349,35612
READ,1638083763385,35770
READ,1638083764332,29156
READ,1638083765188,37531
READ,1638083765603,32226
READ,1638083766065,29382
READ,1638083766708,35765
READ,1638083767242,32564
READ,1638083767530,38277
READ,1638083768266,34098
READ,1638083768533,34089
READ,1638083768886,32574
READ,1638083770336,33920
READ,1638083770642,29530
READ,1638083771100,34032
READ,1638083771235,31072
READ,1638083772253,31018
READ,1638083772595,29578
READ,1638083772730,32819
READ,1638083774284,33647
READ,1638083774979,36724
READ,1638083775261,35818
READ,1638083775565,37390
READ,1638083776064,32150
READ,1638083776162,33708
READ,1638083776320,33394
READ,1638083776496,33536
READ,1638083776564,30133
READ,1638083776666,30386
READ,1638083776900,30086
READ,1638083777109,29067
READ,1638083777205,31880
READ,1638083777235,29658
READ,1638083777566,30619
READ,1638083778127,29024
READ,1638083778334,32630
READ,1638083778702,32190
READ,1638083778735,32155
READ,1638083778768,33429
READ,1638083779289,29301
READ,1638083779519,31678
READ,1638083779647,31331
READ,1638083780037,31741
READ,1638083780521,34213
READ,1638083780763,32047
READ,1638083781222,31465
READ,1638083781286,29916
READ,1638083781370,47968
READ,1638083781400,29988
READ,1638083781433,32233
READ,1638083781531,30051
READ,1638083782124,29696
READ,1638083782474,36799
READ,1638083782579,31734
READ,1638083783190,33506
READ,1638083783550,28441
READ,1638083784107,32847
READ,1638083784240,30788
READ,1638083784346,34893
READ,1638083784409,29429
READ,1638083784633,34289
READ,1638083784669,36042
READ,1638083785565,31618
READ,1638083785778,34722
READ,1638083785814,36412
READ,1638083786049,34212
READ,1638083786282,32219
READ,1638083786452,30090
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638083786823,2
UPDATE latency raw data: op, timestamp(ms), latency(us)
UPDATE,1638083752690,184988
UPDATE,1638083752721,30716
UPDATE,1638083752755,33566
UPDATE,1638083752790,35175
UPDATE,1638083752824,34163
UPDATE,1638083752862,37363
UPDATE,1638083752932,31975
UPDATE,1638083752968,35531
UPDATE,1638083753004,35812
UPDATE,1638083753040,36780
UPDATE,1638083753077,36577
UPDATE,1638083753109,32318
UPDATE,1638083753146,36263
UPDATE,1638083753191,44924
UPDATE,1638083753229,38328
UPDATE,1638083753266,37037
UPDATE,1638083753333,36560
UPDATE,1638083753370,36866
UPDATE,1638083753407,36590
UPDATE,1638083753443,36584
UPDATE,1638083753479,35071
UPDATE,1638083753513,34711
UPDATE,1638083753544,30176
UPDATE,1638083753578,34757
UPDATE,1638083753614,36015
UPDATE,1638083753650,35955
UPDATE,1638083753685,34598
UPDATE,1638083753722,36618
UPDATE,1638083753759,36880
UPDATE,1638083753793,34665
UPDATE,1638083753828,34055
UPDATE,1638083753862,34489
UPDATE,1638083753934,34682
UPDATE,1638083753971,37003
UPDATE,1638083754008,36707
UPDATE,1638083754045,36731
UPDATE,1638083754082,37148
UPDATE,1638083754117,35205
UPDATE,1638083754184,29644
UPDATE,1638083754222,37109
UPDATE,1638083754254,32046
UPDATE,1638083754286,32339
UPDATE,1638083754319,33173
UPDATE,1638083754356,36290
UPDATE,1638083754389,33250
UPDATE,1638083754457,29968
UPDATE,1638083754529,36733
UPDATE,1638083754559,29815
UPDATE,1638083754659,33922
UPDATE,1638083754693,34301
UPDATE,1638083754739,46148
UPDATE,1638083754776,36246
UPDATE,1638083754812,36567
UPDATE,1638083754841,28918
UPDATE,1638083754877,35685
UPDATE,1638083754912,35110
UPDATE,1638083754946,33749
UPDATE,1638083754980,34329
UPDATE,1638083755018,37423
UPDATE,1638083755060,42250
UPDATE,1638083755095,34903
UPDATE,1638083755129,33426
UPDATE,1638083755166,37447
UPDATE,1638083755202,36033
UPDATE,1638083755237,34288
UPDATE,1638083755272,35745
UPDATE,1638083755307,34049
UPDATE,1638083755442,33682
UPDATE,1638083755471,29578
UPDATE,1638083755508,36160
UPDATE,1638083755544,36650
UPDATE,1638083755575,30770
UPDATE,1638083755617,41665
UPDATE,1638083755651,33748
UPDATE,1638083755687,36110
UPDATE,1638083755721,34042
UPDATE,1638083755788,33536
UPDATE,1638083755819,31627
UPDATE,1638083755856,36727
UPDATE,1638083755890,33881
UPDATE,1638083755924,33805
UPDATE,1638083755959,34690
UPDATE,1638083755989,30331
UPDATE,1638083756026,36411
UPDATE,1638083756061,34977
UPDATE,1638083756098,36913
UPDATE,1638083756130,32237
UPDATE,1638083756161,30946
UPDATE,1638083756190,29101
UPDATE,1638083756291,34194
UPDATE,1638083756325,33790
UPDATE,1638083756359,34346
UPDATE,1638083756396,36084
UPDATE,1638083756467,33970
UPDATE,1638083756508,41535
UPDATE,1638083756552,43600
UPDATE,1638083756590,38210
UPDATE,1638083756627,36277
UPDATE,1638083756662,35642
UPDATE,1638083756700,38053
UPDATE,1638083756736,35419
UPDATE,1638083756772,35738
UPDATE,1638083756806,34074
UPDATE,1638083756843,36666
UPDATE,1638083756880,37557
UPDATE,1638083756915,34980
UPDATE,1638083756947,32147
UPDATE,1638083756978,30576
UPDATE,1638083757012,33530
UPDATE,1638083757041,29546
UPDATE,1638083757074,32686
UPDATE,1638083757108,34028
UPDATE,1638083757144,35649
UPDATE,1638083757178,33696
UPDATE,1638083757215,36855
UPDATE,1638083757249,34412
UPDATE,1638083757314,32627
UPDATE,1638083757386,36611
UPDATE,1638083757498,36913
UPDATE,1638083757576,77514
UPDATE,1638083757614,37717
UPDATE,1638083757647,33231
UPDATE,1638083757695,47664
UPDATE,1638083757731,35752
UPDATE,1638083757800,34563
UPDATE,1638083757870,33495
UPDATE,1638083757904,34765
UPDATE,1638083757940,35975
UPDATE,1638083757976,35651
UPDATE,1638083758008,32108
UPDATE,1638083758038,29470
UPDATE,1638083758071,33181
UPDATE,1638083758102,30722
UPDATE,1638083758136,34548
UPDATE,1638083758167,30654
UPDATE,1638083758202,35279
UPDATE,1638083758237,34728
UPDATE,1638083758282,44545
UPDATE,1638083758319,36659
UPDATE,1638083758348,29778
UPDATE,1638083758384,35530
UPDATE,1638083758430,45766
UPDATE,1638083758463,33636
UPDATE,1638083758532,34684
UPDATE,1638083758568,36568
UPDATE,1638083758602,34027
UPDATE,1638083758637,34452
UPDATE,1638083758672,35538
UPDATE,1638083758708,35874
UPDATE,1638083758744,35662
UPDATE,1638083758779,34785
UPDATE,1638083758811,32535
UPDATE,1638083758847,35197
UPDATE,1638083758884,37713
UPDATE,1638083758917,32357
UPDATE,1638083758951,33676
UPDATE,1638083758987,36733
UPDATE,1638083759024,37009
UPDATE,1638083759062,37203
UPDATE,1638083759136,42645
UPDATE,1638083759172,35455
UPDATE,1638083759207,35504
UPDATE,1638083759275,36570
UPDATE,1638083759312,36735
UPDATE,1638083759344,31654
UPDATE,1638083759381,37416
UPDATE,1638083759415,33436
UPDATE,1638083759446,31512
UPDATE,1638083759482,35427
UPDATE,1638083759514,32117
UPDATE,1638083759550,35689
UPDATE,1638083759581,31599
UPDATE,1638083759616,34820
UPDATE,1638083759649,33007
UPDATE,1638083759683,33412
UPDATE,1638083759718,35103
UPDATE,1638083759749,30882
UPDATE,1638083759778,29015
UPDATE,1638083759812,34445
UPDATE,1638083759880,32615
UPDATE,1638083759912,32035
UPDATE,1638083759943,30475
UPDATE,1638083759980,36677
UPDATE,1638083760009,28888
UPDATE,1638083760073,33669
UPDATE,1638083760107,34136
UPDATE,1638083760142,34999
UPDATE,1638083760172,29384
UPDATE,1638083760205,33494
UPDATE,1638083760237,31178
UPDATE,1638083760270,33308
UPDATE,1638083760305,34481
UPDATE,1638083760341,36836
UPDATE,1638083760374,32784
UPDATE,1638083760404,30077
UPDATE,1638083760438,33825
UPDATE,1638083760471,32658
UPDATE,1638083760503,31560
UPDATE,1638083760541,38735
UPDATE,1638083760609,36023
UPDATE,1638083760645,36037
UPDATE,1638083760677,31653
UPDATE,1638083760714,36721
UPDATE,1638083760749,35109
UPDATE,1638083760786,37012
UPDATE,1638083760816,30136
UPDATE,1638083760853,36294
UPDATE,1638083760890,37907
UPDATE,1638083760924,33051
UPDATE,1638083760961,37547
UPDATE,1638083760992,30361
UPDATE,1638083761021,29359
UPDATE,1638083761090,36230
UPDATE,1638083761123,32999
UPDATE,1638083761155,32558
UPDATE,1638083761192,36710
UPDATE,1638083761225,32523
UPDATE,1638083761260,35127
UPDATE,1638083761297,36577
UPDATE,1638083761330,33480
UPDATE,1638083761366,35903
UPDATE,1638083761401,35379
UPDATE,1638083761443,41215
UPDATE,1638083761474,31275
UPDATE,1638083761510,36071
UPDATE,1638083761545,35118
UPDATE,1638083761582,36774
UPDATE,1638083761613,31113
UPDATE,1638083761643,29293
UPDATE,1638083761710,33324
UPDATE,1638083761746,36244
UPDATE,1638083761777,30173
UPDATE,1638083761812,35086
UPDATE,1638083761845,33496
UPDATE,1638083761881,36090
UPDATE,1638083761990,35121
UPDATE,1638083762024,34195
UPDATE,1638083762056,31709
UPDATE,1638083762088,32543
UPDATE,1638083762121,32823
UPDATE,1638083762154,33442
UPDATE,1638083762193,38858
UPDATE,1638083762230,36655
UPDATE,1638083762260,29549
UPDATE,1638083762329,36521
UPDATE,1638083762390,29283
UPDATE,1638083762427,37027
UPDATE,1638083762462,35106
UPDATE,1638083762497,34971
UPDATE,1638083762533,35547
UPDATE,1638083762605,40326
UPDATE,1638083762637,32221
UPDATE,1638083762707,36069
UPDATE,1638083762743,35090
UPDATE,1638083762778,35708
UPDATE,1638083762812,33515
UPDATE,1638083762848,36040
UPDATE,1638083762879,31046
UPDATE,1638083762942,34071
UPDATE,1638083763010,35456
UPDATE,1638083763047,36735
UPDATE,1638083763076,29797
UPDATE,1638083763110,33295
UPDATE,1638083763146,35770
UPDATE,1638083763176,30330
UPDATE,1638083763212,35855
UPDATE,1638083763246,33637
UPDATE,1638083763279,33639
UPDATE,1638083763314,34558
UPDATE,1638083763418,32969
UPDATE,1638083763454,35577
UPDATE,1638083763487,33140
UPDATE,1638083763523,35462
UPDATE,1638083763558,35527
UPDATE,1638083763592,33959
UPDATE,1638083763627,34641
UPDATE,1638083763659,32263
UPDATE,1638083763696,36784
UPDATE,1638083763727,30486
UPDATE,1638083763761,34583
UPDATE,1638083763796,34322
UPDATE,1638083763831,35135
UPDATE,1638083763860,29493
UPDATE,1638083763889,28614
UPDATE,1638083763919,29413
UPDATE,1638083763950,31608
UPDATE,1638083763979,28942
UPDATE,1638083764016,36688
UPDATE,1638083764054,38040
UPDATE,1638083764090,35712
UPDATE,1638083764127,37582
UPDATE,1638083764161,33738
UPDATE,1638083764197,35534
UPDATE,1638083764228,30954
UPDATE,1638083764264,36148
UPDATE,1638083764302,38349
UPDATE,1638083764366,34701
UPDATE,1638083764399,33084
UPDATE,1638083764433,33536
UPDATE,1638083764465,31690
UPDATE,1638083764498,33102
UPDATE,1638083764532,33886
UPDATE,1638083764568,36208
UPDATE,1638083764600,31766
UPDATE,1638083764634,33901
UPDATE,1638083764671,37199
UPDATE,1638083764705,33885
UPDATE,1638083764741,35876
UPDATE,1638083764778,37047
UPDATE,1638083764815,37001
UPDATE,1638083764850,34770
UPDATE,1638083764883,33306
UPDATE,1638083764917,33494
UPDATE,1638083764951,33755
UPDATE,1638083764987,36657
UPDATE,1638083765017,29495
UPDATE,1638083765051,33835
UPDATE,1638083765084,32903
UPDATE,1638083765116,32043
UPDATE,1638083765151,34883
UPDATE,1638083765249,60574
UPDATE,1638083765286,36628
UPDATE,1638083765322,36472
UPDATE,1638083765357,35087
UPDATE,1638083765402,44642
UPDATE,1638083765437,34516
UPDATE,1638083765468,31608
UPDATE,1638083765504,35930
UPDATE,1638083765539,34447
UPDATE,1638083765571,32222
UPDATE,1638083765640,36322
UPDATE,1638083765673,32773
UPDATE,1638083765702,29624
UPDATE,1638083765733,30822
UPDATE,1638083765764,31210
UPDATE,1638083765794,29167
UPDATE,1638083765830,36664
UPDATE,1638083765865,34528
UPDATE,1638083765900,35589
UPDATE,1638083765929,28913
UPDATE,1638083765971,41034
UPDATE,1638083766006,35675
UPDATE,1638083766036,28980
UPDATE,1638083766101,35711
UPDATE,1638083766132,30774
UPDATE,1638083766164,32298
UPDATE,1638083766198,34084
UPDATE,1638083766233,35136
UPDATE,1638083766276,42625
UPDATE,1638083766310,34062
UPDATE,1638083766346,36185
UPDATE,1638083766376,29647
UPDATE,1638083766409,32912
UPDATE,1638083766439,30164
UPDATE,1638083766471,31642
UPDATE,1638083766507,35695
UPDATE,1638083766539,32803
UPDATE,1638083766570,30665
UPDATE,1638083766604,33723
UPDATE,1638083766640,36163
UPDATE,1638083766672,31746
UPDATE,1638083766742,34786
UPDATE,1638083766776,33189
UPDATE,1638083766806,30232
UPDATE,1638083766835,29281
UPDATE,1638083766871,35927
UPDATE,1638083766908,36688
UPDATE,1638083766941,32778
UPDATE,1638083766977,36567
UPDATE,1638083767012,34121
UPDATE,1638083767045,33334
UPDATE,1638083767076,30634
UPDATE,1638083767110,34806
UPDATE,1638083767141,30618
UPDATE,1638083767175,34287
UPDATE,1638083767210,34141
UPDATE,1638083767276,33843
UPDATE,1638083767312,36172
UPDATE,1638083767347,35102
UPDATE,1638083767382,34363
UPDATE,1638083767419,36783
UPDATE,1638083767455,36029
UPDATE,1638083767491,36671
UPDATE,1638083767567,37108
UPDATE,1638083767599,32030
UPDATE,1638083767635,36350
UPDATE,1638083767666,30705
UPDATE,1638083767698,31467
UPDATE,1638083767729,31546
UPDATE,1638083767769,39962
UPDATE,1638083767800,31076
UPDATE,1638083767832,31689
UPDATE,1638083767867,35172
UPDATE,1638083767899,32063
UPDATE,1638083767935,35346
UPDATE,1638083767966,31296
UPDATE,1638083768001,34658
UPDATE,1638083768036,34824
UPDATE,1638083768067,31366
UPDATE,1638083768097,30146
UPDATE,1638083768132,34546
UPDATE,1638083768166,34491
UPDATE,1638083768202,36032
UPDATE,1638083768232,29572
UPDATE,1638083768300,33845
UPDATE,1638083768331,30732
UPDATE,1638083768364,32651
UPDATE,1638083768399,35236
UPDATE,1638083768435,36406
UPDATE,1638083768465,29487
UPDATE,1638083768499,33754
UPDATE,1638083768563,30587
UPDATE,1638083768601,37921
UPDATE,1638083768636,35130
UPDATE,1638083768669,32484
UPDATE,1638083768705,35674
UPDATE,1638083768738,33212
UPDATE,1638083768777,39182
UPDATE,1638083768816,38599
UPDATE,1638083768854,37990
UPDATE,1638083768921,35017
UPDATE,1638083768959,37167
UPDATE,1638083768994,35679
UPDATE,1638083769027,33135
UPDATE,1638083769058,30274
UPDATE,1638083769102,44295
UPDATE,1638083769133,30982
UPDATE,1638083769162,28543
UPDATE,1638083769196,34312
UPDATE,1638083769226,29601
UPDATE,1638083769260,33805
UPDATE,1638083769291,30966
UPDATE,1638083769320,29236
UPDATE,1638083769355,35414
UPDATE,1638083769390,34293
UPDATE,1638083769425,35652
UPDATE,1638083769459,34233
UPDATE,1638083769495,35137
UPDATE,1638083769532,36823
UPDATE,1638083769561,29545
UPDATE,1638083769597,35920
UPDATE,1638083769628,31064
UPDATE,1638083769662,33677
UPDATE,1638083769697,35207
UPDATE,1638083769732,34404
UPDATE,1638083769767,35828
UPDATE,1638083769805,37112
UPDATE,1638083769836,31906
UPDATE,1638083769869,32410
UPDATE,1638083769901,31997
UPDATE,1638083769935,34341
UPDATE,1638083769969,34008
UPDATE,1638083770005,35534
UPDATE,1638083770034,29183
UPDATE,1638083770063,28638
UPDATE,1638083770094,31632
UPDATE,1638083770126,31312
UPDATE,1638083770168,42402
UPDATE,1638083770200,31790
UPDATE,1638083770237,36923
UPDATE,1638083770270,32463
UPDATE,1638083770302,32218
UPDATE,1638083770366,30044
UPDATE,1638083770401,35536
UPDATE,1638083770438,36994
UPDATE,1638083770471,32314
UPDATE,1638083770507,36211
UPDATE,1638083770542,35202
UPDATE,1638083770573,30439
UPDATE,1638083770612,39451
UPDATE,1638083770675,32785
UPDATE,1638083770703,28856
UPDATE,1638083770733,29246
UPDATE,1638083770768,35404
UPDATE,1638083770801,32870
UPDATE,1638083770833,31827
UPDATE,1638083770867,33953
UPDATE,1638083770901,34271
UPDATE,1638083770937,35758
UPDATE,1638083770967,29691
UPDATE,1638083771002,35157
UPDATE,1638083771035,32792
UPDATE,1638083771066,31734
UPDATE,1638083771134,33525
UPDATE,1638083771173,38851
UPDATE,1638083771204,30900
UPDATE,1638083771270,34668
UPDATE,1638083771302,32078
UPDATE,1638083771331,29502
UPDATE,1638083771364,32643
UPDATE,1638083771401,37285
UPDATE,1638083771435,33453
UPDATE,1638083771466,31521
UPDATE,1638083771502,36053
UPDATE,1638083771540,37191
UPDATE,1638083771574,33936
UPDATE,1638083771606,32327
UPDATE,1638083771636,29664
UPDATE,1638083771672,36035
UPDATE,1638083771704,32277
UPDATE,1638083771741,37088
UPDATE,1638083771780,38399
UPDATE,1638083771816,35990
UPDATE,1638083771853,37324
