Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638090319787,2
INSERT latency raw data: op, timestamp(ms), latency(us)
INSERT,1638090241153,341558
INSERT,1638090241349,195529
INSERT,1638090241424,75368
INSERT,1638090241619,195005
INSERT,1638090241705,84897
INSERT,1638090241795,90284
INSERT,1638090241869,73371
INSERT,1638090242061,192601
INSERT,1638090242133,71496
INSERT,1638090242331,197485
INSERT,1638090242420,88918
INSERT,1638090242499,79219
INSERT,1638090242575,75394
INSERT,1638090242653,77697
INSERT,1638090242728,74786
INSERT,1638090242800,72376
INSERT,1638090242878,77575
INSERT,1638090242957,78339
INSERT,1638090243043,86424
INSERT,1638090243119,76032
INSERT,1638090243192,72170
INSERT,1638090243268,75488
INSERT,1638090243351,83513
INSERT,1638090243431,79248
INSERT,1638090243509,77881
INSERT,1638090243584,74492
INSERT,1638090243658,74542
INSERT,1638090243734,75056
INSERT,1638090243813,78664
INSERT,1638090243893,80359
INSERT,1638090243969,75850
INSERT,1638090244048,79049
INSERT,1638090244127,78077
INSERT,1638090244206,78973
INSERT,1638090244283,77163
INSERT,1638090244358,74612
INSERT,1638090244432,74293
INSERT,1638090244508,75879
INSERT,1638090244584,75292
INSERT,1638090244662,77677
INSERT,1638090244734,72184
INSERT,1638090244811,76980
INSERT,1638090244895,83160
INSERT,1638090244968,73077
INSERT,1638090245048,80405
INSERT,1638090245126,76990
INSERT,1638090245207,81499
INSERT,1638090245290,82177
INSERT,1638090245367,77214
INSERT,1638090245439,72196
INSERT,1638090245515,75644
INSERT,1638090245589,73949
INSERT,1638090245667,77753
INSERT,1638090245747,79354
INSERT,1638090245820,72962
INSERT,1638090245899,79010
INSERT,1638090245986,86898
INSERT,1638090246064,77884
INSERT,1638090246137,72191
INSERT,1638090246219,81997
INSERT,1638090246296,76629
INSERT,1638090246371,74746
INSERT,1638090246450,78647
INSERT,1638090246521,71120
INSERT,1638090246599,78079
INSERT,1638090246674,75029
INSERT,1638090246754,79129
INSERT,1638090246823,69006
INSERT,1638090246902,79128
INSERT,1638090246977,74897
INSERT,1638090247780,802104
INSERT,1638090247858,77980
INSERT,1638090247933,74816
INSERT,1638090248120,186998
INSERT,1638090248199,78769
INSERT,1638090248272,72408
INSERT,1638090248345,73453
INSERT,1638090248420,74471
INSERT,1638090248509,88295
INSERT,1638090248585,76115
INSERT,1638090248665,79682
INSERT,1638090248747,81738
INSERT,1638090248848,100729
INSERT,1638090248927,78636
INSERT,1638090248999,72574
INSERT,1638090249079,78940
INSERT,1638090249154,75699
INSERT,1638090249232,77200
INSERT,1638090249307,74696
INSERT,1638090249385,77878
INSERT,1638090249457,72137
INSERT,1638090249534,76704
INSERT,1638090249623,88659
INSERT,1638090249702,79046
INSERT,1638090249779,76809
INSERT,1638090249856,76552
INSERT,1638090249935,78438
INSERT,1638090250010,75365
INSERT,1638090250088,77103
INSERT,1638090250169,81354
INSERT,1638090250251,81581
INSERT,1638090250323,71827
INSERT,1638090250435,111870
INSERT,1638090250510,74520
INSERT,1638090250647,136936
INSERT,1638090250723,76349
INSERT,1638090250801,77881
INSERT,1638090250880,78840
INSERT,1638090250954,73832
INSERT,1638090251032,77051
INSERT,1638090251102,70414
INSERT,1638090251182,79321
INSERT,1638090251259,77674
INSERT,1638090251336,76278
INSERT,1638090251415,78600
INSERT,1638090251493,78275
INSERT,1638090251568,74561
INSERT,1638090251645,77674
INSERT,1638090251722,76758
INSERT,1638090251796,73507
INSERT,1638090251873,76822
INSERT,1638090251952,79437
INSERT,1638090252028,75265
INSERT,1638090252104,75772
INSERT,1638090252181,77133
INSERT,1638090252252,70687
INSERT,1638090252326,73638
INSERT,1638090252405,78970
INSERT,1638090252479,73776
INSERT,1638090252551,72197
INSERT,1638090252687,136327
INSERT,1638090252765,77052
INSERT,1638090252870,105436
INSERT,1638090252946,75932
INSERT,1638090253024,77233
INSERT,1638090253117,93066
INSERT,1638090253204,86897
INSERT,1638090253282,77723
INSERT,1638090253359,77044
INSERT,1638090253438,78604
INSERT,1638090253514,76341
INSERT,1638090253592,77711
INSERT,1638090253668,76358
INSERT,1638090253755,86111
INSERT,1638090253830,75360
INSERT,1638090253910,79438
INSERT,1638090253987,77540
INSERT,1638090254062,74381
INSERT,1638090254137,75051
INSERT,1638090254202,64831
INSERT,1638090254280,78483
INSERT,1638090254359,78083
INSERT,1638090254434,75274
INSERT,1638090254516,81787
INSERT,1638090254604,88288
INSERT,1638090254680,74948
INSERT,1638090254757,77158
INSERT,1638090254838,81051
INSERT,1638090254918,79696
INSERT,1638090254997,79466
INSERT,1638090255075,77583
INSERT,1638090255153,78164
INSERT,1638090255239,85025
INSERT,1638090255317,78073
INSERT,1638090255393,75713
INSERT,1638090255479,85912
INSERT,1638090255554,75130
INSERT,1638090255630,76251
INSERT,1638090255708,77562
INSERT,1638090255785,76817
INSERT,1638090255861,76028
INSERT,1638090255936,74638
INSERT,1638090256025,88872
INSERT,1638090256093,68072
INSERT,1638090256174,80429
INSERT,1638090256248,74541
INSERT,1638090256322,74207
INSERT,1638090256398,75576
INSERT,1638090256470,71711
INSERT,1638090256545,74387
INSERT,1638090256621,76345
INSERT,1638090256694,73007
INSERT,1638090256770,76041
INSERT,1638090256847,77059
INSERT,1638090256927,79068
INSERT,1638090257006,79099
INSERT,1638090257083,77376
INSERT,1638090257155,71793
INSERT,1638090257228,72287
INSERT,1638090257300,72631
INSERT,1638090257380,79643
INSERT,1638090257458,77169
INSERT,1638090257531,73124
INSERT,1638090257623,91735
INSERT,1638090257697,74126
INSERT,1638090257774,76706
INSERT,1638090257850,76061
INSERT,1638090257926,75654
INSERT,1638090258003,77283
INSERT,1638090258082,78527
INSERT,1638090258159,76893
INSERT,1638090258230,71122
INSERT,1638090258303,72130
INSERT,1638090258382,78819
INSERT,1638090258459,77156
INSERT,1638090258546,87592
INSERT,1638090258626,79742
INSERT,1638090258706,79483
INSERT,1638090258780,74075
INSERT,1638090258859,78593
INSERT,1638090259015,156177
INSERT,1638090259091,75723
INSERT,1638090259176,84596
INSERT,1638090259250,74650
INSERT,1638090259327,76086
INSERT,1638090259401,74408
INSERT,1638090259482,80477
INSERT,1638090259557,75311
INSERT,1638090259635,78090
INSERT,1638090259711,75435
INSERT,1638090259786,74643
INSERT,1638090259873,86819
INSERT,1638090259954,81286
INSERT,1638090260031,77341
INSERT,1638090260105,73697
INSERT,1638090260182,76208
INSERT,1638090260254,72623
INSERT,1638090260338,84059
INSERT,1638090260415,76785
INSERT,1638090260495,79614
INSERT,1638090260573,77973
INSERT,1638090260650,76929
INSERT,1638090260727,76329
INSERT,1638090260804,77260
INSERT,1638090260878,73778
INSERT,1638090260956,78145
INSERT,1638090261037,80992
INSERT,1638090261120,82626
INSERT,1638090261193,72442
INSERT,1638090261268,74838
INSERT,1638090261338,70732
INSERT,1638090261416,77387
INSERT,1638090261495,79376
INSERT,1638090261576,80986
INSERT,1638090261653,76300
INSERT,1638090261730,76935
INSERT,1638090261813,82544
INSERT,1638090261886,73054
INSERT,1638090261964,78287
INSERT,1638090262041,76819
INSERT,1638090262128,86991
INSERT,1638090262208,79509
INSERT,1638090262287,78898
INSERT,1638090262363,75921
INSERT,1638090262439,76384
INSERT,1638090262517,77472
INSERT,1638090262588,70568
INSERT,1638090262663,75206
INSERT,1638090262741,77825
INSERT,1638090262821,79974
INSERT,1638090262897,75641
INSERT,1638090262973,76466
INSERT,1638090263049,75241
INSERT,1638090263127,77752
INSERT,1638090263203,76686
INSERT,1638090263283,79652
INSERT,1638090263355,71190
INSERT,1638090263432,77267
INSERT,1638090263507,75430
INSERT,1638090263583,75738
INSERT,1638090263659,76017
INSERT,1638090263732,72063
INSERT,1638090263817,84807
INSERT,1638090263893,75945
INSERT,1638090263976,83503
INSERT,1638090264050,73930
INSERT,1638090264128,78117
INSERT,1638090264202,73158
INSERT,1638090264281,79591
INSERT,1638090264361,79388
INSERT,1638090264440,79141
INSERT,1638090264521,80416
INSERT,1638090264598,77409
INSERT,1638090264674,75514
INSERT,1638090264754,79861
INSERT,1638090264835,81201
INSERT,1638090264912,76391
INSERT,1638090264989,77036
INSERT,1638090265064,75351
INSERT,1638090265139,74787
INSERT,1638090265221,81393
INSERT,1638090265300,79075
INSERT,1638090265370,70222
INSERT,1638090265445,74720
INSERT,1638090265529,83343
INSERT,1638090265605,75946
INSERT,1638090265686,81380
INSERT,1638090265767,80713
INSERT,1638090265898,131383
INSERT,1638090265976,77452
INSERT,1638090266055,78516
INSERT,1638090266138,82889
INSERT,1638090266238,100478
INSERT,1638090266317,78526
INSERT,1638090266389,71785
INSERT,1638090266470,80667
INSERT,1638090266547,76959
INSERT,1638090266623,76404
INSERT,1638090266696,72339
INSERT,1638090266771,75497
INSERT,1638090266848,76996
INSERT,1638090266924,76054
INSERT,1638090267000,75487
INSERT,1638090267080,80298
INSERT,1638090267157,76665
INSERT,1638090267230,72304
INSERT,1638090267305,75464
INSERT,1638090267380,74856
INSERT,1638090267455,74921
INSERT,1638090267525,70083
INSERT,1638090267603,77668
INSERT,1638090267675,71492
INSERT,1638090267752,77557
INSERT,1638090267821,68733
INSERT,1638090267899,77874
INSERT,1638090267973,73289
INSERT,1638090268048,75356
INSERT,1638090268121,73300
INSERT,1638090268221,99493
INSERT,1638090268298,77201
INSERT,1638090268382,83616
INSERT,1638090268458,75844
INSERT,1638090268534,76021
INSERT,1638090268605,71131
INSERT,1638090268679,73450
INSERT,1638090268751,71755
INSERT,1638090268907,155939
INSERT,1638090268987,80086
INSERT,1638090269065,78095
INSERT,1638090269140,75405
INSERT,1638090269218,77072
INSERT,1638090269296,78378
INSERT,1638090269374,78113
INSERT,1638090269451,76807
INSERT,1638090269526,74903
INSERT,1638090269602,75814
INSERT,1638090269682,79818
INSERT,1638090269750,67807
INSERT,1638090269827,77280
INSERT,1638090269897,70146
INSERT,1638090269974,76696
INSERT,1638090270054,80023
INSERT,1638090270134,79931
INSERT,1638090270213,78703
INSERT,1638090270286,73158
INSERT,1638090270361,75135
INSERT,1638090270438,76339
INSERT,1638090270518,79854
INSERT,1638090270594,76452
INSERT,1638090270672,77741
INSERT,1638090270749,76809
INSERT,1638090270836,86391
INSERT,1638090270905,69240
INSERT,1638090270983,77968
INSERT,1638090271059,75575
INSERT,1638090271139,80114
INSERT,1638090271225,86353
INSERT,1638090271301,75208
INSERT,1638090271375,74144
INSERT,1638090271454,78824
INSERT,1638090271532,78377
INSERT,1638090271610,77706
INSERT,1638090271689,79079
INSERT,1638090271769,79415
INSERT,1638090271842,73397
INSERT,1638090271918,75815
INSERT,1638090271992,74336
INSERT,1638090272070,77921
INSERT,1638090272147,76692
INSERT,1638090272223,75985
INSERT,1638090272299,75954
INSERT,1638090272374,74920
INSERT,1638090272448,73392
INSERT,1638090272528,79621
INSERT,1638090272603,75695
INSERT,1638090272677,73277
INSERT,1638090272758,80864
INSERT,1638090272831,73010
INSERT,1638090272897,65665
INSERT,1638090272978,81547
INSERT,1638090273056,77857
INSERT,1638090273136,79826
INSERT,1638090273210,73937
INSERT,1638090273289,78583
INSERT,1638090273366,77160
INSERT,1638090273446,79728
INSERT,1638090273522,76536
INSERT,1638090273596,73318
INSERT,1638090273676,79870
INSERT,1638090273748,72379
INSERT,1638090273825,77112
INSERT,1638090273902,76683
INSERT,1638090273975,72615
INSERT,1638090274052,77291
INSERT,1638090274131,78471
INSERT,1638090274210,79607
INSERT,1638090274282,71535
INSERT,1638090274354,72354
INSERT,1638090274433,78282
INSERT,1638090274511,78253
INSERT,1638090274590,78402
INSERT,1638090274667,77724
INSERT,1638090274744,76411
INSERT,1638090274820,75596
INSERT,1638090274892,72031
INSERT,1638090274975,83706
INSERT,1638090275057,81561
INSERT,1638090275132,74828
INSERT,1638090275209,77383
INSERT,1638090275289,79805
INSERT,1638090275368,78671
INSERT,1638090275443,75232
INSERT,1638090275523,79738
INSERT,1638090275598,74955
INSERT,1638090275675,76307
INSERT,1638090275754,78925
INSERT,1638090275834,79871
INSERT,1638090275915,81626
INSERT,1638090275988,72882
INSERT,1638090276059,70319
INSERT,1638090276130,71083
INSERT,1638090276204,73918
INSERT,1638090276285,81170
INSERT,1638090276362,77012
INSERT,1638090276438,76097
INSERT,1638090276513,74200
INSERT,1638090276587,74496
INSERT,1638090276663,76019
INSERT,1638090276740,76443
INSERT,1638090276816,76476
INSERT,1638090276889,72372
INSERT,1638090276965,75841
INSERT,1638090277043,78062
INSERT,1638090277117,74538
INSERT,1638090277195,77051
INSERT,1638090277272,77550
INSERT,1638090277350,78023
INSERT,1638090277420,69452
INSERT,1638090277492,71772
INSERT,1638090277568,76519
INSERT,1638090277648,79639
INSERT,1638090277730,82152
INSERT,1638090277808,77434
INSERT,1638090277889,81571
INSERT,1638090277960,70395
INSERT,1638090278033,72687
INSERT,1638090278108,75485
INSERT,1638090278187,79248
INSERT,1638090278268,80344
INSERT,1638090278349,80698
INSERT,1638090278424,74771
INSERT,1638090278501,77812
INSERT,1638090278573,71784
INSERT,1638090278652,78255
INSERT,1638090278725,73329
INSERT,1638090278798,73120
INSERT,1638090278879,80263
INSERT,1638090278955,76056
INSERT,1638090279033,78209
INSERT,1638090279108,75268
INSERT,1638090279186,77401
INSERT,1638090279258,71986
INSERT,1638090279338,80257
INSERT,1638090279411,73040
INSERT,1638090279485,73245
INSERT,1638090279563,78030
INSERT,1638090279640,76750
INSERT,1638090279713,73764
INSERT,1638090279792,78238
INSERT,1638090279870,77951
INSERT,1638090279951,81115
INSERT,1638090280023,72374
INSERT,1638090280096,72480
INSERT,1638090280169,72993
INSERT,1638090280242,73037
INSERT,1638090280321,78641
INSERT,1638090280393,72310
INSERT,1638090280468,75267
INSERT,1638090280542,73515
INSERT,1638090280619,76902
INSERT,1638090280701,81435
INSERT,1638090280777,76457
INSERT,1638090280848,70616
INSERT,1638090280922,73932
INSERT,1638090280993,71495
INSERT,1638090281070,76914
INSERT,1638090281149,78133
INSERT,1638090281222,73365
INSERT,1638090281299,76696
INSERT,1638090281373,74217
INSERT,1638090281452,78825
INSERT,1638090281523,70771
INSERT,1638090281599,75881
INSERT,1638090281671,72244
INSERT,1638090281756,84594
INSERT,1638090281831,75192
INSERT,1638090281905,73810
INSERT,1638090281982,77144
INSERT,1638090282058,75762
INSERT,1638090282136,77711
INSERT,1638090282214,78404
INSERT,1638090282294,79723
INSERT,1638090282381,86302
INSERT,1638090282463,82241
INSERT,1638090282537,74227
INSERT,1638090282613,75929
INSERT,1638090282686,72514
INSERT,1638090282762,76155
INSERT,1638090282840,77925
INSERT,1638090282914,73981
INSERT,1638090282992,77831
INSERT,1638090283067,75230
INSERT,1638090283145,78201
INSERT,1638090283220,74448
INSERT,1638090283296,75864
INSERT,1638090283373,76678
INSERT,1638090283455,81962
INSERT,1638090283536,80961
INSERT,1638090283607,71093
INSERT,1638090283685,77714
INSERT,1638090283765,80546
INSERT,1638090283840,74467
INSERT,1638090283916,75898
INSERT,1638090283992,76650
INSERT,1638090284069,76691
INSERT,1638090284144,74378
INSERT,1638090284221,76984
INSERT,1638090284296,75042
INSERT,1638090284372,76139
INSERT,1638090284451,79270
INSERT,1638090284531,80139
INSERT,1638090284615,83493
INSERT,1638090284696,80470
INSERT,1638090284772,76824
INSERT,1638090284849,76747
INSERT,1638090284925,76181
INSERT,1638090285002,76204
INSERT,1638090285080,77845
INSERT,1638090285157,76805
INSERT,1638090285230,73600
INSERT,1638090285307,76909
INSERT,1638090285386,78350
INSERT,1638090285462,76515
INSERT,1638090285542,79886
INSERT,1638090285620,77761
INSERT,1638090285697,76641
INSERT,1638090285774,76987
INSERT,1638090285848,74182
