Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638092955594,1
INSERT latency raw data: op, timestamp(ms), latency(us)
INSERT,1638092878998,479709
INSERT,1638092879196,197394
INSERT,1638092879289,93135
INSERT,1638092879461,171437
INSERT,1638092879544,83228
INSERT,1638092879631,86839
INSERT,1638092879705,73768
INSERT,1638092879888,182846
INSERT,1638092879969,80375
INSERT,1638092880156,186909
INSERT,1638092880246,89471
INSERT,1638092880322,76092
INSERT,1638092880399,77028
INSERT,1638092880477,77294
INSERT,1638092880553,76501
INSERT,1638092880627,73934
INSERT,1638092880706,78391
INSERT,1638092880780,73780
INSERT,1638092880865,84446
INSERT,1638092880939,73926
INSERT,1638092881016,76872
INSERT,1638092881091,74906
INSERT,1638092881166,74926
INSERT,1638092881241,74682
INSERT,1638092881325,83612
INSERT,1638092881403,77980
INSERT,1638092881482,79184
INSERT,1638092881555,72945
INSERT,1638092881631,75277
INSERT,1638092881711,79877
INSERT,1638092881782,70432
INSERT,1638092881859,76685
INSERT,1638092881933,74346
INSERT,1638092882009,75438
INSERT,1638092882083,73748
INSERT,1638092882158,75421
INSERT,1638092882232,73547
INSERT,1638092882306,74332
INSERT,1638092882377,70667
INSERT,1638092882450,72515
INSERT,1638092882529,78997
INSERT,1638092882605,76083
INSERT,1638092882680,74650
INSERT,1638092882760,79167
INSERT,1638092882836,75848
INSERT,1638092882911,75752
INSERT,1638092882984,72799
INSERT,1638092883061,76094
INSERT,1638092883133,72186
INSERT,1638092883213,79330
INSERT,1638092883295,82030
INSERT,1638092883370,75414
INSERT,1638092883445,74403
INSERT,1638092883517,71836
INSERT,1638092883607,89915
INSERT,1638092883688,80358
INSERT,1638092883767,79090
INSERT,1638092883843,75993
INSERT,1638092883919,76100
INSERT,1638092883995,74977
INSERT,1638092884074,79179
INSERT,1638092884151,76931
INSERT,1638092884226,75095
INSERT,1638092884306,79407
INSERT,1638092884383,76299
INSERT,1638092884457,73975
INSERT,1638092884529,71565
INSERT,1638092884607,77814
INSERT,1638092884683,76629
INSERT,1638092884760,76741
INSERT,1638092884832,71610
INSERT,1638092884913,80745
INSERT,1638092884987,73564
INSERT,1638092885058,71298
INSERT,1638092885135,75923
INSERT,1638092885216,81602
INSERT,1638092885292,75833
INSERT,1638092885363,70582
INSERT,1638092885447,83953
INSERT,1638092885525,77204
INSERT,1638092885599,73582
INSERT,1638092885676,76979
INSERT,1638092885749,72517
INSERT,1638092885820,71372
INSERT,1638092885896,75709
INSERT,1638092885970,74154
INSERT,1638092886045,74487
INSERT,1638092886118,72906
INSERT,1638092886194,75588
INSERT,1638092886270,75461
INSERT,1638092886361,90637
INSERT,1638092886435,74470
INSERT,1638092886510,74683
INSERT,1638092886584,73540
INSERT,1638092886658,73838
INSERT,1638092886732,74229
INSERT,1638092886807,73987
INSERT,1638092886879,72542
INSERT,1638092886953,73866
INSERT,1638092887036,82001
INSERT,1638092887111,74970
INSERT,1638092887182,70536
INSERT,1638092887262,80448
INSERT,1638092887341,78836
INSERT,1638092887421,79473
INSERT,1638092887494,73438
INSERT,1638092887573,78481
INSERT,1638092887649,75959
INSERT,1638092887725,76244
INSERT,1638092887803,77191
INSERT,1638092887881,77928
INSERT,1638092887953,72408
INSERT,1638092888029,75306
INSERT,1638092888106,76772
INSERT,1638092888181,75520
INSERT,1638092888255,73666
INSERT,1638092888328,72768
INSERT,1638092888402,74206
INSERT,1638092888481,78181
INSERT,1638092888554,72977
INSERT,1638092888630,75937
INSERT,1638092888702,72152
INSERT,1638092888777,74890
INSERT,1638092888852,74704
INSERT,1638092888929,76777
INSERT,1638092889006,77130
INSERT,1638092889082,75208
INSERT,1638092889158,76251
INSERT,1638092889235,77219
INSERT,1638092889311,75621
INSERT,1638092889389,77555
INSERT,1638092889468,79596
INSERT,1638092889544,75850
INSERT,1638092889621,76675
INSERT,1638092889700,78504
INSERT,1638092889776,76196
INSERT,1638092889856,79936
INSERT,1638092889932,75996
INSERT,1638092890003,70374
INSERT,1638092890078,75551
INSERT,1638092890152,73702
