Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638301705807,283276
READ,1638301705838,30891
READ,1638301705876,37796
READ,1638301705909,33376
READ,1638301705945,35633
READ,1638301705979,34178
READ,1638301706012,33334
READ,1638301706048,35658
READ,1638301706082,33975
READ,1638301706120,38097
READ,1638301706155,34514
READ,1638301706199,44256
READ,1638301706230,31198
READ,1638301706269,38215
READ,1638301706302,33761
READ,1638301706340,37509
READ,1638301706375,34643
READ,1638301706405,30178
READ,1638301706440,34577
READ,1638301706475,35138
READ,1638301706509,34707
READ,1638301706540,30150
READ,1638301706578,38541
READ,1638301706613,34725
READ,1638301706647,34022
READ,1638301706686,38481
READ,1638301706722,36251
READ,1638301706758,35653
READ,1638301706787,29712
READ,1638301706822,34883
READ,1638301706854,31615
READ,1638301706890,36242
READ,1638301706928,37938
READ,1638301706966,37827
READ,1638301706999,33014
READ,1638301707034,34525
READ,1638301707066,32337
READ,1638301707101,35121
READ,1638301707135,33355
READ,1638301707169,33903
READ,1638301707205,36332
READ,1638301707240,35081
READ,1638301707283,42986
READ,1638301707314,31227
READ,1638301707349,34463
READ,1638301707382,33073
READ,1638301707417,35073
READ,1638301707452,35069
READ,1638301707486,33661
READ,1638301707521,35039
READ,1638301707555,33551
READ,1638301707588,33664
READ,1638301707623,34702
READ,1638301707658,35162
READ,1638301707688,29315
READ,1638301707728,40266
READ,1638301707763,34571
READ,1638301707801,38615
READ,1638301707837,35890
READ,1638301707872,34495
READ,1638301707902,30190
READ,1638301707936,33651
READ,1638301707974,38196
READ,1638301708012,38326
READ,1638301708050,37641
READ,1638301708085,35381
READ,1638301708130,44708
READ,1638301708178,47906
READ,1638301708216,37977
READ,1638301708252,36006
READ,1638301708291,38358
READ,1638301708325,34042
READ,1638301708359,33912
READ,1638301708395,36616
READ,1638301708427,31538
READ,1638301708462,34868
READ,1638301708495,33640
READ,1638301708530,34376
READ,1638301708564,34102
READ,1638301708599,35441
READ,1638301708634,34445
READ,1638301708669,35105
READ,1638301708700,30409
READ,1638301708737,37031
READ,1638301708775,38744
READ,1638301708810,34707
READ,1638301708844,34332
READ,1638301708880,35742
READ,1638301708913,33176
READ,1638301708946,32952
READ,1638301708980,33530
READ,1638301709016,36035
READ,1638301709053,36543
READ,1638301709091,37841
READ,1638301709133,42145
READ,1638301709168,35083
READ,1638301709202,34120
READ,1638301709241,38373
READ,1638301709272,30929
READ,1638301709310,38329
READ,1638301709340,29830
READ,1638301709370,29906
READ,1638301709409,39014
READ,1638301709445,36011
READ,1638301709480,35082
READ,1638301709518,37782
READ,1638301709552,34288
READ,1638301709594,41638
READ,1638301709627,33258
READ,1638301709663,35447
READ,1638301709694,31245
READ,1638301709732,38505
READ,1638301709774,41830
READ,1638301709808,33641
READ,1638301709842,34191
READ,1638301709873,30873
READ,1638301709907,34224
READ,1638301709943,35566
READ,1638301709977,34440
READ,1638301710011,33461
READ,1638301710043,31633
READ,1638301710079,35964
READ,1638301710110,31027
READ,1638301710146,36250
READ,1638301710181,34514
READ,1638301710215,33931
READ,1638301710251,36017
READ,1638301710293,42599
READ,1638301710332,38502
READ,1638301710366,34288
READ,1638301710397,31091
