Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638090678538,117756
READ,1638090678730,191990
READ,1638090678805,75119
READ,1638090678843,37518
READ,1638090678952,109315
READ,1638090678991,38640
READ,1638090679320,115293
READ,1638090679392,71300
READ,1638090679432,40050
READ,1638090679499,66752
READ,1638090679601,102539
READ,1638090679639,37733
READ,1638090679711,72272
READ,1638090679942,37083
READ,1638090680027,85701
READ,1638090680063,35965
READ,1638090680099,35551
READ,1638090680136,36730
READ,1638090680179,43043
READ,1638090680280,101591
READ,1638090680320,40099
READ,1638090680358,37611
READ,1638090680394,36075
READ,1638090680433,39083
READ,1638090680472,38670
READ,1638090680509,36380
READ,1638090680668,70374
READ,1638090680712,43966
READ,1638090680758,45479
READ,1638090680796,38448
READ,1638090680908,112340
READ,1638090680948,39565
READ,1638090681023,74877
READ,1638090681097,74052
READ,1638090681142,44476
READ,1638090681177,35201
READ,1638090681222,45256
READ,1638090681259,36605
READ,1638090681299,39849
READ,1638090681342,43663
READ,1638090681567,44269
READ,1638090681608,40818
READ,1638090681761,71075
READ,1638090681833,71501
READ,1638090681933,100061
READ,1638090681971,38508
READ,1638090682041,69347
READ,1638090682080,39851
READ,1638090682464,41594
READ,1638090682536,72387
READ,1638090682638,101658
READ,1638090682939,40974
READ,1638090683013,73716
READ,1638090683053,39903
READ,1638090683159,105565
READ,1638090683262,103099
READ,1638090683340,78211
READ,1638090683462,122282
READ,1638090683518,55572
READ,1638090683588,69876
READ,1638090683627,39286
READ,1638090683674,47254
READ,1638090683798,41392
READ,1638090683873,75170
READ,1638090683975,101545
READ,1638090684090,39124
READ,1638090684129,38315
READ,1638090684206,76846
READ,1638090684274,68043
READ,1638090684312,38211
READ,1638090684350,37959
READ,1638090684388,37888
READ,1638090684467,78746
READ,1638090684507,40329
READ,1638090684616,34577
READ,1638090684694,78707
READ,1638090684733,38167
READ,1638090684772,39603
READ,1638090684812,39936
READ,1638090684913,101296
READ,1638090684952,38012
READ,1638090684990,38002
READ,1638090685059,69465
READ,1638090685128,69123
READ,1638090685169,40361
READ,1638090685217,47828
READ,1638090685284,67264
READ,1638090685321,36751
READ,1638090685426,104967
READ,1638090685468,41972
READ,1638090685509,41232
READ,1638090685547,38489
READ,1638090685586,38909
READ,1638090685626,39581
READ,1638090685667,40831
READ,1638090685774,106717
READ,1638090685813,39268
READ,1638090685852,38743
READ,1638090685924,72121
READ,1638090685960,36540
READ,1638090685997,36048
READ,1638090686035,38800
READ,1638090686074,38096
READ,1638090686111,37556
READ,1638090686219,108292
READ,1638090686258,38917
READ,1638090686297,38205
READ,1638090686449,76313
READ,1638090686549,100115
READ,1638090686631,81912
READ,1638090686673,41678
READ,1638090686747,74038
READ,1638090686822,75445
READ,1638090686894,72154
READ,1638090686934,39415
READ,1638090686973,39006
READ,1638090687010,37432
READ,1638090687086,75259
READ,1638090687127,40949
READ,1638090687201,74034
READ,1638090687241,40635
READ,1638090687314,72395
READ,1638090687354,40571
READ,1638090687392,37442
READ,1638090687429,36587
READ,1638090687467,38315
READ,1638090687572,105341
READ,1638090687612,39386
READ,1638090687649,37673
READ,1638090687724,74988
READ,1638090687766,41494
READ,1638090687919,75393
READ,1638090687957,37851
READ,1638090687997,39924
READ,1638090688147,73439
READ,1638090688291,69735
READ,1638090688328,36931
READ,1638090688373,45093
READ,1638090688490,40774
READ,1638090688530,39928
READ,1638090688599,69595
READ,1638090688637,37466
READ,1638090688706,69391
READ,1638090688781,74312
READ,1638090688820,39319
READ,1638090688860,40241
READ,1638090688898,37254
READ,1638090689013,37995
READ,1638090689084,71028
READ,1638090689123,39059
READ,1638090689193,69732
READ,1638090689232,38602
READ,1638090689345,38894
READ,1638090689417,71749
READ,1638090689521,103642
READ,1638090689560,38823
READ,1638090689605,45685
READ,1638090689679,73703
READ,1638090689751,71837
READ,1638090689788,37001
READ,1638090689826,38211
READ,1638090689864,37265
READ,1638090689933,69667
READ,1638090690008,74382
READ,1638090690047,39217
READ,1638090690083,36319
READ,1638090690122,39079
READ,1638090690160,37490
READ,1638090690198,37621
READ,1638090690239,41416
READ,1638090690281,41490
READ,1638090690321,39923
READ,1638090690359,38434
READ,1638090690436,76699
READ,1638090690543,106728
READ,1638090690616,73506
READ,1638090690658,41803
READ,1638090690697,39140
READ,1638090690733,35777
READ,1638090690778,44573
READ,1638090690816,38542
READ,1638090690985,97569
READ,1638090691055,70711
READ,1638090691096,40959
READ,1638090691134,37586
READ,1638090691171,36951
READ,1638090691210,38800
READ,1638090691247,36936
READ,1638090691284,37108
READ,1638090691321,37470
READ,1638090691394,72202
READ,1638090691433,39571
READ,1638090691549,41142
READ,1638090691650,100634
READ,1638090691691,41454
READ,1638090691728,36806
READ,1638090691774,45781
READ,1638090691812,37492
READ,1638090691924,35171
READ,1638090691961,37758
READ,1638090691998,36416
READ,1638090692074,76137
READ,1638090692114,39803
READ,1638090692155,41237
READ,1638090692194,38964
READ,1638090692267,72610
READ,1638090692372,104726
READ,1638090692415,43775
READ,1638090692454,38261
READ,1638090692491,37229
READ,1638090692529,38411
READ,1638090692571,41219
READ,1638090692612,41774
READ,1638090692651,38471
READ,1638090692696,44629
READ,1638090692735,39391
READ,1638090692774,39220
READ,1638090692877,102643
READ,1638090692918,40999
READ,1638090693036,43166
READ,1638090693072,36806
READ,1638090693108,35647
READ,1638090693180,72036
READ,1638090693221,40830
READ,1638090693258,36642
READ,1638090693296,37861
READ,1638090693331,35299
READ,1638090693372,40855
READ,1638090693407,35403
READ,1638090693444,36458
READ,1638090693489,45444
READ,1638090693596,106280
READ,1638090693711,39799
READ,1638090693782,70817
READ,1638090693821,39019
READ,1638090693859,37753
READ,1638090693897,37725
READ,1638090693970,72982
READ,1638090694009,39200
READ,1638090694047,37796
READ,1638090694156,36345
READ,1638090694226,69590
READ,1638090694265,39076
READ,1638090694303,37711
READ,1638090694399,96026
READ,1638090694439,40550
READ,1638090694553,38853
READ,1638090694622,68824
READ,1638090694661,38579
READ,1638090694810,77879
READ,1638090694850,39997
READ,1638090694886,36109
READ,1638090695040,80976
READ,1638090695081,41508
READ,1638090695193,111441
READ,1638090695305,112360
READ,1638090695346,40942
READ,1638090695461,37142
READ,1638090695496,34640
READ,1638090695537,41139
READ,1638090695649,34539
READ,1638090695753,103848
READ,1638090695792,38805
READ,1638090695905,39135
READ,1638090695989,83259
READ,1638090696028,39108
READ,1638090696069,40999
READ,1638090696108,38885
READ,1638090696218,39576
READ,1638090696257,38555
READ,1638090696296,39384
READ,1638090696408,111979
READ,1638090696525,41317
READ,1638090696591,65370
READ,1638090696630,39436
READ,1638090696741,36678
READ,1638090696784,42389
READ,1638090696823,39195
READ,1638090696861,37737
READ,1638090696962,101227
READ,1638090697000,37814
READ,1638090697066,66097
READ,1638090697104,38476
READ,1638090697293,38428
READ,1638090697331,37626
READ,1638090697403,72068
READ,1638090697440,36994
READ,1638090697514,74012
READ,1638090697558,43951
READ,1638090697600,41990
READ,1638090697745,66131
READ,1638090697785,40109
READ,1638090697821,35990
READ,1638090697859,37609
READ,1638090697897,38249
READ,1638090698038,141095
READ,1638090698076,37506
READ,1638090698150,74015
READ,1638090698324,102743
READ,1638090698363,39338
READ,1638090698441,77943
READ,1638090698479,37155
READ,1638090698580,101680
READ,1638090698681,100368
READ,1638090698755,73950
READ,1638090698829,74336
READ,1638090698909,79528
READ,1638090699012,103063
READ,1638090699123,35887
READ,1638090699224,101063
READ,1638090699297,72403
READ,1638090699370,72943
READ,1638090699468,98002
READ,1638090699507,39362
READ,1638090699578,71217
READ,1638090699616,38000
READ,1638090699653,37137
READ,1638090699761,34787
READ,1638090699802,41017
READ,1638090699922,49606
READ,1638090699965,42786
READ,1638090700014,49181
