Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638086439039,290758
READ,1638086439072,33161
READ,1638086439108,36346
READ,1638086439145,36760
READ,1638086439181,35506
READ,1638086439217,36615
READ,1638086439255,37095
READ,1638086439292,36932
READ,1638086439327,35326
READ,1638086439371,44396
READ,1638086439407,35175
READ,1638086439443,35930
READ,1638086439479,36445
READ,1638086439514,34514
READ,1638086439550,36247
READ,1638086439581,31066
READ,1638086439616,35303
READ,1638086439654,37884
READ,1638086439691,36662
READ,1638086439729,37426
READ,1638086439809,42467
READ,1638086439841,32364
READ,1638086439878,36899
READ,1638086439915,36319
READ,1638086439950,35343
READ,1638086439985,35296
READ,1638086440023,37335
READ,1638086440057,34507
READ,1638086440091,33831
READ,1638086440136,44509
READ,1638086440171,35628
READ,1638086440250,42984
READ,1638086440286,36120
READ,1638086440322,35309
READ,1638086440358,36245
READ,1638086440393,35014
READ,1638086440428,35455
READ,1638086440468,39909
READ,1638086440503,34878
READ,1638086440539,36143
READ,1638086440575,35028
READ,1638086440610,35617
READ,1638086440656,45826
READ,1638086440693,36644
READ,1638086440729,35947
READ,1638086440764,34905
READ,1638086440797,33020
READ,1638086440841,43926
READ,1638086440874,33031
READ,1638086440911,37023
READ,1638086440947,36477
READ,1638086440984,36782
READ,1638086441021,36402
READ,1638086441089,31265
READ,1638086441133,44359
READ,1638086441168,35302
READ,1638086441204,35674
READ,1638086441242,37401
READ,1638086441277,35517
READ,1638086441314,36661
READ,1638086441357,43314
READ,1638086441426,32268
READ,1638086441461,35690
READ,1638086441497,35859
READ,1638086441533,35735
READ,1638086441568,34953
READ,1638086441604,36287
READ,1638086441642,37842
READ,1638086441679,36181
READ,1638086441714,35625
READ,1638086441750,35514
READ,1638086441786,36026
READ,1638086441817,31213
READ,1638086441854,36366
READ,1638086441889,35536
READ,1638086441926,36874
READ,1638086441963,37112
READ,1638086442009,45716
READ,1638086442084,36836
READ,1638086442119,34948
READ,1638086442152,33176
READ,1638086442190,37991
READ,1638086442268,38438
READ,1638086442305,37418
READ,1638086442344,38357
READ,1638086442382,38265
READ,1638086442419,36362
READ,1638086442456,37044
READ,1638086442492,36150
READ,1638086442565,35617
READ,1638086442679,33524
READ,1638086442715,36093
READ,1638086442751,35489
READ,1638086442784,32948
READ,1638086442819,35650
READ,1638086442862,42192
READ,1638086442894,32515
READ,1638086442930,36285
READ,1638086442967,36385
READ,1638086443010,43372
READ,1638086443048,37659
READ,1638086443084,36365
READ,1638086443120,35715
READ,1638086443194,37080
READ,1638086443229,35242
READ,1638086443264,34308
READ,1638086443304,39997
READ,1638086443335,31346
READ,1638086443371,36189
READ,1638086443408,36423
READ,1638086443444,36143
READ,1638086443479,35123
READ,1638086443514,34859
READ,1638086443552,38265
READ,1638086443658,32714
READ,1638086443690,32065
READ,1638086443725,35087
READ,1638086443760,35034
READ,1638086443796,36076
READ,1638086443828,31800
READ,1638086443908,45068
READ,1638086443940,32179
READ,1638086443973,32794
READ,1638086444005,31652
READ,1638086444040,35207
READ,1638086444075,34921
READ,1638086444112,37122
READ,1638086444145,32401
READ,1638086444179,33896
READ,1638086444215,36639
READ,1638086444251,35972
READ,1638086444286,34952
READ,1638086444323,36479
READ,1638086444359,35742
READ,1638086444394,35335
READ,1638086444426,31654
READ,1638086444462,35869
READ,1638086444498,36890
READ,1638086444534,35912
READ,1638086444569,34351
READ,1638086444607,38218
READ,1638086444645,37668
READ,1638086444682,37592
READ,1638086444760,38281
READ,1638086444799,38268
READ,1638086444835,35779
READ,1638086444873,37969
READ,1638086444910,37610
READ,1638086444947,36637
READ,1638086444983,35880
READ,1638086445057,38592
READ,1638086445093,35509
READ,1638086445128,35379
READ,1638086445160,31391
READ,1638086445196,36210
READ,1638086445231,35504
READ,1638086445268,36422
READ,1638086445305,36658
READ,1638086445339,33961
READ,1638086445370,31129
READ,1638086445405,35123
READ,1638086445441,36166
READ,1638086445473,31362
READ,1638086445509,36439
READ,1638086445591,45719
READ,1638086445627,35654
READ,1638086445662,35163
READ,1638086445698,35502
READ,1638086445733,35361
READ,1638086445768,34784
READ,1638086445805,37021
READ,1638086445840,35181
READ,1638086445878,37368
READ,1638086445913,34925
READ,1638086445945,32569
READ,1638086445978,32116
READ,1638086446014,36341
READ,1638086446046,31942
READ,1638086446077,31276
READ,1638086446112,35158
READ,1638086446147,34960
READ,1638086446183,35107
READ,1638086446217,34886
READ,1638086446254,36875
READ,1638086446290,35549
READ,1638086446325,34819
READ,1638086446360,34786
READ,1638086446393,33555
READ,1638086446429,35628
READ,1638086446462,33085
READ,1638086446493,30523
READ,1638086446528,35066
READ,1638086446564,36414
READ,1638086446595,30934
READ,1638086446630,34779
READ,1638086446663,33224
READ,1638086446731,31105
READ,1638086446767,35910
READ,1638086446803,36198
READ,1638086446839,35737
READ,1638086446874,35200
READ,1638086446950,39047
READ,1638086446988,38444
READ,1638086447023,34732
READ,1638086447059,35600
READ,1638086447095,36669
READ,1638086447180,45193
READ,1638086447217,37614
READ,1638086447255,37839
READ,1638086447295,39440
READ,1638086447333,38383
READ,1638086447369,36112
READ,1638086447405,35369
READ,1638086447440,35534
READ,1638086447476,35480
READ,1638086447512,36227
READ,1638086447579,31264
READ,1638086447613,34572
READ,1638086447644,30756
READ,1638086447795,35110
READ,1638086447831,35940
READ,1638086447867,35637
READ,1638086447903,36564
READ,1638086447934,30592
READ,1638086447965,31039
READ,1638086448000,35077
READ,1638086448037,36274
READ,1638086448072,35760
READ,1638086448109,36588
READ,1638086448147,37691
READ,1638086448183,35886
READ,1638086448219,36056
READ,1638086448251,32172
READ,1638086448283,31607
READ,1638086448358,36626
READ,1638086448466,37043
READ,1638086448503,36851
READ,1638086448539,35445
READ,1638086448576,37189
READ,1638086448612,35683
READ,1638086448649,36998
READ,1638086448684,34904
READ,1638086448720,35936
READ,1638086448756,36216
READ,1638086448793,37136
READ,1638086448830,36519
READ,1638086448867,37436
READ,1638086448942,30949
READ,1638086448977,35356
READ,1638086449013,35899
READ,1638086449050,36846
READ,1638086449085,35209
READ,1638086449122,36641
READ,1638086449160,37738
READ,1638086449285,34773
READ,1638086449321,35983
READ,1638086449354,33119
READ,1638086449394,39702
READ,1638086449433,38568
READ,1638086449508,37877
READ,1638086449545,36386
READ,1638086449583,38869
READ,1638086449615,31414
READ,1638086449654,38965
READ,1638086449686,31818
READ,1638086449723,37242
READ,1638086449759,35906
READ,1638086449795,36321
READ,1638086449832,36361
READ,1638086449868,36020
READ,1638086449904,36539
READ,1638086449936,32024
READ,1638086449973,36066
READ,1638086450008,35517
READ,1638086450039,30790
READ,1638086450075,35955
READ,1638086450110,35517
READ,1638086450142,31674
READ,1638086450180,38075
READ,1638086450233,52336
READ,1638086450274,40990
READ,1638086450310,35924
READ,1638086450373,31312
READ,1638086450406,32870
READ,1638086450442,36028
READ,1638086450477,34630
READ,1638086450513,36168
READ,1638086450549,36230
READ,1638086450584,34894
READ,1638086450615,31048
READ,1638086450661,46042
