Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638315590914,1
UPDATE latency raw data: op, timestamp(ms), latency(us)
UPDATE,1638315490078,295514
UPDATE,1638315490116,38388
UPDATE,1638315490149,32794
UPDATE,1638315490181,31993
UPDATE,1638315490218,37267
UPDATE,1638315490254,35169
UPDATE,1638315490289,35030
UPDATE,1638315490326,37504
UPDATE,1638315490360,33895
UPDATE,1638315490394,33553
UPDATE,1638315490436,41829
UPDATE,1638315490469,32954
UPDATE,1638315490504,35469
UPDATE,1638315490540,35312
UPDATE,1638315490575,34951
UPDATE,1638315490613,38364
UPDATE,1638315490647,33750
UPDATE,1638315490680,33546
UPDATE,1638315490712,31744
UPDATE,1638315490744,31374
UPDATE,1638315490779,34809
UPDATE,1638315490816,37345
UPDATE,1638315490849,33027
UPDATE,1638315490895,45912
UPDATE,1638315490929,34322
UPDATE,1638315490963,33467
UPDATE,1638315490997,34095
UPDATE,1638315491030,32812
UPDATE,1638315491064,33750
UPDATE,1638315491102,38005
UPDATE,1638315491133,31485
UPDATE,1638315491165,31466
UPDATE,1638315491200,34961
UPDATE,1638315491231,31354
UPDATE,1638315491267,35765
UPDATE,1638315491300,32497
UPDATE,1638315491331,31108
UPDATE,1638315491361,29844
UPDATE,1638315491399,37829
UPDATE,1638315491431,31853
UPDATE,1638315491462,31682
UPDATE,1638315491498,35518
UPDATE,1638315491532,34551
UPDATE,1638315491568,35386
UPDATE,1638315491601,33438
UPDATE,1638315491634,32432
UPDATE,1638315491669,34633
UPDATE,1638315491698,29832
UPDATE,1638315491734,35061
UPDATE,1638315491767,33760
UPDATE,1638315491804,36966
UPDATE,1638315491839,34633
UPDATE,1638315491877,37421
UPDATE,1638315491908,30953
UPDATE,1638315491947,39043
UPDATE,1638315491976,28979
UPDATE,1638315492009,33697
UPDATE,1638315492046,36268
UPDATE,1638315492077,30706
UPDATE,1638315492119,42553
UPDATE,1638315492154,34468
UPDATE,1638315492189,35463
UPDATE,1638315492230,40837
UPDATE,1638315492265,34973
UPDATE,1638315492300,34761
UPDATE,1638315492330,29941
UPDATE,1638315492364,33806
UPDATE,1638315492397,33274
UPDATE,1638315492432,34551
UPDATE,1638315492470,37821
UPDATE,1638315492511,41614
UPDATE,1638315492551,39518
UPDATE,1638315492584,33370
UPDATE,1638315492618,33498
UPDATE,1638315492653,34947
UPDATE,1638315492689,35790
UPDATE,1638315492722,32995
UPDATE,1638315492756,33835
UPDATE,1638315492788,32854
UPDATE,1638315492821,32868
UPDATE,1638315492857,35942
UPDATE,1638315492893,35540
UPDATE,1638315492927,33849
UPDATE,1638315492962,34879
UPDATE,1638315492996,33712
UPDATE,1638315493038,42036
UPDATE,1638315493072,34360
UPDATE,1638315493103,30791
UPDATE,1638315493137,33484
UPDATE,1638315493174,37151
UPDATE,1638315493209,34834
UPDATE,1638315493243,33871
UPDATE,1638315493276,33827
UPDATE,1638315493311,34510
UPDATE,1638315493349,37932
UPDATE,1638315493384,34878
UPDATE,1638315493419,34748
UPDATE,1638315493458,39001
UPDATE,1638315493494,36279
UPDATE,1638315493526,31662
UPDATE,1638315493561,34879
UPDATE,1638315493596,35335
UPDATE,1638315493635,38756
UPDATE,1638315493668,33140
UPDATE,1638315493706,37496
UPDATE,1638315493743,37333
UPDATE,1638315493778,34522
UPDATE,1638315493817,39161
UPDATE,1638315493852,34850
UPDATE,1638315493893,40798
UPDATE,1638315493930,36941
UPDATE,1638315493973,43178
UPDATE,1638315494008,35198
UPDATE,1638315494041,32970
UPDATE,1638315494074,32350
UPDATE,1638315494107,33046
UPDATE,1638315494142,35289
UPDATE,1638315494179,36530
UPDATE,1638315494213,34034
UPDATE,1638315494246,33451
UPDATE,1638315494283,37162
UPDATE,1638315494316,33072
UPDATE,1638315494352,35552
UPDATE,1638315494386,33495
UPDATE,1638315494429,42662
UPDATE,1638315494463,34098
UPDATE,1638315494498,35660
UPDATE,1638315494532,33169
UPDATE,1638315494570,37796
UPDATE,1638315494603,33425
UPDATE,1638315494634,31024
UPDATE,1638315494668,34316
UPDATE,1638315494702,33977
UPDATE,1638315494737,34629
UPDATE,1638315494766,29180
UPDATE,1638315494801,34930
UPDATE,1638315494835,33757
UPDATE,1638315494866,30536
UPDATE,1638315494899,33412
UPDATE,1638315494936,36907
UPDATE,1638315494971,35141
UPDATE,1638315495010,38196
UPDATE,1638315495040,30467
UPDATE,1638315495077,36906
UPDATE,1638315495113,35740
UPDATE,1638315495147,33739
UPDATE,1638315495184,37291
UPDATE,1638315495219,35155
UPDATE,1638315495256,37229
UPDATE,1638315495290,33971
UPDATE,1638315495324,33663
UPDATE,1638315495362,37703
UPDATE,1638315495392,29612
UPDATE,1638315495427,35114
UPDATE,1638315495460,33679
UPDATE,1638315495493,32971
UPDATE,1638315495527,33737
UPDATE,1638315495564,36901
UPDATE,1638315495599,34919
UPDATE,1638315495636,36771
UPDATE,1638315495673,37370
UPDATE,1638315495707,33799
UPDATE,1638315495742,34703
UPDATE,1638315495776,34108
UPDATE,1638315495807,31176
UPDATE,1638315495841,33365
UPDATE,1638315495876,35169
UPDATE,1638315495912,36074
UPDATE,1638315495948,35999
UPDATE,1638315495983,34932
UPDATE,1638315496018,35064
UPDATE,1638315496054,35694
UPDATE,1638315496085,31065
UPDATE,1638315496121,35663
UPDATE,1638315496157,36044
UPDATE,1638315496187,29948
UPDATE,1638315496228,41122
UPDATE,1638315496259,30526
UPDATE,1638315496289,30467
UPDATE,1638315496332,42714
UPDATE,1638315496366,33936
UPDATE,1638315496409,43011
UPDATE,1638315496438,28832
UPDATE,1638315496473,34766
UPDATE,1638315496518,45113
UPDATE,1638315496548,29762
UPDATE,1638315496577,29368
UPDATE,1638315496611,33877
UPDATE,1638315496641,29750
UPDATE,1638315496676,35365
UPDATE,1638315496714,38050
UPDATE,1638315496752,37868
UPDATE,1638315496791,38847
UPDATE,1638315496828,36283
UPDATE,1638315496868,40006
UPDATE,1638315496902,34329
UPDATE,1638315496936,34161
UPDATE,1638315496972,35368
UPDATE,1638315497011,39508
UPDATE,1638315497049,37641
UPDATE,1638315497078,29393
UPDATE,1638315497113,34842
UPDATE,1638315497147,33592
UPDATE,1638315497182,35028
UPDATE,1638315497213,30855
UPDATE,1638315497251,37684
UPDATE,1638315497286,35172
UPDATE,1638315497317,31149
UPDATE,1638315497348,31306
UPDATE,1638315497378,29224
UPDATE,1638315497410,32378
UPDATE,1638315497443,33160
UPDATE,1638315497477,33810
UPDATE,1638315497511,33942
UPDATE,1638315497548,36473
UPDATE,1638315497582,34447
UPDATE,1638315497627,45151
UPDATE,1638315497663,35881
UPDATE,1638315497697,33796
UPDATE,1638315497726,28859
UPDATE,1638315497755,28828
UPDATE,1638315497789,34138
UPDATE,1638315497826,36460
UPDATE,1638315497859,33224
UPDATE,1638315497890,31265
UPDATE,1638315497926,35602
UPDATE,1638315497964,37906
UPDATE,1638315497998,34393
UPDATE,1638315498031,33064
UPDATE,1638315498066,34787
UPDATE,1638315498102,36014
UPDATE,1638315498136,33420
UPDATE,1638315498171,35039
UPDATE,1638315498201,30340
UPDATE,1638315498240,38832
UPDATE,1638315498275,34635
UPDATE,1638315498311,35685
UPDATE,1638315498342,31231
UPDATE,1638315498379,37622
UPDATE,1638315498417,37427
UPDATE,1638315498451,34311
UPDATE,1638315498486,34441
UPDATE,1638315498525,38787
UPDATE,1638315498558,33530
UPDATE,1638315498595,36364
UPDATE,1638315498632,37584
UPDATE,1638315498666,33992
UPDATE,1638315498703,37119
UPDATE,1638315498733,29174
UPDATE,1638315498768,35629
UPDATE,1638315498802,33298
UPDATE,1638315498835,33499
UPDATE,1638315498871,35809
UPDATE,1638315498912,40838
UPDATE,1638315498946,34244
UPDATE,1638315498981,34590
UPDATE,1638315499018,37272
UPDATE,1638315499054,35989
UPDATE,1638315499091,36302
UPDATE,1638315499123,32580
UPDATE,1638315499153,29951
UPDATE,1638315499182,28643
UPDATE,1638315499211,28533
UPDATE,1638315499240,29552
UPDATE,1638315499274,33273
UPDATE,1638315499308,34379
UPDATE,1638315499342,33664
UPDATE,1638315499384,42358
UPDATE,1638315499415,30468
UPDATE,1638315499451,36495
UPDATE,1638315499481,30216
UPDATE,1638315499518,36313
UPDATE,1638315499552,34015
UPDATE,1638315499585,32884
UPDATE,1638315499623,37749
UPDATE,1638315499659,36192
UPDATE,1638315499693,33892
UPDATE,1638315499732,39325
UPDATE,1638315499766,33587
UPDATE,1638315499810,44042
UPDATE,1638315499847,36637
UPDATE,1638315499882,35085
UPDATE,1638315499914,31870
UPDATE,1638315499950,36342
UPDATE,1638315499984,33653
UPDATE,1638315500022,37799
UPDATE,1638315500052,30283
UPDATE,1638315500086,34552
UPDATE,1638315500122,35715
UPDATE,1638315500157,34244
UPDATE,1638315500195,38214
UPDATE,1638315500232,36959
UPDATE,1638315500266,34207
UPDATE,1638315500295,28586
UPDATE,1638315500327,31736
UPDATE,1638315500356,29014
UPDATE,1638315500385,29412
UPDATE,1638315500420,34592
UPDATE,1638315500453,33419
UPDATE,1638315500490,36311
UPDATE,1638315500526,36570
UPDATE,1638315500559,33264
UPDATE,1638315500592,32404
UPDATE,1638315500629,36674
UPDATE,1638315500665,36602
UPDATE,1638315500698,32979
UPDATE,1638315500733,34392
UPDATE,1638315500767,34191
UPDATE,1638315500803,35523
UPDATE,1638315500833,30313
UPDATE,1638315500865,31614
UPDATE,1638315500899,34526
UPDATE,1638315500937,37838
UPDATE,1638315500973,35512
UPDATE,1638315501012,39238
