Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638089558029,297928
READ,1638089558064,35414
READ,1638089558109,44877
READ,1638089558146,37176
READ,1638089558188,41280
READ,1638089558223,35558
READ,1638089558258,34229
READ,1638089558293,35432
READ,1638089558330,36574
READ,1638089558366,36010
READ,1638089558405,39440
READ,1638089558448,42411
READ,1638089558482,34569
READ,1638089558520,38138
READ,1638089558557,36017
READ,1638089558592,35162
READ,1638089558627,35254
READ,1638089558662,35125
READ,1638089558700,37772
READ,1638089558737,37308
READ,1638089558778,40262
READ,1638089558809,31405
READ,1638089558845,35385
READ,1638089558878,33586
READ,1638089558920,41992
READ,1638089558957,36595
READ,1638089558998,40922
READ,1638089559036,37918
READ,1638089559071,34747
READ,1638089559108,37085
READ,1638089559145,37358
READ,1638089559183,38197
READ,1638089559223,39186
READ,1638089559259,36417
READ,1638089559294,35004
READ,1638089559328,34305
READ,1638089559374,45811
READ,1638089559409,34442
READ,1638089559443,34165
READ,1638089559485,41607
READ,1638089559523,37876
READ,1638089559557,34322
READ,1638089559594,36622
READ,1638089559630,36193
READ,1638089559674,44578
READ,1638089559710,35421
READ,1638089559749,39037
READ,1638089559791,41497
READ,1638089559829,38218
READ,1638089559867,38354
READ,1638089559907,39277
READ,1638089559941,33955
READ,1638089559979,38157
READ,1638089560024,45087
READ,1638089560066,41630
READ,1638089560098,32731
READ,1638089560137,38352
READ,1638089560173,36549
READ,1638089560209,35610
READ,1638089560247,38089
READ,1638089560284,36695
READ,1638089560318,34026
READ,1638089560353,35392
READ,1638089560391,37777
READ,1638089560429,37566
READ,1638089560464,34874
READ,1638089560501,36793
READ,1638089560538,36922
READ,1638089560575,37544
READ,1638089560611,35718
READ,1638089560648,36835
READ,1638089560682,34384
READ,1638089560722,39638
READ,1638089560759,37535
READ,1638089560805,45620
READ,1638089560841,35559
READ,1638089560880,39330
READ,1638089560917,37039
READ,1638089560956,38894
READ,1638089560994,37516
READ,1638089561029,35410
READ,1638089561068,38593
READ,1638089561105,37287
READ,1638089561140,35230
READ,1638089561186,45532
READ,1638089561221,35180
READ,1638089561257,35536
READ,1638089561301,44052
READ,1638089561339,37967
READ,1638089561376,36857
READ,1638089561410,34088
READ,1638089561446,35545
READ,1638089561482,35929
READ,1638089561517,35081
READ,1638089561551,34221
READ,1638089561589,37955
READ,1638089561625,36439
READ,1638089561665,39598
READ,1638089561700,34483
READ,1638089561735,34876
READ,1638089561772,37808
READ,1638089561806,33059
READ,1638089561839,33366
READ,1638089561877,37542
READ,1638089561914,37777
READ,1638089561952,38059
READ,1638089561987,34484
READ,1638089562022,34781
READ,1638089562056,34120
READ,1638089562090,34283
READ,1638089562126,35802
READ,1638089562161,34922
READ,1638089562207,45928
READ,1638089562245,37735
READ,1638089562285,40318
READ,1638089562320,34428
READ,1638089562360,40251
READ,1638089562407,46485
READ,1638089562446,39533
READ,1638089562491,44719
READ,1638089562532,41128
READ,1638089562570,38237
READ,1638089562606,35157
READ,1638089562642,36037
READ,1638089562679,37758
READ,1638089562716,36247
READ,1638089562751,35706
READ,1638089562790,38438
READ,1638089562822,32451
READ,1638089562860,37945
READ,1638089562899,38104
READ,1638089562938,39498
READ,1638089562976,37748
READ,1638089563013,37056
READ,1638089563047,34157
READ,1638089563085,37748
