Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638093761111,121303
READ,1638093761790,121592
READ,1638093761871,44890
READ,1638093762527,110250
READ,1638093762564,37122
READ,1638093762700,100544
READ,1638093763032,114982
READ,1638093764241,37566
READ,1638093764740,103672
READ,1638093765529,70591
READ,1638093765709,72670
READ,1638093765853,37552
READ,1638093766291,36831
READ,1638093766468,36956
READ,1638093767337,105258
READ,1638093768072,109057
READ,1638093768281,32999
READ,1638093768705,33286
READ,1638093769094,100198
READ,1638093770414,103396
READ,1638093770524,110086
READ,1638093770704,32255
READ,1638093770736,32483
READ,1638093770848,38045
READ,1638093770881,32640
READ,1638093771134,33986
READ,1638093771289,73767
READ,1638093771605,35886
READ,1638093771704,99264
READ,1638093772114,112776
READ,1638093772321,104633
READ,1638093773020,92021
READ,1638093774011,103686
READ,1638093774305,110533
READ,1638093774343,38422
READ,1638093774455,74182
READ,1638093775240,37716
READ,1638093775655,32538
READ,1638093776051,36714
READ,1638093776156,31848
READ,1638093776407,43064
READ,1638093777456,102514
READ,1638093777488,31837
READ,1638093777872,110507
READ,1638093777942,36182
READ,1638093778546,102991
READ,1638093779326,33153
READ,1638093779427,34500
READ,1638093779788,31814
READ,1638093779855,31902
READ,1638093779938,83707
READ,1638093780696,33825
READ,1638093781021,36478
READ,1638093781053,31415
READ,1638093781164,37978
READ,1638093781663,34872
READ,1638093781696,33578
READ,1638093782569,31777
READ,1638093782685,115812
READ,1638093782722,37749
READ,1638093783826,30651
READ,1638093784219,33862
READ,1638093784823,102123
READ,1638093784966,34466
READ,1638093785031,30403
READ,1638093785676,41535
READ,1638093786511,34248
READ,1638093786719,112156
READ,1638093786863,32514
READ,1638093787741,103335
READ,1638093787774,33529
READ,1638093787841,31925
READ,1638093787936,30892
READ,1638093788299,93580
READ,1638093788469,34990
READ,1638093788646,35775
READ,1638093790517,32323
READ,1638093790908,67831
READ,1638093791830,31551
READ,1638093792541,34645
READ,1638093792753,36337
READ,1638093793120,31609
READ,1638093793329,104663
READ,1638093793366,36156
READ,1638093793647,75273
READ,1638093794606,30782
READ,1638093794638,31274
READ,1638093794956,35791
