Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638086845983,35686
READ,1638086846235,37708
READ,1638086846303,34453
READ,1638086846341,38409
READ,1638086846377,35592
READ,1638086846411,33666
READ,1638086846667,33383
READ,1638086846741,34547
READ,1638086846777,35982
READ,1638086846860,37847
READ,1638086846932,33669
READ,1638086846969,37615
READ,1638086847076,36035
READ,1638086847145,34492
READ,1638086847254,36982
READ,1638086847290,36065
READ,1638086847325,34867
READ,1638086847513,38990
READ,1638086847564,50962
READ,1638086847602,37890
READ,1638086847637,34770
READ,1638086847817,35543
READ,1638086847855,37960
READ,1638086848034,38155
READ,1638086848072,38384
READ,1638086848155,37870
READ,1638086848195,39555
READ,1638086848228,33458
READ,1638086848294,28561
READ,1638086848439,36737
READ,1638086848512,37834
READ,1638086848555,42975
READ,1638086848631,38563
READ,1638086848822,36473
READ,1638086848975,35738
READ,1638086849005,29944
READ,1638086849151,37045
READ,1638086849308,36762
READ,1638086849415,35934
READ,1638086849554,35706
READ,1638086849689,32618
READ,1638086849791,29901
READ,1638086849894,34868
READ,1638086849993,30698
READ,1638086850062,34960
READ,1638086850239,33501
READ,1638086850362,37735
READ,1638086850398,36047
READ,1638086850438,39658
READ,1638086850477,38927
READ,1638086850508,31194
READ,1638086850576,31364
READ,1638086850615,38078
READ,1638086850652,37394
READ,1638086850732,39727
READ,1638086850846,37082
READ,1638086850909,29515
READ,1638086850941,32580
READ,1638086850979,37995
READ,1638086851051,37446
READ,1638086851114,31331
READ,1638086851150,35937
READ,1638086851225,35030
READ,1638086851258,33130
READ,1638086851366,38674
READ,1638086851403,37291
READ,1638086851473,33541
READ,1638086851509,35995
READ,1638086851574,29870
READ,1638086851603,28844
READ,1638086851674,35073
READ,1638086851860,37530
READ,1638086851895,34637
READ,1638086851929,33964
READ,1638086852000,33368
READ,1638086852278,34085
READ,1638086852318,39117
READ,1638086852350,32100
READ,1638086852506,34397
READ,1638086852540,34145
READ,1638086852577,36568
READ,1638086852647,35142
READ,1638086852686,38574
READ,1638086852787,35272
READ,1638086852895,30210
READ,1638086852927,31651
READ,1638086852997,37758
READ,1638086853074,38706
READ,1638086853187,40620
READ,1638086853258,36133
READ,1638086853287,29390
READ,1638086853423,34110
READ,1638086853466,42186
READ,1638086853539,34924
READ,1638086853569,30283
READ,1638086853638,32592
READ,1638086853748,37263
READ,1638086853883,34309
READ,1638086854089,30975
READ,1638086854124,35410
READ,1638086854159,34979
READ,1638086854194,34802
READ,1638086854230,35711
READ,1638086854402,35687
READ,1638086854436,33436
READ,1638086854539,40201
READ,1638086854577,38146
READ,1638086854612,35111
READ,1638086854728,40614
READ,1638086854767,38914
READ,1638086854845,39049
READ,1638086854881,36742
READ,1638086854917,35305
READ,1638086855032,35142
READ,1638086855109,37783
READ,1638086855218,31707
READ,1638086855295,35870
READ,1638086855328,33446
READ,1638086855464,29347
READ,1638086855499,34843
READ,1638086855528,29110
READ,1638086855600,36363
READ,1638086855738,35254
READ,1638086855885,37746
READ,1638086856073,35917
READ,1638086856256,38793
READ,1638086856359,34944
READ,1638086856423,30891
READ,1638086856528,34254
READ,1638086856562,33884
READ,1638086856595,32948
READ,1638086856624,28957
READ,1638086856655,31244
READ,1638086856718,28316
READ,1638086856748,29766
READ,1638086856779,31268
READ,1638086856841,28513
READ,1638086856874,33468
READ,1638086856908,33837
READ,1638086856974,34931
READ,1638086857009,35181
READ,1638086857082,35002
READ,1638086857110,28115
READ,1638086857176,32925
READ,1638086857243,34826
READ,1638086857348,33768
READ,1638086857376,27883
READ,1638086857414,37869
READ,1638086857454,39787
READ,1638086857521,31779
READ,1638086857635,29270
READ,1638086857675,40590
READ,1638086857716,40715
READ,1638086857796,43625
READ,1638086857838,41791
READ,1638086857981,31385
READ,1638086858014,33471
READ,1638086858089,38228
READ,1638086858126,36318
READ,1638086858164,38027
READ,1638086858241,38776
READ,1638086858315,38591
READ,1638086858510,34123
READ,1638086858654,33862
READ,1638086858693,38916
READ,1638086858727,34598
READ,1638086858767,39104
READ,1638086858840,39081
READ,1638086859009,35568
READ,1638086859249,30458
