Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638084561498,187761
READ,1638084561537,39329
READ,1638084561575,38145
READ,1638084561607,31672
READ,1638084561821,37651
READ,1638084561947,32756
READ,1638084562012,33035
READ,1638084562108,32201
READ,1638084562140,31832
READ,1638084562173,33057
READ,1638084562203,30313
READ,1638084562273,34905
READ,1638084562408,37832
READ,1638084562440,32322
READ,1638084562476,35961
READ,1638084562513,36758
READ,1638084562548,34908
READ,1638084562580,32148
READ,1638084562623,43014
READ,1638084562684,28044
READ,1638084562717,33169
READ,1638084562752,34292
READ,1638084562784,32424
READ,1638084563025,36216
READ,1638084563086,28438
READ,1638084563226,36853
READ,1638084563261,35255
READ,1638084563400,32205
READ,1638084563436,35800
READ,1638084563498,28020
READ,1638084563531,33485
READ,1638084563656,32053
READ,1638084563888,32236
READ,1638084563921,32856
READ,1638084563958,36500
READ,1638084563995,37546
READ,1638084564032,36658
READ,1638084564135,33954
READ,1638084564178,42796
READ,1638084564243,29358
READ,1638084564309,32599
READ,1638084564443,30101
READ,1638084564514,36019
READ,1638084564551,36378
READ,1638084564621,37686
READ,1638084564652,31368
READ,1638084564697,44138
READ,1638084564809,39957
READ,1638084564844,35107
READ,1638084564879,35559
READ,1638084564912,33032
READ,1638084564978,33661
READ,1638084565011,32732
READ,1638084565080,34118
READ,1638084565113,32801
READ,1638084565143,29903
READ,1638084565178,34957
READ,1638084565259,32364
READ,1638084565320,28826
READ,1638084565420,34316
READ,1638084565525,38699
READ,1638084565626,31096
READ,1638084565660,34654
READ,1638084565696,35364
READ,1638084565732,36089
READ,1638084565765,32881
READ,1638084565797,32310
READ,1638084565863,31978
READ,1638084565894,31706
READ,1638084565926,32059
READ,1638084565956,29250
READ,1638084566031,38812
READ,1638084566062,31672
READ,1638084566259,33591
READ,1638084566433,51646
READ,1638084566494,61187
READ,1638084566531,36744
READ,1638084566599,34629
READ,1638084566635,36240
READ,1638084566671,35623
READ,1638084566739,36145
READ,1638084566850,35784
READ,1638084566882,32418
READ,1638084566920,38447
READ,1638084566949,28462
READ,1638084566982,32885
READ,1638084567011,28705
READ,1638084567113,36718
READ,1638084567150,36714
