Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638238784707,1
UPDATE latency raw data: op, timestamp(ms), latency(us)
UPDATE,1638238748644,180928
UPDATE,1638238748926,281744
UPDATE,1638238748964,38031
UPDATE,1638238748999,35457
UPDATE,1638238749034,34869
UPDATE,1638238749073,38879
UPDATE,1638238749103,29668
UPDATE,1638238749137,34145
UPDATE,1638238749178,40880
UPDATE,1638238749214,35789
UPDATE,1638238749249,35153
UPDATE,1638238749283,34046
UPDATE,1638238749311,28190
UPDATE,1638238749344,32586
UPDATE,1638238749376,31630
UPDATE,1638238749408,32209
UPDATE,1638238749442,34361
UPDATE,1638238749475,32631
UPDATE,1638238749511,35588
UPDATE,1638238749552,41002
UPDATE,1638238749589,36977
UPDATE,1638238749625,36121
UPDATE,1638238749659,34502
UPDATE,1638238749695,35069
UPDATE,1638238749728,33025
UPDATE,1638238749767,38808
UPDATE,1638238749802,34971
UPDATE,1638238749839,37609
UPDATE,1638238749871,31959
UPDATE,1638238749901,29891
UPDATE,1638238749941,39358
UPDATE,1638238749979,38770
UPDATE,1638238750019,39532
UPDATE,1638238750059,39846
UPDATE,1638238750095,35834
UPDATE,1638238750135,40593
UPDATE,1638238750182,46565
UPDATE,1638238750219,37313
UPDATE,1638238750267,46985
UPDATE,1638238750305,38549
UPDATE,1638238750341,35745
UPDATE,1638238750379,37965
UPDATE,1638238750409,29635
UPDATE,1638238750444,35528
UPDATE,1638238750482,37903
UPDATE,1638238750512,29877
UPDATE,1638238750545,32996
UPDATE,1638238750583,37339
UPDATE,1638238750625,41932
UPDATE,1638238750663,38784
UPDATE,1638238750702,38885
UPDATE,1638238750737,34622
UPDATE,1638238750775,37672
UPDATE,1638238750808,32917
UPDATE,1638238750846,37907
UPDATE,1638238750891,44857
UPDATE,1638238750925,34385
UPDATE,1638238750960,34810
UPDATE,1638238750997,37143
UPDATE,1638238751028,30412
UPDATE,1638238751064,36506
UPDATE,1638238751100,35415
UPDATE,1638238751135,35317
UPDATE,1638238751171,35671
UPDATE,1638238751207,36137
UPDATE,1638238751253,46157
UPDATE,1638238751281,27778
UPDATE,1638238751315,34054
UPDATE,1638238751357,41456
UPDATE,1638238751393,36651
UPDATE,1638238751430,37150
UPDATE,1638238751476,45439
UPDATE,1638238751509,33249
UPDATE,1638238751546,36886
UPDATE,1638238751584,37620
UPDATE,1638238751620,35650
UPDATE,1638238751655,35377
UPDATE,1638238751692,37305
UPDATE,1638238751722,29377
UPDATE,1638238751756,34027
UPDATE,1638238751791,35022
UPDATE,1638238751826,34602
UPDATE,1638238751863,37123
UPDATE,1638238751899,36172
UPDATE,1638238751933,34264
UPDATE,1638238751967,33726
UPDATE,1638238751997,29700
UPDATE,1638238752030,33110
UPDATE,1638238752065,34693
UPDATE,1638238752102,37316
UPDATE,1638238752139,36430
UPDATE,1638238752178,39393
UPDATE,1638238752209,30687
UPDATE,1638238752248,38795
UPDATE,1638238752286,38278
UPDATE,1638238752331,44949
UPDATE,1638238752369,38118
UPDATE,1638238752404,34536
UPDATE,1638238752440,35756
UPDATE,1638238752473,33658
UPDATE,1638238752516,42870
UPDATE,1638238752548,31346
UPDATE,1638238752584,35977
UPDATE,1638238752616,32730
UPDATE,1638238752653,36896
UPDATE,1638238752698,44850
UPDATE,1638238752733,34340
UPDATE,1638238752770,37408
UPDATE,1638238752807,36753
UPDATE,1638238752840,32788
UPDATE,1638238752876,36449
UPDATE,1638238752913,36718
UPDATE,1638238752950,36618
UPDATE,1638238752984,34553
UPDATE,1638238753024,39489
UPDATE,1638238753057,32912
UPDATE,1638238753086,28856
UPDATE,1638238753122,36509
UPDATE,1638238753158,36099
UPDATE,1638238753197,38307
UPDATE,1638238753227,29800
UPDATE,1638238753264,37198
UPDATE,1638238753305,40838
UPDATE,1638238753347,42423
UPDATE,1638238753385,37754
UPDATE,1638238753424,38499
UPDATE,1638238753460,36774
UPDATE,1638238753500,39025
UPDATE,1638238753530,30611
UPDATE,1638238753568,38245
UPDATE,1638238753609,40357
UPDATE,1638238753650,41282
UPDATE,1638238753691,40839
UPDATE,1638238753720,28567
UPDATE,1638238753753,33537
UPDATE,1638238753785,31470
UPDATE,1638238753819,34618
UPDATE,1638238753854,34163
UPDATE,1638238753886,32352
UPDATE,1638238753925,38591
UPDATE,1638238753962,36855
UPDATE,1638238753996,34175
UPDATE,1638238754032,35988
UPDATE,1638238754066,33729
UPDATE,1638238754102,35771
UPDATE,1638238754139,37740
UPDATE,1638238754171,32038
UPDATE,1638238754206,34376
UPDATE,1638238754240,33839
UPDATE,1638238754277,37459
UPDATE,1638238754316,38501
UPDATE,1638238754353,37169
UPDATE,1638238754389,36304
UPDATE,1638238754422,32181
UPDATE,1638238754454,32512
UPDATE,1638238754488,33647
UPDATE,1638238754524,36585
UPDATE,1638238754562,37540
UPDATE,1638238754597,35147
UPDATE,1638238754631,33619
UPDATE,1638238754664,33334
UPDATE,1638238754709,45053
UPDATE,1638238754739,29429
UPDATE,1638238754775,36116
UPDATE,1638238754807,31753
UPDATE,1638238754848,41304
UPDATE,1638238754881,32541
UPDATE,1638238754914,33050
UPDATE,1638238754949,35455
UPDATE,1638238754983,33224
UPDATE,1638238755021,38672
UPDATE,1638238755057,35075
UPDATE,1638238755091,34540
UPDATE,1638238755127,35923
UPDATE,1638238755156,28886
UPDATE,1638238755196,40349
UPDATE,1638238755234,38020
UPDATE,1638238755289,54068
UPDATE,1638238755330,40895
UPDATE,1638238755374,44470
UPDATE,1638238755412,37794
UPDATE,1638238755446,34162
UPDATE,1638238755484,37829
UPDATE,1638238755521,36457
UPDATE,1638238755551,30613
UPDATE,1638238755587,36189
UPDATE,1638238755622,34716
UPDATE,1638238755657,34637
UPDATE,1638238755709,52142
UPDATE,1638238755739,29661
UPDATE,1638238755778,38759
UPDATE,1638238755823,44952
UPDATE,1638238755857,34291
UPDATE,1638238755890,33303
UPDATE,1638238755926,35480
UPDATE,1638238755967,40632
UPDATE,1638238755995,28000
UPDATE,1638238756029,33861
UPDATE,1638238756065,36233
UPDATE,1638238756100,35257
UPDATE,1638238756136,35557
UPDATE,1638238756169,33461
UPDATE,1638238756210,40246
UPDATE,1638238756242,32887
UPDATE,1638238756277,34929
UPDATE,1638238756315,37565
UPDATE,1638238756355,39613
UPDATE,1638238756392,37348
UPDATE,1638238756430,37439
UPDATE,1638238756468,38781
UPDATE,1638238756508,39529
UPDATE,1638238756541,32786
UPDATE,1638238756574,32839
UPDATE,1638238756612,38492
UPDATE,1638238756647,34247
UPDATE,1638238756677,30599
UPDATE,1638238756716,38390
UPDATE,1638238756755,38981
UPDATE,1638238756786,31684
UPDATE,1638238756824,37874
UPDATE,1638238756862,37369
UPDATE,1638238756895,33137
UPDATE,1638238756941,45861
UPDATE,1638238756993,52299
UPDATE,1638238757025,31829
UPDATE,1638238757061,35873
UPDATE,1638238757106,45198
UPDATE,1638238757136,29942
UPDATE,1638238757177,40606
UPDATE,1638238757206,28750
UPDATE,1638238757253,47091
UPDATE,1638238757293,40290
UPDATE,1638238757328,35239
UPDATE,1638238757366,37450
UPDATE,1638238757403,37265
UPDATE,1638238757437,33718
UPDATE,1638238757471,34368
UPDATE,1638238757503,31739
UPDATE,1638238757532,28578
UPDATE,1638238757566,34215
UPDATE,1638238757622,55408
UPDATE,1638238757657,35448
UPDATE,1638238757699,42320
UPDATE,1638238757741,41218
UPDATE,1638238757770,29522
UPDATE,1638238757808,38025
UPDATE,1638238757846,37949
UPDATE,1638238757877,30634
UPDATE,1638238757915,38138
UPDATE,1638238757951,35591
UPDATE,1638238757985,33850
UPDATE,1638238758021,36184
