Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638245623204,291122
READ,1638245623237,32852
READ,1638245623270,32604
READ,1638245623307,36961
READ,1638245623342,35385
READ,1638245623378,36125
READ,1638245623415,36268
READ,1638245623449,34572
READ,1638245623485,36118
READ,1638245623522,36794
READ,1638245623554,31543
READ,1638245623588,34093
READ,1638245623625,36923
READ,1638245623663,38407
READ,1638245623702,38590
READ,1638245623738,35717
READ,1638245623770,32544
READ,1638245623807,36732
READ,1638245623842,34315
READ,1638245623875,33311
READ,1638245623908,33392
READ,1638245623948,40033
READ,1638245623984,35352
READ,1638245624018,34384
READ,1638245624058,40152
READ,1638245624093,34793
READ,1638245624128,34908
READ,1638245624162,34047
READ,1638245624196,33894
READ,1638245624229,32861
READ,1638245624263,34336
READ,1638245624300,36063
READ,1638245624337,37066
READ,1638245624371,34471
READ,1638245624413,41681
READ,1638245624459,45958
READ,1638245624492,33061
READ,1638245624526,34360
READ,1638245624560,33252
READ,1638245624594,34032
READ,1638245624631,37321
READ,1638245624666,35015
READ,1638245624703,36824
READ,1638245624739,35896
READ,1638245624774,35326
READ,1638245624810,35151
READ,1638245624850,40824
READ,1638245624887,36289
READ,1638245624927,40070
READ,1638245624960,33256
READ,1638245624996,35398
READ,1638245625035,39502
READ,1638245625076,40569
READ,1638245625110,34132
READ,1638245625154,43750
READ,1638245625192,38303
READ,1638245625227,34949
READ,1638245625276,48766
READ,1638245625312,35798
READ,1638245625346,33940
READ,1638245625383,36867
READ,1638245625418,34937
READ,1638245625460,41878
READ,1638245625495,35179
READ,1638245625532,37400
READ,1638245625568,35398
READ,1638245625603,34955
READ,1638245625637,34037
READ,1638245625675,37850
READ,1638245625707,32211
READ,1638245625741,33516
READ,1638245625787,46513
READ,1638245625821,33989
READ,1638245625857,35822
READ,1638245625891,33609
READ,1638245625926,35259
READ,1638245625965,39142
READ,1638245626002,37131
READ,1638245626040,37384
READ,1638245626078,38064
READ,1638245626114,36091
