Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638245185657,1
UPDATE latency raw data: op, timestamp(ms), latency(us)
UPDATE,1638244847171,39572
UPDATE,1638244847201,29983
UPDATE,1638244847386,185302
UPDATE,1638244847422,35585
UPDATE,1638244847458,35456
UPDATE,1638244847494,36094
UPDATE,1638244847532,38291
UPDATE,1638244847570,37893
UPDATE,1638244847603,33028
UPDATE,1638244847636,33076
UPDATE,1638244847673,36299
UPDATE,1638244847712,39675
UPDATE,1638244847752,39613
UPDATE,1638244847788,35561
UPDATE,1638244847822,34245
UPDATE,1638244847871,49449
UPDATE,1638244847907,35471
UPDATE,1638244847942,35092
UPDATE,1638244847985,42505
UPDATE,1638244848020,35496
UPDATE,1638244848049,28987
UPDATE,1638244848083,34175
UPDATE,1638244848123,39893
UPDATE,1638244848172,48728
UPDATE,1638244848206,34169
UPDATE,1638244848245,38346
UPDATE,1638244848286,40810
UPDATE,1638244848324,38511
UPDATE,1638244848360,35843
UPDATE,1638244848396,35795
UPDATE,1638244848429,32499
UPDATE,1638244848462,33369
UPDATE,1638244848499,36950
UPDATE,1638244848538,39395
UPDATE,1638244848572,33705
UPDATE,1638244848611,38575
UPDATE,1638244848647,35669
UPDATE,1638244848687,40331
UPDATE,1638244848726,38724
UPDATE,1638244848757,31033
UPDATE,1638244848794,37454
UPDATE,1638244848835,40496
UPDATE,1638244848877,41649
UPDATE,1638244848913,36510
UPDATE,1638244848943,29291
UPDATE,1638244848976,33377
UPDATE,1638244849012,36498
UPDATE,1638244849044,31088
UPDATE,1638244849077,33306
UPDATE,1638244849123,46179
UPDATE,1638244849155,31260
UPDATE,1638244849187,32317
UPDATE,1638244849228,41374
UPDATE,1638244849261,32570
UPDATE,1638244849293,31909
UPDATE,1638244849329,35954
UPDATE,1638244849366,37113
UPDATE,1638244849413,47354
UPDATE,1638244849445,31462
UPDATE,1638244849483,37934
UPDATE,1638244849515,31823
UPDATE,1638244849555,40114
UPDATE,1638244849594,39445
UPDATE,1638244849634,39126
UPDATE,1638244849666,32175
UPDATE,1638244849704,37603
UPDATE,1638244849736,32191
UPDATE,1638244849775,39294
UPDATE,1638244849812,37062
UPDATE,1638244849848,36012
UPDATE,1638244849884,36136
UPDATE,1638244849923,38077
UPDATE,1638244849961,38707
UPDATE,1638244849999,37224
UPDATE,1638244850038,39075
UPDATE,1638244850074,36300
UPDATE,1638244850104,30032
UPDATE,1638244850137,32720
UPDATE,1638244850172,35299
UPDATE,1638244850207,34813
UPDATE,1638244850236,28874
UPDATE,1638244850269,32510
UPDATE,1638244850305,35926
UPDATE,1638244850345,40061
UPDATE,1638244850383,37790
UPDATE,1638244850416,33807
UPDATE,1638244850456,39193
UPDATE,1638244850488,32546
UPDATE,1638244850522,33718
UPDATE,1638244850556,33627
UPDATE,1638244850595,39051
UPDATE,1638244850633,38554
UPDATE,1638244850668,34599
UPDATE,1638244850700,32102
UPDATE,1638244850738,38003
UPDATE,1638244850776,37447
UPDATE,1638244850814,38532
UPDATE,1638244850857,42968
UPDATE,1638244850893,35356
UPDATE,1638244850928,35539
UPDATE,1638244850960,31298
UPDATE,1638244850993,33370
UPDATE,1638244851031,38009
UPDATE,1638244851062,31043
UPDATE,1638244851098,35315
UPDATE,1638244851132,33779
UPDATE,1638244851172,40140
UPDATE,1638244851210,38480
UPDATE,1638244851244,33932
UPDATE,1638244851282,37726
UPDATE,1638244851311,29322
UPDATE,1638244851345,33093
UPDATE,1638244851389,44834
UPDATE,1638244851420,30808
UPDATE,1638244851456,35208
UPDATE,1638244851488,32833
UPDATE,1638244851525,36707
UPDATE,1638244851560,35222
UPDATE,1638244851598,37548
UPDATE,1638244851635,37083
UPDATE,1638244851670,34594
UPDATE,1638244851704,34549
UPDATE,1638244851740,35789
UPDATE,1638244851768,27581
UPDATE,1638244851805,36677
UPDATE,1638244851842,37698
UPDATE,1638244851874,31302
UPDATE,1638244851912,38309
UPDATE,1638244851951,38426
UPDATE,1638244851988,37346
UPDATE,1638244852024,35529
UPDATE,1638244852061,37709
UPDATE,1638244852097,35246
UPDATE,1638244852142,45659
UPDATE,1638244852177,34287
UPDATE,1638244852216,38843
UPDATE,1638244852256,40755
UPDATE,1638244852291,34966
UPDATE,1638244852334,42855
UPDATE,1638244852372,37760
UPDATE,1638244852408,35497
UPDATE,1638244852440,32257
UPDATE,1638244852479,38736
UPDATE,1638244852515,36516
UPDATE,1638244852549,33842
UPDATE,1638244852585,35581
UPDATE,1638244852617,31908
UPDATE,1638244852655,38553
UPDATE,1638244852694,38280
UPDATE,1638244852725,31583
UPDATE,1638244852756,31041
UPDATE,1638244852795,38291
UPDATE,1638244852825,30276
UPDATE,1638244852865,40335
UPDATE,1638244852898,32911
UPDATE,1638244852931,33085
UPDATE,1638244852970,38800
UPDATE,1638244853008,37942
UPDATE,1638244853042,33182
UPDATE,1638244853075,33160
UPDATE,1638244853111,35944
UPDATE,1638244853149,38541
UPDATE,1638244853185,36045
UPDATE,1638244853218,32789
UPDATE,1638244853252,33810
UPDATE,1638244853286,33738
UPDATE,1638244853320,33793
UPDATE,1638244853356,36102
UPDATE,1638244853396,39658
UPDATE,1638244853436,40433
UPDATE,1638244853468,31493
UPDATE,1638244853499,31446
UPDATE,1638244853536,36819
UPDATE,1638244853574,37566
UPDATE,1638244853606,32731
UPDATE,1638244853638,31519
UPDATE,1638244853671,32844
UPDATE,1638244853706,35696
UPDATE,1638244853737,30948
UPDATE,1638244853782,44663
UPDATE,1638244853821,39208
UPDATE,1638244853857,35589
UPDATE,1638244853897,39536
UPDATE,1638244853927,30429
UPDATE,1638244853962,35011
UPDATE,1638244853994,32001
UPDATE,1638244854022,27803
UPDATE,1638244854052,29824
UPDATE,1638244854085,33020
UPDATE,1638244854133,47633
UPDATE,1638244854170,37155
UPDATE,1638244854209,39009
UPDATE,1638244854241,31563
UPDATE,1638244854273,32326
UPDATE,1638244854305,31958
UPDATE,1638244854340,35206
UPDATE,1638244854384,43135
UPDATE,1638244854421,37102
UPDATE,1638244854460,39421
UPDATE,1638244854494,34275
UPDATE,1638244854532,37781
UPDATE,1638244854572,39340
UPDATE,1638244854606,34087
UPDATE,1638244854636,30473
UPDATE,1638244854672,35192
UPDATE,1638244854710,38640
UPDATE,1638244854749,38901
UPDATE,1638244854798,48513
UPDATE,1638244854832,34447
UPDATE,1638244854866,33545
UPDATE,1638244854899,33098
UPDATE,1638244854932,32915
UPDATE,1638244854965,32959
UPDATE,1638244854995,30409
UPDATE,1638244855033,37982
UPDATE,1638244855069,35315
UPDATE,1638244855104,34773
UPDATE,1638244855145,41107
UPDATE,1638244855188,43447
UPDATE,1638244855223,34922
UPDATE,1638244855259,35372
UPDATE,1638244855289,30606
UPDATE,1638244855327,38074
UPDATE,1638244855363,35447
UPDATE,1638244855398,35156
UPDATE,1638244855430,32314
UPDATE,1638244855466,34964
UPDATE,1638244855502,36490
UPDATE,1638244855537,35302
UPDATE,1638244855576,38810
UPDATE,1638244855608,31476
UPDATE,1638244855644,35885
UPDATE,1638244855681,36893
UPDATE,1638244855709,28114
UPDATE,1638244855749,39973
UPDATE,1638244855784,35358
UPDATE,1638244855816,31436
UPDATE,1638244855847,30868
UPDATE,1638244855886,39733
UPDATE,1638244855922,35811
UPDATE,1638244855953,30895
UPDATE,1638244855984,30502
UPDATE,1638244856038,53941
UPDATE,1638244856073,35210
UPDATE,1638244856102,29279
UPDATE,1638244856141,38667
UPDATE,1638244856178,37130
UPDATE,1638244856212,33473
UPDATE,1638244856246,34182
UPDATE,1638244856280,33492
UPDATE,1638244856318,38881
UPDATE,1638244856357,38544
UPDATE,1638244856392,35196
UPDATE,1638244856433,40247
UPDATE,1638244856466,33312
UPDATE,1638244856505,39011
UPDATE,1638244856534,29288
UPDATE,1638244856569,34031
UPDATE,1638244856603,34007
UPDATE,1638244856634,31807
UPDATE,1638244856670,35275
UPDATE,1638244856708,38021
UPDATE,1638244856737,29551
UPDATE,1638244856773,35534
UPDATE,1638244856810,36995
UPDATE,1638244856846,36303
UPDATE,1638244856887,40804
