Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638238255388,1
UPDATE latency raw data: op, timestamp(ms), latency(us)
UPDATE,1638238220517,50244
UPDATE,1638238220559,42342
UPDATE,1638238220734,174871
UPDATE,1638238220766,31747
UPDATE,1638238220798,31975
UPDATE,1638238220832,33901
UPDATE,1638238220867,35042
UPDATE,1638238220903,35444
UPDATE,1638238220938,35531
UPDATE,1638238220972,33959
UPDATE,1638238221013,40546
UPDATE,1638238221050,37239
UPDATE,1638238221082,31764
UPDATE,1638238221117,35220
UPDATE,1638238221150,33163
UPDATE,1638238221183,32428
UPDATE,1638238221221,37778
UPDATE,1638238221253,32726
UPDATE,1638238221288,34520
UPDATE,1638238221325,36586
UPDATE,1638238221361,36208
UPDATE,1638238221399,38305
UPDATE,1638238221435,35622
UPDATE,1638238221471,36392
UPDATE,1638238221505,33864
UPDATE,1638238221537,31851
UPDATE,1638238221574,37113
UPDATE,1638238221609,34672
UPDATE,1638238221646,36973
UPDATE,1638238221679,32466
UPDATE,1638238221733,54660
UPDATE,1638238221771,37026
UPDATE,1638238221807,36483
UPDATE,1638238221839,32187
UPDATE,1638238221877,37642
UPDATE,1638238221914,36646
UPDATE,1638238221951,37379
UPDATE,1638238221979,28027
UPDATE,1638238222012,32194
UPDATE,1638238222049,37626
UPDATE,1638238222086,36837
UPDATE,1638238222118,31909
UPDATE,1638238222156,37594
UPDATE,1638238222189,33048
UPDATE,1638238222227,37868
UPDATE,1638238222261,33859
UPDATE,1638238222297,36334
UPDATE,1638238222337,39495
UPDATE,1638238222377,40296
UPDATE,1638238222416,38564
UPDATE,1638238222452,35958
UPDATE,1638238222489,37336
UPDATE,1638238222533,44146
UPDATE,1638238222562,28782
UPDATE,1638238222594,32109
UPDATE,1638238222626,31837
UPDATE,1638238222664,38085
UPDATE,1638238222697,33063
UPDATE,1638238222730,32525
UPDATE,1638238222767,37092
UPDATE,1638238222801,33894
UPDATE,1638238222833,32113
UPDATE,1638238222870,36662
UPDATE,1638238222912,41750
UPDATE,1638238222944,32567
UPDATE,1638238222982,37320
UPDATE,1638238223016,34188
UPDATE,1638238223047,30901
UPDATE,1638238223086,39535
UPDATE,1638238223122,35917
UPDATE,1638238223157,34185
UPDATE,1638238223188,31095
