Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638117035465,188915
READ,1638117035495,29658
READ,1638117035527,32062
READ,1638117035565,38301
READ,1638117035617,52128
READ,1638117035655,37530
READ,1638117035685,29741
READ,1638117035718,33581
READ,1638117035752,33537
READ,1638117035786,33915
READ,1638117035820,33753
READ,1638117035858,38591
READ,1638117035896,37267
READ,1638117035930,33873
READ,1638117036009,35494
READ,1638117036046,37702
READ,1638117036084,37554
READ,1638117036118,34523
READ,1638117036152,33514
READ,1638117036188,36355
READ,1638117036220,31403
READ,1638117036299,34442
READ,1638117036339,40178
READ,1638117036374,35032
READ,1638117036405,31169
READ,1638117036445,39421
READ,1638117036517,36386
READ,1638117036550,32778
READ,1638117036589,38981
READ,1638117036627,38180
READ,1638117036665,37704
READ,1638117036698,33011
READ,1638117036735,37005
READ,1638117036768,33485
READ,1638117036803,34412
READ,1638117036842,39308
READ,1638117036874,32063
READ,1638117036919,44389
READ,1638117036953,33984
READ,1638117036987,33902
READ,1638117037022,35351
READ,1638117037056,33569
READ,1638117037090,34474
READ,1638117037126,35526
READ,1638117037163,37235
READ,1638117037198,35373
READ,1638117037236,37473
READ,1638117037271,34771
READ,1638117037305,34155
READ,1638117037339,34593
READ,1638117037376,35996
READ,1638117037408,32263
READ,1638117037439,31531
READ,1638117037476,36655
READ,1638117037518,41381
READ,1638117037557,39470
READ,1638117037597,39571
READ,1638117037632,35381
READ,1638117037668,36057
READ,1638117037707,38540
READ,1638117037746,39405
READ,1638117037781,34349
READ,1638117037819,38233
READ,1638117037850,30937
READ,1638117037919,31272
READ,1638117037957,38727
READ,1638117038027,31978
READ,1638117038095,33924
READ,1638117038124,29627
READ,1638117038163,38420
READ,1638117038197,34465
READ,1638117038236,39134
READ,1638117038270,33732
READ,1638117038306,36164
READ,1638117038341,34402
READ,1638117038376,35357
READ,1638117038419,42538
READ,1638117038448,29564
READ,1638117038482,33537
READ,1638117038520,37825
READ,1638117038558,38618
READ,1638117038592,33765
READ,1638117038665,37138
READ,1638117038704,39658
READ,1638117038742,37621
READ,1638117038773,31070
READ,1638117038808,34880
READ,1638117038843,35280
READ,1638117038875,32121
READ,1638117038913,37113
READ,1638117038945,32793
READ,1638117038982,36599
READ,1638117039021,38445
READ,1638117039089,33645
READ,1638117039126,36843
READ,1638117039165,38220
READ,1638117039200,35111
READ,1638117039239,38917
READ,1638117039274,34910
READ,1638117039308,34753
READ,1638117039344,35746
READ,1638117039382,38281
READ,1638117039412,29315
READ,1638117039449,37610
READ,1638117039479,29788
READ,1638117039516,36570
READ,1638117039551,35008
READ,1638117039624,35248
READ,1638117039698,38596
READ,1638117039737,39375
READ,1638117039777,39317
READ,1638117039847,30516
READ,1638117039890,42951
READ,1638117039927,36710
READ,1638117039966,39181
READ,1638117040003,36321
READ,1638117040036,33364
READ,1638117040075,38412
READ,1638117040116,40907
READ,1638117040147,31010
READ,1638117040182,35250
READ,1638117040216,34438
READ,1638117040253,36281
READ,1638117040289,35798
READ,1638117040326,37276
READ,1638117040361,34952
READ,1638117040392,31552
READ,1638117040427,34198
READ,1638117040463,36604
READ,1638117040497,33160
READ,1638117040531,34015
READ,1638117040566,35503
READ,1638117040603,37115
READ,1638117040680,37498
READ,1638117040715,34239
READ,1638117040750,34962
READ,1638117040816,29405
READ,1638117040853,36328
READ,1638117040888,34869
READ,1638117040923,35464
READ,1638117040955,32048
READ,1638117040992,36823
READ,1638117041026,33978
READ,1638117041063,36688
READ,1638117041101,37875
READ,1638117041136,35417
READ,1638117041172,35760
READ,1638117041202,29560
READ,1638117041240,38230
READ,1638117041278,38222
READ,1638117041316,38328
READ,1638117041353,36051
READ,1638117041393,40249
READ,1638117041422,29395
READ,1638117041459,36546
READ,1638117041493,34144
READ,1638117041527,33550
READ,1638117041563,36055
READ,1638117041601,37791
READ,1638117041631,29960
READ,1638117041665,33950
READ,1638117041733,31913
READ,1638117041765,32200
READ,1638117041794,29273
READ,1638117041831,37039
READ,1638117041863,31474
READ,1638117041895,32405
READ,1638117041935,39704
READ,1638117041967,31265
READ,1638117042005,37436
READ,1638117042048,42628
READ,1638117042084,36904
READ,1638117042115,30221
READ,1638117042157,42429
READ,1638117042189,31388
READ,1638117042222,33551
READ,1638117042259,37046
READ,1638117042290,30665
READ,1638117042326,35482
READ,1638117042365,39184
READ,1638117042425,30656
READ,1638117042492,35636
READ,1638117042573,29723
READ,1638117042612,38614
READ,1638117042646,34762
READ,1638117042678,31220
READ,1638117042712,33908
READ,1638117042746,33899
READ,1638117042775,29789
READ,1638117042821,45702
READ,1638117042864,43268
READ,1638117042899,34076
READ,1638117042944,45003
READ,1638117042980,36300
READ,1638117043156,37263
READ,1638117043191,35064
