Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638091848972,366317
READ,1638091849081,107995
READ,1638091849185,104424
READ,1638091849230,44508
READ,1638091849337,107212
READ,1638091849380,43505
READ,1638091849453,72388
READ,1638091849493,40215
READ,1638091849531,38162
READ,1638091849636,104711
READ,1638091849750,114009
READ,1638091849822,72257
READ,1638091849859,36092
READ,1638091849928,68915
READ,1638091849969,41210
READ,1638091850005,35879
READ,1638091850043,38758
READ,1638091850079,35447
READ,1638091850156,76565
READ,1638091850233,77603
READ,1638091850274,41091
READ,1638091850313,38733
READ,1638091850352,38335
READ,1638091850393,41569
READ,1638091850468,74698
READ,1638091850505,37448
READ,1638091850548,42157
READ,1638091850622,74552
READ,1638091850702,79529
READ,1638091850744,42367
READ,1638091850785,40915
READ,1638091850833,47375
READ,1638091850869,36531
READ,1638091850944,74634
READ,1638091850986,41742
READ,1638091851025,39484
READ,1638091851063,37812
READ,1638091851106,42531
READ,1638091851178,72695
READ,1638091851253,74538
READ,1638091851332,79192
READ,1638091851372,39492
READ,1638091851411,39258
READ,1638091851450,38662
READ,1638091851522,71772
READ,1638091851563,41175
READ,1638091851632,69532
READ,1638091851711,78690
READ,1638091851753,42191
READ,1638091851791,38035
READ,1638091851866,74969
READ,1638091851942,75346
READ,1638091851983,41224
READ,1638091852022,38512
READ,1638091852130,108756
READ,1638091852180,49817
READ,1638091852221,40469
READ,1638091852328,107134
READ,1638091852428,100375
READ,1638091852472,43484
READ,1638091852552,79602
READ,1638091852594,41877
READ,1638091852634,40393
READ,1638091852672,37633
READ,1638091852749,76875
READ,1638091852787,37931
READ,1638091852824,37710
READ,1638091852923,98699
READ,1638091852962,39005
READ,1638091853002,39406
READ,1638091853043,41637
READ,1638091853084,40636
READ,1638091853125,41264
READ,1638091853202,76777
READ,1638091853241,38776
READ,1638091853276,34532
READ,1638091853314,38151
READ,1638091853361,46863
READ,1638091853401,40502
READ,1638091853443,41216
READ,1638091853485,42116
READ,1638091853601,116441
READ,1638091853644,42449
READ,1638091853713,69589
READ,1638091853770,56295
