Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638235939507,1
UPDATE latency raw data: op, timestamp(ms), latency(us)
UPDATE,1638235903441,50320
UPDATE,1638235903722,280847
UPDATE,1638235903756,34571
UPDATE,1638235903795,39207
UPDATE,1638235903837,41039
UPDATE,1638235903872,35886
UPDATE,1638235903906,33261
UPDATE,1638235903942,36023
UPDATE,1638235903980,38445
UPDATE,1638235904013,32675
UPDATE,1638235904046,32902
UPDATE,1638235904087,40992
UPDATE,1638235904123,35770
UPDATE,1638235904168,44871
UPDATE,1638235904205,36818
UPDATE,1638235904238,33441
UPDATE,1638235904278,39445
UPDATE,1638235904317,38878
UPDATE,1638235904352,35014
UPDATE,1638235904385,33310
UPDATE,1638235904424,39108
UPDATE,1638235904462,37549
UPDATE,1638235904491,29109
UPDATE,1638235904540,49366
UPDATE,1638235904584,43538
UPDATE,1638235904620,35757
UPDATE,1638235904661,41115
UPDATE,1638235904698,36924
UPDATE,1638235904735,37023
UPDATE,1638235904775,40246
UPDATE,1638235904810,34681
UPDATE,1638235904839,29039
UPDATE,1638235904879,39803
UPDATE,1638235904919,40014
UPDATE,1638235904947,27774
UPDATE,1638235904995,47421
UPDATE,1638235905031,35958
UPDATE,1638235905062,31107
UPDATE,1638235905099,37071
UPDATE,1638235905137,38029
UPDATE,1638235905176,38786
UPDATE,1638235905211,34916
UPDATE,1638235905259,48138
UPDATE,1638235905297,38015
UPDATE,1638235905333,36314
UPDATE,1638235905368,34174
UPDATE,1638235905396,28107
UPDATE,1638235905439,43372
UPDATE,1638235905477,37592
UPDATE,1638235905516,39227
UPDATE,1638235905548,31701
UPDATE,1638235905583,35217
UPDATE,1638235905622,38404
UPDATE,1638235905656,33862
UPDATE,1638235905697,41645
UPDATE,1638235905736,38933
UPDATE,1638235905772,35582
UPDATE,1638235905803,31053
UPDATE,1638235905836,33504
UPDATE,1638235905872,35719
UPDATE,1638235905905,32689
UPDATE,1638235905944,38562
UPDATE,1638235905977,33369
UPDATE,1638235906016,38467
UPDATE,1638235906052,36022
UPDATE,1638235906086,33866
UPDATE,1638235906119,33419
UPDATE,1638235906155,35596
UPDATE,1638235906200,45482
UPDATE,1638235906235,34834
UPDATE,1638235906270,34791
UPDATE,1638235906307,37420
UPDATE,1638235906340,32073
UPDATE,1638235906378,38510
UPDATE,1638235906417,38465
UPDATE,1638235906451,33898
UPDATE,1638235906481,30070
UPDATE,1638235906514,33616
UPDATE,1638235906545,30996
UPDATE,1638235906583,37074
UPDATE,1638235906617,34525
UPDATE,1638235906656,39263
UPDATE,1638235906692,35785
UPDATE,1638235906731,38693
UPDATE,1638235906769,37674
UPDATE,1638235906808,38738
UPDATE,1638235906848,39904
UPDATE,1638235906885,37005
UPDATE,1638235906913,28452
UPDATE,1638235906960,47154
UPDATE,1638235906992,31893
UPDATE,1638235907026,33915
UPDATE,1638235907061,34746
UPDATE,1638235907101,39741
UPDATE,1638235907134,33308
UPDATE,1638235907172,37944
UPDATE,1638235907210,38108
UPDATE,1638235907244,33102
UPDATE,1638235907283,39195
UPDATE,1638235907319,36247
UPDATE,1638235907352,33057
UPDATE,1638235907394,41328
UPDATE,1638235907442,48293
UPDATE,1638235907480,37981
UPDATE,1638235907524,43868
UPDATE,1638235907563,39386
UPDATE,1638235907596,32610
UPDATE,1638235907643,46736
UPDATE,1638235907681,38456
UPDATE,1638235907717,35896
UPDATE,1638235907752,34285
UPDATE,1638235907801,48931
UPDATE,1638235907835,33909
UPDATE,1638235907878,42977
UPDATE,1638235907911,33682
UPDATE,1638235907949,37879
UPDATE,1638235907985,35922
UPDATE,1638235908021,35711
UPDATE,1638235908055,33629
UPDATE,1638235908090,35692
UPDATE,1638235908128,37935
UPDATE,1638235908161,32665
UPDATE,1638235908199,37943
UPDATE,1638235908233,33496
