Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638237980151,2
INSERT latency raw data: op, timestamp(ms), latency(us)
INSERT,1638237945287,291027
INSERT,1638237945325,37395
INSERT,1638237945359,34204
INSERT,1638237945394,35141
INSERT,1638237945438,43667
INSERT,1638237945476,37650
INSERT,1638237945511,35179
INSERT,1638237945544,33298
INSERT,1638237945579,34617
INSERT,1638237945615,36034
INSERT,1638237945650,35215
INSERT,1638237945688,37171
INSERT,1638237945722,33842
INSERT,1638237945753,31102
INSERT,1638237945786,33645
INSERT,1638237945821,34326
INSERT,1638237945851,29675
INSERT,1638237945886,34987
INSERT,1638237945914,28574
INSERT,1638237945952,37598
INSERT,1638237945988,35792
INSERT,1638237946023,35469
INSERT,1638237946060,37086
INSERT,1638237946104,43099
INSERT,1638237946139,35193
INSERT,1638237946173,33929
INSERT,1638237946208,35156
INSERT,1638237946241,32469
INSERT,1638237946274,33211
INSERT,1638237946309,34825
INSERT,1638237946347,38312
INSERT,1638237946385,37715
INSERT,1638237946419,33750
INSERT,1638237946456,36878
INSERT,1638237946492,36268
INSERT,1638237946525,32796
INSERT,1638237946560,34875
INSERT,1638237946589,29483
INSERT,1638237946627,37413
INSERT,1638237946664,36911
INSERT,1638237946698,34600
INSERT,1638237946734,35674
INSERT,1638237946776,41932
INSERT,1638237946811,34704
INSERT,1638237946846,34962
INSERT,1638237946882,35931
INSERT,1638237946915,32927
INSERT,1638237946953,37884
INSERT,1638237946990,37192
INSERT,1638237947026,35659
INSERT,1638237947063,37275
INSERT,1638237947093,29393
INSERT,1638237947129,35953
INSERT,1638237947168,38789
INSERT,1638237947205,37457
INSERT,1638237947244,38673
INSERT,1638237947276,32596
INSERT,1638237947312,35056
INSERT,1638237947349,37198
INSERT,1638237947382,33594
INSERT,1638237947422,39406
INSERT,1638237947456,34206
INSERT,1638237947489,33107
INSERT,1638237947527,37473
INSERT,1638237947557,30029
INSERT,1638237947591,33865
INSERT,1638237947619,27770
INSERT,1638237947649,29931
INSERT,1638237947683,34162
INSERT,1638237947722,38868
INSERT,1638237947758,36249
INSERT,1638237947791,33142
INSERT,1638237947829,37914
INSERT,1638237947865,35339
INSERT,1638237947899,33802
INSERT,1638237947933,34520
INSERT,1638237947967,34047
INSERT,1638237947999,31765
INSERT,1638237948036,37317
INSERT,1638237948074,37611
INSERT,1638237948111,37299
INSERT,1638237948154,42210
INSERT,1638237948185,31477
INSERT,1638237948220,35000
INSERT,1638237948257,36932
INSERT,1638237948297,39292
INSERT,1638237948331,34607
INSERT,1638237948370,38455
INSERT,1638237948403,33220
INSERT,1638237948445,41812
INSERT,1638237948481,35712
INSERT,1638237948750,269567
INSERT,1638237948785,35095
INSERT,1638237948822,36396
INSERT,1638237948864,42256
INSERT,1638237948899,35092
INSERT,1638237948932,32592
INSERT,1638237948964,32174
INSERT,1638237948998,33852
INSERT,1638237949053,54641
INSERT,1638237949087,34181
INSERT,1638237949120,33026
INSERT,1638237949154,34162
INSERT,1638237949189,34682
INSERT,1638237949223,34088
INSERT,1638237949257,33634
INSERT,1638237949289,32204
INSERT,1638237949324,34915
INSERT,1638237949358,33425
INSERT,1638237949392,34433
INSERT,1638237949423,30285
INSERT,1638237949464,41769
INSERT,1638237949512,47947
INSERT,1638237949556,43928
INSERT,1638237949585,28183
INSERT,1638237949617,32409
INSERT,1638237949651,33669
INSERT,1638237949691,39898
INSERT,1638237949729,37922
INSERT,1638237949760,30879
INSERT,1638237949790,30150
INSERT,1638237949824,34545
INSERT,1638237949865,40025
INSERT,1638237949893,28475
INSERT,1638237949927,33545
INSERT,1638237949957,29999
INSERT,1638237949994,37161
INSERT,1638237950042,48082
INSERT,1638237950077,34560
INSERT,1638237950113,36272
INSERT,1638237950146,32761
INSERT,1638237950188,42153
INSERT,1638237950218,30231
INSERT,1638237950259,40790
INSERT,1638237950297,38134
INSERT,1638237950335,37857
INSERT,1638237950369,33823
INSERT,1638237950400,30260
INSERT,1638237950435,35537
INSERT,1638237950467,32062
INSERT,1638237950503,35402
INSERT,1638237950537,34726
INSERT,1638237950573,35402
INSERT,1638237950608,35016
INSERT,1638237950640,31613
INSERT,1638237950684,43859
INSERT,1638237950719,35148
INSERT,1638237950751,31790
INSERT,1638237950784,33515
INSERT,1638237950813,28678
INSERT,1638237950852,38640
INSERT,1638237950895,42907
INSERT,1638237950930,35023
INSERT,1638237950968,37941
INSERT,1638237951001,33663
INSERT,1638237951034,32732
INSERT,1638237951069,34478
INSERT,1638237951102,33160
INSERT,1638237951137,35196
INSERT,1638237951170,32860
INSERT,1638237951207,37210
INSERT,1638237951241,33453
INSERT,1638237951274,33488
INSERT,1638237951312,37890
INSERT,1638237951356,43614
INSERT,1638237951385,29210
INSERT,1638237951424,38439
INSERT,1638237951454,29820
INSERT,1638237951491,37766
INSERT,1638237951521,29537
INSERT,1638237951554,33253
INSERT,1638237951589,34738
INSERT,1638237951629,40161
INSERT,1638237951659,29431
INSERT,1638237951698,39536
INSERT,1638237951736,37295
INSERT,1638237951766,29795
INSERT,1638237951803,37233
INSERT,1638237951839,35757
INSERT,1638237951874,35040
INSERT,1638237951906,31716
INSERT,1638237951941,35677
INSERT,1638237951979,38006
INSERT,1638237952018,38332
INSERT,1638237952056,38647
INSERT,1638237952096,39072
INSERT,1638237952133,37010
INSERT,1638237952168,35772
INSERT,1638237952205,36079
INSERT,1638237952241,36552
INSERT,1638237952278,37141
INSERT,1638237952312,33682
INSERT,1638237952347,35242
INSERT,1638237952385,37444
INSERT,1638237952422,36976
INSERT,1638237952451,29297
INSERT,1638237952488,36245
INSERT,1638237952533,45419
INSERT,1638237952565,32195
INSERT,1638237952602,36843
INSERT,1638237952637,34561
INSERT,1638237952667,30135
INSERT,1638237952702,35406
INSERT,1638237952741,38330
INSERT,1638237952776,34986
INSERT,1638237952812,35937
INSERT,1638237952846,33931
INSERT,1638237952880,33719
INSERT,1638237952911,31616
INSERT,1638237952944,32976
INSERT,1638237952984,39654
INSERT,1638237953016,31928
INSERT,1638237953053,37077
INSERT,1638237953085,31816
INSERT,1638237953117,31856
INSERT,1638237953149,32203
INSERT,1638237953181,31575
INSERT,1638237953212,31176
INSERT,1638237953250,38041
INSERT,1638237953287,37059
INSERT,1638237953320,33145
INSERT,1638237953350,29687
INSERT,1638237953392,41937
INSERT,1638237953430,37411
INSERT,1638237953465,35487
INSERT,1638237953498,32522
INSERT,1638237953529,31476
INSERT,1638237953574,44822
INSERT,1638237953608,34152
INSERT,1638237953638,29272
INSERT,1638237953673,35269
INSERT,1638237953703,30573
INSERT,1638237953736,32936
INSERT,1638237953766,29006
INSERT,1638237953801,35602
INSERT,1638237953837,36170
INSERT,1638237953872,34677
INSERT,1638237953906,33858
INSERT,1638237953948,42312
INSERT,1638237953980,31323
INSERT,1638237954014,34521
INSERT,1638237954046,31235
INSERT,1638237954083,37694
INSERT,1638237954119,35540
INSERT,1638237954151,31903
INSERT,1638237954184,33072
INSERT,1638237954220,35594
INSERT,1638237954260,39860
INSERT,1638237954302,42212
INSERT,1638237954335,33567
INSERT,1638237954376,40251
INSERT,1638237954408,32509
INSERT,1638237954441,33057
INSERT,1638237954479,37680
INSERT,1638237954515,36106
INSERT,1638237954556,40654
INSERT,1638237954597,40742
INSERT,1638237954634,37197
INSERT,1638237954664,30210
INSERT,1638237954698,33197
INSERT,1638237954728,29829
INSERT,1638237954761,33538
INSERT,1638237954796,35180
INSERT,1638237954829,33094
INSERT,1638237954863,33540
INSERT,1638237954898,34760
INSERT,1638237954932,33597
INSERT,1638237954969,37573
INSERT,1638237955003,34020
INSERT,1638237955039,36160
INSERT,1638237955077,37395
INSERT,1638237955112,35218
INSERT,1638237955144,31402
INSERT,1638237955174,30794
INSERT,1638237955238,63156
INSERT,1638237955272,34616
INSERT,1638237955313,40297
INSERT,1638237955347,34481
INSERT,1638237955378,31146
INSERT,1638237955411,32584
INSERT,1638237955448,37467
INSERT,1638237955483,34680
INSERT,1638237955522,38682
INSERT,1638237955552,30131
INSERT,1638237955586,33999
INSERT,1638237955619,32353
INSERT,1638237955652,33201
INSERT,1638237955687,35543
INSERT,1638237955716,28960
INSERT,1638237955750,33104
INSERT,1638237955782,32669
INSERT,1638237955818,35400
INSERT,1638237955852,34378
INSERT,1638237955887,34577
INSERT,1638237955925,37948
INSERT,1638237955957,32039
INSERT,1638237955988,30946
INSERT,1638237956033,45005
INSERT,1638237956067,33776
INSERT,1638237956097,30533
INSERT,1638237956134,36209
INSERT,1638237956168,34658
INSERT,1638237956201,32867
INSERT,1638237956232,31124
INSERT,1638237956266,34157
INSERT,1638237956303,35987
INSERT,1638237956347,44887
INSERT,1638237956382,34069
INSERT,1638237956417,35467
INSERT,1638237956460,42715
INSERT,1638237956499,39321
INSERT,1638237956538,38328
INSERT,1638237956574,36703
INSERT,1638237956606,31717
INSERT,1638237956641,34597
INSERT,1638237956671,30538
INSERT,1638237956702,30499
INSERT,1638237956731,28930
INSERT,1638237956760,28950
INSERT,1638237956791,30819
INSERT,1638237956831,40690
INSERT,1638237956875,43655
INSERT,1638237956905,29516
INSERT,1638237956939,33846
INSERT,1638237956967,28095
INSERT,1638237957004,36969
INSERT,1638237957034,30626
INSERT,1638237957067,32346
INSERT,1638237957102,35296
INSERT,1638237957135,33122
INSERT,1638237957178,42849
INSERT,1638237957208,30155
INSERT,1638237957250,41044
INSERT,1638237957285,35505
INSERT,1638237957318,33305
INSERT,1638237957348,29697
INSERT,1638237957379,31110
INSERT,1638237957410,30612
INSERT,1638237957439,29285
INSERT,1638237957472,32691
INSERT,1638237957501,29367
INSERT,1638237957531,29176
INSERT,1638237957563,31971
INSERT,1638237957592,29147
INSERT,1638237957625,33263
INSERT,1638237957660,34590
INSERT,1638237957695,35059
INSERT,1638237957727,32283
INSERT,1638237957765,37887
INSERT,1638237957795,29723
INSERT,1638237957830,34597
INSERT,1638237957862,32020
INSERT,1638237957891,28900
INSERT,1638237957928,37349
INSERT,1638237957965,36718
INSERT,1638237957996,31567
INSERT,1638237958031,34096
INSERT,1638237958064,33277
INSERT,1638237958096,31935
INSERT,1638237958130,33812
INSERT,1638237958167,37367
INSERT,1638237958201,33414
INSERT,1638237958230,29676
INSERT,1638237958264,33835
INSERT,1638237958302,38084
INSERT,1638237958336,33448
INSERT,1638237958381,45005
INSERT,1638237958418,36811
INSERT,1638237958457,38923
INSERT,1638237958490,33389
INSERT,1638237958522,32236
INSERT,1638237958569,46105
INSERT,1638237958597,28669
INSERT,1638237958628,30298
INSERT,1638237958663,35077
INSERT,1638237958697,34366
INSERT,1638237958728,31176
INSERT,1638237958758,29514
INSERT,1638237958789,30754
INSERT,1638237958825,35724
INSERT,1638237958864,39179
INSERT,1638237958906,42095
INSERT,1638237958936,30288
INSERT,1638237958974,37894
