Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638089652338,192581
READ,1638089652374,36095
READ,1638089652416,42176
READ,1638089652451,34421
READ,1638089652484,32668
READ,1638089652521,37596
READ,1638089652554,33275
READ,1638089652588,33943
READ,1638089652622,33484
READ,1638089652661,38534
READ,1638089652694,33182
READ,1638089652732,38028
READ,1638089652770,37606
READ,1638089652801,31129
READ,1638089652838,37180
READ,1638089652874,35885
READ,1638089652995,37212
READ,1638089653035,39223
READ,1638089653074,38886
READ,1638089653107,33050
READ,1638089653145,37751
READ,1638089653179,34261
READ,1638089653321,34144
READ,1638089653353,31888
READ,1638089653392,38192
READ,1638089653430,38374
READ,1638089653465,35133
READ,1638089653506,40975
READ,1638089653540,34077
READ,1638089653585,44419
READ,1638089653626,40837
READ,1638089653664,38020
READ,1638089653699,35567
READ,1638089653737,38060
READ,1638089653782,44915
READ,1638089653821,38441
READ,1638089653854,32823
READ,1638089653888,33851
READ,1638089653973,38390
READ,1638089654011,37683
READ,1638089654044,33315
READ,1638089654076,31636
READ,1638089654114,38534
READ,1638089654151,36828
READ,1638089654186,34964
READ,1638089654224,37879
READ,1638089654351,29347
READ,1638089654388,36745
READ,1638089654422,33794
READ,1638089654455,33385
READ,1638089654494,38782
READ,1638089654527,32841
READ,1638089654564,37641
READ,1638089654599,34215
READ,1638089654633,33865
READ,1638089654666,33315
READ,1638089654708,41907
READ,1638089654744,35571
READ,1638089654780,36435
READ,1638089654812,31800
READ,1638089654844,31704
READ,1638089654878,34186
READ,1638089654912,34462
READ,1638089654945,32588
READ,1638089654983,38190
READ,1638089655017,33566
READ,1638089655051,33729
READ,1638089655120,30371
READ,1638089655158,38221
READ,1638089655192,33848
READ,1638089655228,35289
READ,1638089655267,38934
READ,1638089655301,34413
READ,1638089655333,32231
READ,1638089655366,33047
READ,1638089655406,39513
READ,1638089655443,37520
READ,1638089655526,38536
READ,1638089655560,33690
READ,1638089655593,32662
READ,1638089655630,37403
READ,1638089655669,39401
READ,1638089655711,41649
READ,1638089655751,39402
READ,1638089655790,39778
READ,1638089655884,39904
READ,1638089655924,40061
READ,1638089656087,32875
READ,1638089656122,34253
READ,1638089656159,37040
READ,1638089656199,39846
READ,1638089656231,32657
READ,1638089656264,32876
READ,1638089656299,34559
READ,1638089656336,37460
READ,1638089656413,35760
READ,1638089656458,44659
READ,1638089656490,32401
READ,1638089656644,35508
READ,1638089656676,31749
READ,1638089656756,34658
READ,1638089656790,33536
READ,1638089656829,38851
READ,1638089656862,32840
READ,1638089656895,33027
READ,1638089656932,37039
READ,1638089656966,34162
READ,1638089657009,42827
READ,1638089657050,41373
READ,1638089657088,37671
READ,1638089657126,37861
READ,1638089657159,33158
READ,1638089657197,37645
READ,1638089657230,32609
READ,1638089657263,33545
READ,1638089657305,42222
READ,1638089657383,34295
READ,1638089657422,38736
READ,1638089657462,39673
READ,1638089657545,39588
READ,1638089657584,39017
READ,1638089657617,32978
READ,1638089657655,38272
