Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638235984598,289880
READ,1638235984627,29769
READ,1638235984659,31009
READ,1638235984692,33601
READ,1638235984725,32636
READ,1638235984755,29953
READ,1638235984791,36042
READ,1638235984826,34559
READ,1638235984857,31181
READ,1638235984890,33488
READ,1638235984925,34831
READ,1638235984960,34480
READ,1638235984995,34782
READ,1638235985032,37265
READ,1638235985067,35247
READ,1638235985105,37364
READ,1638235985140,35494
READ,1638235985178,37734
READ,1638235985211,33283
READ,1638235985247,35890
READ,1638235985285,37675
READ,1638235985314,29191
READ,1638235985347,33109
READ,1638235985382,34160
READ,1638235985418,35964
READ,1638235985456,38358
READ,1638235985491,35241
READ,1638235985531,40163
READ,1638235985568,36208
READ,1638235985605,37183
READ,1638235985642,37209
READ,1638235985684,42000
READ,1638235985721,36860
READ,1638235985754,33269
READ,1638235985789,34287
READ,1638235985827,38115
READ,1638235985862,34957
READ,1638235985892,30494
READ,1638235985930,37043
READ,1638235985960,30891
READ,1638235985995,34700
READ,1638235986029,33856
READ,1638235986094,64394
READ,1638235986129,35367
READ,1638235986164,34869
READ,1638235986199,35238
READ,1638235986235,35405
READ,1638235986270,35418
READ,1638235986300,29953
READ,1638235986329,29141
READ,1638235986370,40409
READ,1638235986405,35020
READ,1638235986438,33124
READ,1638235986476,38401
READ,1638235986511,34729
READ,1638235986550,38415
READ,1638235986587,36875
READ,1638235986625,38330
READ,1638235986659,34245
READ,1638235986688,29050
READ,1638235986724,35388
READ,1638235986762,38290
READ,1638235986795,33341
READ,1638235986834,38013
READ,1638235986871,37153
READ,1638235986901,29979
READ,1638235986939,37769
READ,1638235986967,28865
READ,1638235986998,29998
READ,1638235987033,35087
READ,1638235987065,32562
READ,1638235987100,34071
READ,1638235987130,30372
READ,1638235987166,35230
READ,1638235987211,44791
READ,1638235987244,33807
READ,1638235987281,36767
READ,1638235987315,33895
READ,1638235987349,34077
READ,1638235987383,33705
READ,1638235987416,32831
READ,1638235987452,35833
READ,1638235987483,30940
READ,1638235987520,37460
READ,1638235987555,34427
READ,1638235987590,35533
READ,1638235987627,36649
READ,1638235987665,38133
READ,1638235987700,34748
READ,1638235987733,32562
READ,1638235987778,45209
READ,1638235987807,29258
READ,1638235987840,33003
READ,1638235987875,34679
READ,1638235987911,35718
READ,1638235987939,28502
READ,1638235987969,30064
READ,1638235988003,33174
READ,1638235988036,33557
READ,1638235988070,33524
READ,1638235988103,32729
READ,1638235988138,35470
READ,1638235988172,33530
READ,1638235988206,34363
READ,1638235988247,40743
READ,1638235988279,32502
READ,1638235988313,33081
READ,1638235988350,37301
