Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638090445612,2
UPDATE latency raw data: op, timestamp(ms), latency(us)
UPDATE,1638090409101,200617
UPDATE,1638090409135,33057
UPDATE,1638090409170,35682
UPDATE,1638090409206,35734
UPDATE,1638090409248,41833
UPDATE,1638090409288,40214
UPDATE,1638090409326,37308
UPDATE,1638090409363,36778
UPDATE,1638090409396,33622
UPDATE,1638090409436,39683
UPDATE,1638090409469,33019
UPDATE,1638090409505,36108
UPDATE,1638090409545,39291
UPDATE,1638090409579,34254
UPDATE,1638090409611,32006
UPDATE,1638090409650,38902
UPDATE,1638090409686,35576
UPDATE,1638090409719,33666
UPDATE,1638090409757,37416
UPDATE,1638090409794,37064
UPDATE,1638090409832,38088
UPDATE,1638090409872,39419
UPDATE,1638090409906,34593
UPDATE,1638090409944,37660
UPDATE,1638090409979,35407
UPDATE,1638090410019,39131
UPDATE,1638090410082,63191
UPDATE,1638090410118,35787
UPDATE,1638090410155,37475
UPDATE,1638090410193,37344
UPDATE,1638090410229,36384
UPDATE,1638090410265,35848
UPDATE,1638090410309,44195
UPDATE,1638090410344,34975
UPDATE,1638090410383,38544
UPDATE,1638090410428,45176
UPDATE,1638090410466,37749
UPDATE,1638090410504,38251
UPDATE,1638090410542,37510
UPDATE,1638090410578,36676
UPDATE,1638090410616,37691
UPDATE,1638090410654,37890
UPDATE,1638090410692,38088
UPDATE,1638090410729,36637
UPDATE,1638090410765,36444
UPDATE,1638090410802,36855
UPDATE,1638090410839,36652
UPDATE,1638090410877,37767
UPDATE,1638090410908,30697
UPDATE,1638090410945,36931
UPDATE,1638090410983,38045
UPDATE,1638090411021,38608
UPDATE,1638090411060,38287
UPDATE,1638090411095,35411
UPDATE,1638090411133,37643
UPDATE,1638090411173,39518
UPDATE,1638090411212,39900
UPDATE,1638090411250,37578
UPDATE,1638090411286,35592
UPDATE,1638090411323,37146
UPDATE,1638090411361,38017
UPDATE,1638090411400,38557
UPDATE,1638090411437,37114
UPDATE,1638090411473,35974
UPDATE,1638090411508,35057
UPDATE,1638090411545,36577
UPDATE,1638090411581,36656
UPDATE,1638090411614,32961
UPDATE,1638090411653,38635
UPDATE,1638090411689,35619
UPDATE,1638090411726,37346
UPDATE,1638090411766,39826
UPDATE,1638090411804,38069
UPDATE,1638090411835,30658
UPDATE,1638090411874,39588
UPDATE,1638090411907,32126
UPDATE,1638090411945,38084
UPDATE,1638090411980,35329
UPDATE,1638090412015,34976
UPDATE,1638090412050,34987
UPDATE,1638090412086,35219
UPDATE,1638090412118,32665
UPDATE,1638090412155,36865
UPDATE,1638090412188,32679
UPDATE,1638090412225,37067
UPDATE,1638090412261,36110
UPDATE,1638090412299,37299
UPDATE,1638090412337,38099
UPDATE,1638090412371,33829
UPDATE,1638090412409,38701
UPDATE,1638090412446,36453
UPDATE,1638090412484,37807
UPDATE,1638090412520,36021
UPDATE,1638090412557,37218
UPDATE,1638090412594,37172
UPDATE,1638090412631,36547
UPDATE,1638090412675,43972
UPDATE,1638090412714,39039
UPDATE,1638090412751,36831
UPDATE,1638090412788,36672
UPDATE,1638090412825,37232
UPDATE,1638090412863,37861
UPDATE,1638090412902,38506
UPDATE,1638090412940,38139
UPDATE,1638090412979,39412
UPDATE,1638090413013,33729
UPDATE,1638090413052,38585
UPDATE,1638090413087,35289
UPDATE,1638090413125,37947
UPDATE,1638090413161,35667
UPDATE,1638090413196,35092
UPDATE,1638090413227,31227
UPDATE,1638090413265,38060
UPDATE,1638090413310,44394
UPDATE,1638090413347,37108
UPDATE,1638090413385,37966
UPDATE,1638090413421,36478
UPDATE,1638090413456,34238
UPDATE,1638090413501,45470
UPDATE,1638090413540,38902
UPDATE,1638090413574,33563
UPDATE,1638090413613,39157
UPDATE,1638090413650,37419
UPDATE,1638090413688,37103
UPDATE,1638090413727,39054
UPDATE,1638090413764,37480
UPDATE,1638090413803,39041
UPDATE,1638090413841,37656
UPDATE,1638090413877,35503
UPDATE,1638090413919,42525
UPDATE,1638090413955,35662
UPDATE,1638090413992,36500
UPDATE,1638090414030,38493
UPDATE,1638090414065,34775
UPDATE,1638090414100,34671
UPDATE,1638090414136,36326
UPDATE,1638090414176,39979
UPDATE,1638090414218,41433
UPDATE,1638090414254,36751
UPDATE,1638090414293,38436
UPDATE,1638090414333,39997
UPDATE,1638090414374,40637
UPDATE,1638090414410,35932
UPDATE,1638090414448,38287
UPDATE,1638090414486,37690
UPDATE,1638090414520,34788
UPDATE,1638090414558,37802
UPDATE,1638090414592,33352
UPDATE,1638090414629,37518
UPDATE,1638090414667,37230
UPDATE,1638090414705,38865
UPDATE,1638090414744,38009
UPDATE,1638090414781,37819
UPDATE,1638090414813,31495
UPDATE,1638090414851,37571
UPDATE,1638090414889,37964
UPDATE,1638090414924,35560
UPDATE,1638090414960,36220
UPDATE,1638090414996,35575
UPDATE,1638090415039,42616
UPDATE,1638090415080,40722
UPDATE,1638090415121,41617
UPDATE,1638090415155,33392
UPDATE,1638090415192,37554
UPDATE,1638090415230,37834
UPDATE,1638090415261,31182
UPDATE,1638090415300,38914
UPDATE,1638090415338,37398
UPDATE,1638090415371,33089
UPDATE,1638090415409,37618
UPDATE,1638090415444,35164
UPDATE,1638090415483,38856
UPDATE,1638090415518,35110
UPDATE,1638090415556,37683
UPDATE,1638090415594,38619
UPDATE,1638090415641,46150
UPDATE,1638090415678,37828
UPDATE,1638090415716,37780
UPDATE,1638090415756,39650
UPDATE,1638090415792,36306
UPDATE,1638090415823,30696
UPDATE,1638090415861,37712
UPDATE,1638090415899,37647
UPDATE,1638090415935,36675
UPDATE,1638090415972,36893
UPDATE,1638090416007,34312
UPDATE,1638090416038,30905
UPDATE,1638090416075,37318
UPDATE,1638090416107,32475
UPDATE,1638090416142,35032
UPDATE,1638090416178,35516
UPDATE,1638090416222,44253
UPDATE,1638090416267,44469
UPDATE,1638090416306,38494
UPDATE,1638090416343,37568
UPDATE,1638090416380,36707
UPDATE,1638090416414,34256
UPDATE,1638090416450,35869
UPDATE,1638090416488,38033
UPDATE,1638090416525,36658
UPDATE,1638090416564,39391
UPDATE,1638090416604,40009
UPDATE,1638090416644,40008
UPDATE,1638090416681,36753
UPDATE,1638090416722,40429
UPDATE,1638090416763,41473
UPDATE,1638090416802,39122
UPDATE,1638090416837,34315
UPDATE,1638090416872,35071
UPDATE,1638090416909,36603
UPDATE,1638090416949,40532
UPDATE,1638090416985,35566
UPDATE,1638090417021,36436
UPDATE,1638090417059,37701
UPDATE,1638090417098,38403
UPDATE,1638090417138,40711
UPDATE,1638090417170,31652
UPDATE,1638090417206,36345
UPDATE,1638090417245,38526
