Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638088654509,2
UPDATE latency raw data: op, timestamp(ms), latency(us)
UPDATE,1638088618759,294760
UPDATE,1638088618795,36582
UPDATE,1638088618831,35494
UPDATE,1638088618867,36056
UPDATE,1638088618905,37827
UPDATE,1638088618941,36240
UPDATE,1638088618980,39048
UPDATE,1638088619017,37170
UPDATE,1638088619056,38109
UPDATE,1638088619096,40403
UPDATE,1638088619135,38844
UPDATE,1638088619172,37099
UPDATE,1638088619210,38103
UPDATE,1638088619249,39100
UPDATE,1638088619284,34885
UPDATE,1638088619317,32929
UPDATE,1638088619354,36371
UPDATE,1638088619392,37575
UPDATE,1638088619429,36903
UPDATE,1638088619464,35880
UPDATE,1638088619501,36585
UPDATE,1638088619538,36794
UPDATE,1638088619573,34791
UPDATE,1638088619611,38155
UPDATE,1638088619656,44409
UPDATE,1638088619693,37132
UPDATE,1638088619729,36529
UPDATE,1638088619767,37247
UPDATE,1638088619805,38327
UPDATE,1638088619842,36911
UPDATE,1638088619879,36688
UPDATE,1638088619914,35236
UPDATE,1638088619951,36850
UPDATE,1638088619988,36938
UPDATE,1638088620025,36688
UPDATE,1638088620062,36989
UPDATE,1638088620099,37363
UPDATE,1638088620135,35632
UPDATE,1638088620171,36403
UPDATE,1638088620209,37314
UPDATE,1638088620245,36586
UPDATE,1638088620282,36265
UPDATE,1638088620317,35409
UPDATE,1638088620353,35290
UPDATE,1638088620389,36466
UPDATE,1638088620428,38779
UPDATE,1638088620464,36173
UPDATE,1638088620500,35473
UPDATE,1638088620538,38447
UPDATE,1638088620575,36725
UPDATE,1638088620612,36862
UPDATE,1638088620648,36079
UPDATE,1638088620685,36832
UPDATE,1638088620717,32269
UPDATE,1638088620752,35119
UPDATE,1638088620789,36014
UPDATE,1638088620825,36313
UPDATE,1638088620863,37733
UPDATE,1638088620900,36706
UPDATE,1638088620936,36464
UPDATE,1638088620971,35119
UPDATE,1638088621005,33779
UPDATE,1638088621041,36020
UPDATE,1638088621079,38263
UPDATE,1638088621115,35215
UPDATE,1638088621152,36857
UPDATE,1638088621188,35947
