Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638085368949,293970
READ,1638085369138,34164
READ,1638085369171,32923
READ,1638085369247,38474
READ,1638085369323,37744
READ,1638085369398,35937
READ,1638085369438,40342
READ,1638085369477,39155
READ,1638085369551,32716
READ,1638085369703,38831
READ,1638085369822,36864
READ,1638085369888,30760
READ,1638085369960,36750
READ,1638085370033,36344
READ,1638085370074,41125
READ,1638085370109,35030
READ,1638085370184,38756
READ,1638085370288,32113
READ,1638085370325,37172
READ,1638085370438,38096
READ,1638085370475,37028
READ,1638085370512,36522
READ,1638085370552,39656
READ,1638085370656,32425
READ,1638085370763,33457
READ,1638085370836,35519
READ,1638085370874,38606
READ,1638085370981,33078
READ,1638085371094,37998
READ,1638085371127,32968
READ,1638085371163,35930
READ,1638085371238,37214
READ,1638085371270,31676
READ,1638085371491,36557
READ,1638085371527,36492
READ,1638085371603,38056
READ,1638085371640,37457
READ,1638085371679,38700
READ,1638085371752,35269
READ,1638085371862,33208
READ,1638085371940,38335
READ,1638085372130,35025
READ,1638085372166,35805
READ,1638085372235,32085
READ,1638085372266,31439
READ,1638085372416,37297
READ,1638085372601,38761
READ,1638085372640,38673
READ,1638085372751,36751
READ,1638085372787,36454
READ,1638085372864,38190
READ,1638085372975,37202
READ,1638085373161,32517
READ,1638085373234,35905
READ,1638085373392,38125
READ,1638085373427,35292
READ,1638085373464,37120
READ,1638085373608,33464
READ,1638085373646,38009
READ,1638085373680,33687
READ,1638085373716,36205
READ,1638085373787,33166
READ,1638085373823,35781
READ,1638085373854,31141
READ,1638085373890,35893
READ,1638085374002,37804
READ,1638085374041,38393
READ,1638085374087,45819
READ,1638085374123,36406
READ,1638085374199,38689
READ,1638085374313,37784
READ,1638085374353,39969
READ,1638085374393,40011
READ,1638085374474,40915
READ,1638085374557,44358
READ,1638085374629,36771
READ,1638085374667,37822
READ,1638085374699,32353
READ,1638085374774,36864
READ,1638085374890,43874
READ,1638085374926,36020
READ,1638085374963,36492
READ,1638085375034,32200
READ,1638085375071,37192
READ,1638085375209,32041
READ,1638085375276,33796
READ,1638085375459,33136
READ,1638085375531,34965
READ,1638085375563,31677
READ,1638085375628,33023
READ,1638085375736,30632
READ,1638085375851,37200
READ,1638085376042,44446
READ,1638085376079,36163
READ,1638085376115,36271
READ,1638085376152,37422
READ,1638085376185,32971
READ,1638085376257,36767
READ,1638085376291,34393
READ,1638085376324,32851
READ,1638085376361,36933
READ,1638085376471,36266
READ,1638085376511,39337
READ,1638085376580,35357
READ,1638085376733,34262
READ,1638085376845,33865
READ,1638085376883,38488
READ,1638085377061,30781
READ,1638085377099,38111
READ,1638085377137,37572
READ,1638085377173,36242
READ,1638085377237,30719
READ,1638085377275,37584
READ,1638085377309,34557
READ,1638085377346,36986
READ,1638085377490,37608
READ,1638085377529,38318
READ,1638085377575,46139
READ,1638085377608,32886
READ,1638085377788,31520
READ,1638085377863,37227
READ,1638085377936,36595
READ,1638085378004,34768
READ,1638085378044,40061
READ,1638085378083,38635
READ,1638085378223,32999
READ,1638085378307,46626
READ,1638085378380,36689
READ,1638085378447,33290
READ,1638085378486,39380
READ,1638085378522,35273
READ,1638085378559,37109
READ,1638085378643,46678
READ,1638085378680,37273
READ,1638085378712,31930
READ,1638085378745,32959
READ,1638085378933,37578
READ,1638085378964,30677
READ,1638085379044,41791
READ,1638085379114,33456
READ,1638085379153,38189
READ,1638085379243,52883
READ,1638085379282,38789
READ,1638085379318,36705
READ,1638085379354,36093
READ,1638085379392,37656
READ,1638085379466,37198
READ,1638085379500,33747
READ,1638085379571,36204
READ,1638085379675,36006
READ,1638085379817,31903
READ,1638085379854,36676
READ,1638085379886,32310
READ,1638085379924,37892
READ,1638085379957,32876
READ,1638085380005,48665
READ,1638085380117,37333
READ,1638085380299,36812
READ,1638085380337,38458
READ,1638085380379,41458
READ,1638085380491,34823
READ,1638085380537,45278
READ,1638085380574,37231
READ,1638085380611,37057
READ,1638085380719,34077
READ,1638085380814,31437
READ,1638085380851,37404
READ,1638085380962,36603
READ,1638085380998,36235
READ,1638085381073,39737
READ,1638085381148,36874
READ,1638085381263,35691
READ,1638085381295,32535
READ,1638085381329,33352
READ,1638085381474,32371
READ,1638085381514,39786
READ,1638085381555,40557
READ,1638085381629,38471
READ,1638085381668,38521
READ,1638085381707,38884
READ,1638085381777,33297
READ,1638085381877,34087
READ,1638085381912,34839
READ,1638085381951,38960
READ,1638085381986,35170
READ,1638085382024,38240
READ,1638085382093,31667
READ,1638085382130,36924
READ,1638085382239,36956
READ,1638085382275,35437
READ,1638085382311,36329
READ,1638085382383,38737
READ,1638085382504,37413
READ,1638085382541,36626
READ,1638085382614,38099
READ,1638085382688,34598
READ,1638085382760,39559
READ,1638085382791,30701
READ,1638085382859,33154
READ,1638085382897,38289
READ,1638085383082,39667
READ,1638085383201,44805
READ,1638085383357,31790
READ,1638085383429,36315
READ,1638085383461,31677
READ,1638085383563,36414
READ,1638085383593,30419
READ,1638085383631,37605
READ,1638085383700,36870
READ,1638085383771,36807
READ,1638085383808,37786
READ,1638085383883,36717
READ,1638085383915,31844
READ,1638085383954,38577
READ,1638085383987,33795
READ,1638085384030,42861
READ,1638085384134,37318
READ,1638085384211,39628
READ,1638085384248,36616
READ,1638085384279,31492
READ,1638085384315,35581
READ,1638085384351,36580
READ,1638085384420,32800
READ,1638085384456,36427
READ,1638085384527,31778
READ,1638085384674,36503
READ,1638085384854,38421
READ,1638085384890,36040
READ,1638085384999,35281
READ,1638085385036,36926
READ,1638085385073,36925
READ,1638085385105,31540
READ,1638085385216,39109
READ,1638085385285,32078
READ,1638085385319,34443
READ,1638085385391,35884
READ,1638085385428,36904
READ,1638085385460,32103
READ,1638085385493,32210
READ,1638085385558,31956
READ,1638085385620,30619
READ,1638085385703,37810
READ,1638085385856,35470
READ,1638085385892,35603
READ,1638085385923,31742
READ,1638085386046,38700
READ,1638085386078,31912
READ,1638085386148,34649
READ,1638085386222,34815
READ,1638085386260,38434
READ,1638085386299,38618
READ,1638085386337,38553
READ,1638085386444,36404
READ,1638085386483,39006
READ,1638085386517,33319
READ,1638085386685,32953
