Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638237402221,289050
READ,1638237402253,32133
READ,1638237402290,37241
READ,1638237402328,38095
READ,1638237402373,44982
READ,1638237402409,35398
READ,1638237402444,35398
READ,1638237402482,37784
READ,1638237402520,38449
READ,1638237402556,35720
READ,1638237402593,37166
READ,1638237402622,28887
READ,1638237402654,31883
READ,1638237402693,38996
READ,1638237402729,35253
READ,1638237402764,35646
READ,1638237402801,36810
READ,1638237402837,35570
READ,1638237402874,36801
READ,1638237402909,35129
READ,1638237402944,35633
READ,1638237402981,36444
READ,1638237403017,36501
READ,1638237403057,39269
READ,1638237403092,35637
READ,1638237403129,36071
READ,1638237403165,35944
READ,1638237403196,31221
READ,1638237403240,44048
READ,1638237403274,34061
READ,1638237403309,35484
READ,1638237403345,35386
READ,1638237403380,35072
READ,1638237403416,36059
READ,1638237403454,38019
READ,1638237403487,32881
READ,1638237403522,34475
READ,1638237403558,36039
READ,1638237403591,33033
READ,1638237403622,31497
READ,1638237403654,31913
READ,1638237403689,34268
READ,1638237403722,33147
READ,1638237403759,37558
READ,1638237403796,36290
READ,1638237403828,32594
READ,1638237403863,34350
READ,1638237403900,37576
READ,1638237403934,33484
READ,1638237403970,36315
READ,1638237404002,32020
READ,1638237404033,30533
READ,1638237404069,35993
READ,1638237404106,36599
READ,1638237404138,32356
READ,1638237404174,35779
READ,1638237404209,34968
READ,1638237404244,35256
READ,1638237404279,34717
READ,1638237404316,36710
READ,1638237404351,35103
READ,1638237404387,35974
READ,1638237404418,31240
READ,1638237404455,36476
READ,1638237404489,34169
READ,1638237404523,33869
READ,1638237404558,35257
READ,1638237404593,34833
READ,1638237404628,34877
READ,1638237404659,31288
READ,1638237404696,37063
READ,1638237404736,39313
READ,1638237404780,44278
READ,1638237404816,35590
READ,1638237404846,30096
READ,1638237404876,30700
READ,1638237404914,37210
READ,1638237404946,32518
READ,1638237404982,36049
READ,1638237405019,36876
READ,1638237405058,38397
READ,1638237405094,35757
READ,1638237405130,36844
READ,1638237405176,45299
READ,1638237405209,33100
READ,1638237405243,33767
READ,1638237405273,30541
READ,1638237405309,35774
READ,1638237405352,42647
READ,1638237405382,30473
READ,1638237405415,32726
READ,1638237405452,37217
READ,1638237405487,34599
READ,1638237405520,32845
READ,1638237405552,32034
READ,1638237405590,37662
READ,1638237405625,34951
READ,1638237405658,33760
READ,1638237405695,36472
READ,1638237405726,30793
READ,1638237405761,35360
READ,1638237405796,34594
READ,1638237405832,35957
READ,1638237405867,34654
READ,1638237405899,32448
READ,1638237405937,37449
READ,1638237405972,35544
READ,1638237406006,33534
READ,1638237406042,36245
READ,1638237406079,37063
READ,1638237406115,35750
READ,1638237406149,33644
READ,1638237406183,34640
READ,1638237406217,33797
READ,1638237406252,35300
READ,1638237406288,35224
READ,1638237406322,34572
READ,1638237406357,34944
READ,1638237406389,31753
READ,1638237406425,35533
READ,1638237406461,35750
READ,1638237406492,31501
READ,1638237406523,31336
READ,1638237406556,32867
READ,1638237406587,30225
READ,1638237406622,34861
READ,1638237406655,33301
READ,1638237406691,36410
READ,1638237406726,34573
READ,1638237406756,30489
READ,1638237406786,29148
READ,1638237406829,43574
READ,1638237406859,30078
READ,1638237406896,36812
READ,1638237406927,30865
READ,1638237406960,33093
READ,1638237406997,36631
READ,1638237407040,43463
READ,1638237407078,37152
READ,1638237407116,37965
READ,1638237407154,37815
READ,1638237407192,38747
READ,1638237407231,38336
READ,1638237407266,35039
READ,1638237407304,37888
READ,1638237407337,33591
READ,1638237407374,36862
READ,1638237407404,30153
READ,1638237407441,36664
READ,1638237407477,36010
READ,1638237407510,32399
READ,1638237407546,36744
READ,1638237407587,40122
READ,1638237407621,34693
READ,1638237407657,36032
READ,1638237407689,31208
READ,1638237407724,34923
READ,1638237407756,32132
READ,1638237407792,36011
READ,1638237407821,29120
READ,1638237407856,35417
READ,1638237407907,50205
READ,1638237407942,34969
READ,1638237407979,37231
READ,1638237408014,34937
READ,1638237408049,35273
READ,1638237408085,35332
READ,1638237408120,35025
READ,1638237408154,34271
READ,1638237408185,31047
READ,1638237408221,35512
READ,1638237408255,34573
READ,1638237408291,35882
READ,1638237408321,29746
READ,1638237408365,43767
READ,1638237408397,31808
READ,1638237408432,35067
READ,1638237408467,34981
READ,1638237408502,35020
READ,1638237408545,43333
READ,1638237408583,37504
READ,1638237408618,35817
READ,1638237408654,35151
READ,1638237408689,35339
READ,1638237408724,35270
READ,1638237408759,34732
READ,1638237408794,35301
READ,1638237408827,32676
READ,1638237408861,34222
READ,1638237408901,39873
READ,1638237408937,35302
READ,1638237408972,35048
READ,1638237409002,30219
READ,1638237409036,34255
READ,1638237409075,38742
READ,1638237409108,33041
READ,1638237409173,64964
READ,1638237409208,34942
READ,1638237409244,35705
READ,1638237409277,33422
READ,1638237409321,43275
READ,1638237409357,36532
READ,1638237409386,28579
READ,1638237409417,30675
READ,1638237409451,34552
READ,1638237409484,32708
READ,1638237409523,38757
READ,1638237409554,31241
READ,1638237409592,37822
READ,1638237409625,32952
READ,1638237409657,32206
READ,1638237409696,39361
READ,1638237409731,34549
READ,1638237409768,36490
READ,1638237409799,31760
READ,1638237409834,34602
READ,1638237409864,30163
READ,1638237409901,36523
READ,1638237409937,36083
READ,1638237409973,36114
READ,1638237410009,36024
READ,1638237410043,33777
READ,1638237410075,32394
READ,1638237410112,36774
READ,1638237410148,35300
READ,1638237410182,33472
READ,1638237410213,30654
READ,1638237410250,36924
READ,1638237410282,31978
READ,1638237410312,30076
READ,1638237410348,36232
READ,1638237410382,34083
READ,1638237410419,36502
READ,1638237410453,34685
READ,1638237410486,32877
READ,1638237410526,39450
READ,1638237410563,36739
READ,1638237410597,34840
READ,1638237410636,38822
READ,1638237410672,35504
READ,1638237410714,42442
READ,1638237410745,31103
READ,1638237410781,35548
READ,1638237410817,36180
READ,1638237410850,33136
READ,1638237410883,32393
READ,1638237410926,43418
READ,1638237410961,34591
READ,1638237410997,35703
READ,1638237411031,34654
READ,1638237411061,30082
READ,1638237411105,43702
READ,1638237411141,35783
READ,1638237411176,35384
READ,1638237411207,30903
READ,1638237411244,36621
READ,1638237411280,35405
READ,1638237411315,35095
READ,1638237411349,34757
READ,1638237411385,35054
READ,1638237411418,33483
READ,1638237411453,34714
READ,1638237411487,34551
READ,1638237411519,31979
READ,1638237411550,30183
READ,1638237411580,30656
READ,1638237411611,30514
READ,1638237411645,34440
READ,1638237411676,30916
READ,1638237411707,30984
READ,1638237411744,36161
READ,1638237411778,34502
READ,1638237411815,36594
READ,1638237411851,36369
READ,1638237411884,33364
READ,1638237411922,37015
READ,1638237411952,30308
READ,1638237411987,35298
READ,1638237412022,34762
READ,1638237412061,39311
READ,1638237412101,39258
READ,1638237412159,58768
READ,1638237412192,32384
READ,1638237412225,33571
READ,1638237412265,39248
READ,1638237412299,34608
READ,1638237412334,34328
READ,1638237412366,32458
READ,1638237412398,32071
READ,1638237412435,36561
READ,1638237412465,29858
READ,1638237412494,29481
READ,1638237412529,34529
READ,1638237412559,30504
READ,1638237412590,30982
READ,1638237412625,34873
READ,1638237412661,35663
READ,1638237412692,30620
READ,1638237412725,33239
READ,1638237412755,29811
READ,1638237412786,30818
READ,1638237412816,30433
READ,1638237412845,29190
READ,1638237412881,35588
READ,1638237412916,35277
READ,1638237412952,35614
READ,1638237412989,37458
READ,1638237413018,29066
READ,1638237413050,31530
READ,1638237413084,34151
READ,1638237413119,35063
READ,1638237413153,33284
READ,1638237413182,28978
READ,1638237413212,30268
READ,1638237413243,30583
READ,1638237413280,37217
READ,1638237413311,31152
READ,1638237413342,30979
READ,1638237413377,35021
