Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638236065180,189283
READ,1638236065213,33505
READ,1638236065314,32274
READ,1638236065351,36628
READ,1638236065468,42882
READ,1638236065506,38220
READ,1638236065542,35309
READ,1638236065572,30316
READ,1638236065605,32997
READ,1638236065715,32901
READ,1638236065749,34159
READ,1638236065790,40727
READ,1638236065828,37835
READ,1638236065864,35915
READ,1638236065902,38345
READ,1638236065939,36664
READ,1638236065976,37142
READ,1638236066009,32856
READ,1638236066047,37522
READ,1638236066079,32432
READ,1638236066111,31551
READ,1638236066144,32637
READ,1638236066180,36830
READ,1638236066253,36507
READ,1638236066292,38385
READ,1638236066330,38645
READ,1638236066370,39515
READ,1638236066404,34052
READ,1638236066438,34161
READ,1638236066467,28973
READ,1638236066547,41970
READ,1638236066597,49887
READ,1638236066631,33874
READ,1638236066666,34781
READ,1638236066696,30493
READ,1638236066729,32351
READ,1638236066770,40709
READ,1638236066803,33305
READ,1638236066868,29194
READ,1638236066901,32631
READ,1638236066937,36345
READ,1638236066968,30030
READ,1638236067009,41712
READ,1638236067048,38308
READ,1638236067081,33709
READ,1638236067114,32232
READ,1638236067148,33761
READ,1638236067181,33681
READ,1638236067215,33416
READ,1638236067243,28009
READ,1638236067318,42727
READ,1638236067359,40655
READ,1638236067392,32412
READ,1638236067425,33358
READ,1638236067461,36139
READ,1638236067497,35888
READ,1638236067533,35606
READ,1638236067579,46468
READ,1638236067611,31359
READ,1638236067644,32942
READ,1638236067679,34975
READ,1638236067720,41465
READ,1638236067775,54598
READ,1638236067818,42789
READ,1638236067887,37014
READ,1638236067928,40280
READ,1638236067970,42399
READ,1638236068012,41346
READ,1638236068051,39228
READ,1638236068084,32656
READ,1638236068120,36856
READ,1638236068203,46013
READ,1638236068235,32736
READ,1638236068269,34019
READ,1638236068318,48573
READ,1638236068352,34083
READ,1638236068380,27770
READ,1638236068426,45612
READ,1638236068489,30992
READ,1638236068521,31872
READ,1638236068583,30991
READ,1638236068620,37168
READ,1638236068653,32500
READ,1638236068689,35564
READ,1638236068722,33275
READ,1638236068753,31107
READ,1638236068787,33533
READ,1638236068819,32636
READ,1638236068848,28771
READ,1638236068880,31452
READ,1638236068913,33799
READ,1638236068981,33024
READ,1638236069010,28320
READ,1638236069050,40053
READ,1638236069083,33072
READ,1638236069116,33508
READ,1638236069150,33346
READ,1638236069187,37723
READ,1638236069228,40475
READ,1638236069265,36743
READ,1638236069333,33255
READ,1638236069364,31180
READ,1638236069398,33394
READ,1638236069435,36796
READ,1638236069468,32869
READ,1638236069504,35967
READ,1638236069600,36879
READ,1638236069633,32710
READ,1638236069664,30748
READ,1638236069699,34997
READ,1638236069734,34814
READ,1638236069768,33776
READ,1638236069803,35428
READ,1638236069838,34911
READ,1638236069867,29110
READ,1638236069903,36247
READ,1638236069941,37549
READ,1638236069984,43267
READ,1638236070017,32917
READ,1638236070072,54775
READ,1638236070112,39477
READ,1638236070148,36020
READ,1638236070179,31528
READ,1638236070211,31884
READ,1638236070252,40914
READ,1638236070296,43597
READ,1638236070365,31967
READ,1638236070400,35322
READ,1638236070440,40138
READ,1638236070474,33996
READ,1638236070506,32352
READ,1638236070538,31311
READ,1638236070570,32115
READ,1638236070602,32296
READ,1638236070634,31141
READ,1638236070666,32126
READ,1638236070702,36201
READ,1638236070732,30546
READ,1638236070766,33342
READ,1638236070801,35191
READ,1638236070830,29007
READ,1638236070859,28886
READ,1638236070896,36951
READ,1638236070924,28064
READ,1638236070956,31702
READ,1638236070986,30414
READ,1638236071022,35472
READ,1638236071059,37071
READ,1638236071091,31394
READ,1638236071123,31591
READ,1638236071153,29772
READ,1638236071186,32612
READ,1638236071221,35304
READ,1638236071259,37732
READ,1638236071294,35263
READ,1638236071361,32956
READ,1638236071394,32993
READ,1638236071431,36715
READ,1638236071469,38437
READ,1638236071508,38638
READ,1638236071545,36888
READ,1638236071579,34012
READ,1638236071611,32190
READ,1638236071645,34060
READ,1638236071678,32641
READ,1638236071707,29277
READ,1638236071742,34647
READ,1638236071813,33142
READ,1638236071857,44507
READ,1638236071889,31846
READ,1638236071921,31799
READ,1638236071954,32767
READ,1638236071992,38146
READ,1638236072028,36048
READ,1638236072063,34984
READ,1638236072097,33460
READ,1638236072142,45073
READ,1638236072180,38223
READ,1638236072212,31649
READ,1638236072244,32323
READ,1638236072277,32902
READ,1638236072325,47901
READ,1638236072363,38352
READ,1638236072407,43447
READ,1638236072439,32291
READ,1638236072512,32571
READ,1638236072544,32156
READ,1638236072578,33798
READ,1638236072621,42358
READ,1638236072655,34511
READ,1638236072700,44863
READ,1638236072730,30075
READ,1638236072770,39940
READ,1638236072810,40214
READ,1638236072878,35234
READ,1638236072921,42953
READ,1638236072959,37144
READ,1638236072996,37256
READ,1638236073030,34523
READ,1638236073064,33319
READ,1638236073097,33311
READ,1638236073135,37942
READ,1638236073172,36769
READ,1638236073200,28238
READ,1638236073285,45517
READ,1638236073326,41065
READ,1638236073359,32327
READ,1638236073392,33426
READ,1638236073421,28907
READ,1638236073451,30140
READ,1638236073524,32880
READ,1638236073629,34407
READ,1638236073667,38066
READ,1638236073757,37178
READ,1638236073790,32559
READ,1638236073826,35698
READ,1638236073864,38053
READ,1638236073906,41727
READ,1638236073935,29471
READ,1638236073968,32934
READ,1638236074041,36924
READ,1638236074077,35825
READ,1638236074148,35073
READ,1638236074180,32597
READ,1638236074227,46553
READ,1638236074261,33942
READ,1638236074299,38292
READ,1638236074333,33689
READ,1638236074369,35949
READ,1638236074402,33042
READ,1638236074444,41747
READ,1638236074487,42634
READ,1638236074518,31045
READ,1638236074550,32136
READ,1638236074584,33573
READ,1638236074622,38737
READ,1638236074659,37001
READ,1638236074694,34814
READ,1638236074727,32721
READ,1638236074759,32356
READ,1638236074788,28159
READ,1638236074818,30897
READ,1638236074853,34649
READ,1638236074900,46686
READ,1638236074933,32694
READ,1638236074965,32705
READ,1638236074994,28580
READ,1638236075029,35373
READ,1638236075169,40626
READ,1638236075272,35382
READ,1638236075315,43430
READ,1638236075350,34515
READ,1638236075386,36432
READ,1638236075417,31078
READ,1638236075490,41335
READ,1638236075568,33234
READ,1638236075604,36376
READ,1638236075721,40223
READ,1638236075756,34967
READ,1638236075787,31252
READ,1638236075819,31334
READ,1638236075854,35518
READ,1638236075890,36233
READ,1638236075923,32212
READ,1638236075967,44385
READ,1638236075999,32343
READ,1638236076032,32919
READ,1638236076077,44674
READ,1638236076110,32985
READ,1638236076145,34994
READ,1638236076179,33719
READ,1638236076211,31993
READ,1638236076242,31024
READ,1638236076270,27619
READ,1638236076304,34140
READ,1638236076375,37949
READ,1638236076409,33804
READ,1638236076442,33171
READ,1638236076472,29691
READ,1638236076507,34998
READ,1638236076543,36360
READ,1638236076576,32741
READ,1638236076605,28639
READ,1638236076674,31695
READ,1638236076707,32753
READ,1638236076739,31746
READ,1638236076768,29082
READ,1638236076800,31469
READ,1638236076832,32720
READ,1638236076865,33034
READ,1638236076902,36840
READ,1638236076934,32193
READ,1638236076970,35412
READ,1638236077035,32125
READ,1638236077068,32192
READ,1638236077103,35504
READ,1638236077138,34870
READ,1638236077170,31914
READ,1638236077207,37186
READ,1638236077255,47907
READ,1638236077290,35125
READ,1638236077326,35403
READ,1638236077358,32114
READ,1638236077428,34467
READ,1638236077462,33394
READ,1638236077500,38546
READ,1638236077531,30500
READ,1638236077561,30563
READ,1638236077601,39820
READ,1638236077634,32976
READ,1638236077670,35649
READ,1638236077703,33005
READ,1638236077732,29071
READ,1638236077763,30962
READ,1638236077796,32992
READ,1638236077843,46798
READ,1638236077877,34551
READ,1638236077907,30038
READ,1638236077940,32024
READ,1638236077975,35855
READ,1638236078004,28427
READ,1638236078037,33570
READ,1638236078071,33156
READ,1638236078108,36931
READ,1638236078141,32971
READ,1638236078176,35256
READ,1638236078214,38481
READ,1638236078251,36720
READ,1638236078284,32955
READ,1638236078317,32622
READ,1638236078350,33382
READ,1638236078388,38150
READ,1638236078423,34792
READ,1638236078459,35386
READ,1638236078493,34729
READ,1638236078529,35159
READ,1638236078601,36427
READ,1638236078632,30119
READ,1638236078668,36757
READ,1638236078701,32212
READ,1638236078742,41552
READ,1638236078777,34656
READ,1638236078811,33708
READ,1638236078852,40742
READ,1638236078881,29466
READ,1638236078915,34144
READ,1638236078951,35182
READ,1638236078982,30995
READ,1638236079065,83052
READ,1638236079105,40464
READ,1638236079145,39526
READ,1638236079175,30225
READ,1638236079211,35644
READ,1638236079242,31044
READ,1638236079278,36234
READ,1638236079311,32683
READ,1638236079339,27841
READ,1638236079378,39870
READ,1638236079415,36958
READ,1638236079451,35737
READ,1638236079497,45789
READ,1638236079535,37643
READ,1638236079570,35075
READ,1638236079605,34999
READ,1638236079639,33951
READ,1638236079680,41580
READ,1638236079714,33384
READ,1638236079747,32772
READ,1638236079779,32842
READ,1638236079843,32345
READ,1638236079917,32931
READ,1638236079953,36000
READ,1638236079988,34921
READ,1638236080019,31022
READ,1638236080057,38546
READ,1638236080097,39615
READ,1638236080132,34928
READ,1638236080170,37969
READ,1638236080202,32451
READ,1638236080241,38806
READ,1638236080279,38104
READ,1638236080315,35977
READ,1638236080351,35964
READ,1638236080387,35586
READ,1638236080425,37615
READ,1638236080464,39130
READ,1638236080498,33890
READ,1638236080534,35912
READ,1638236080636,36357
READ,1638236080670,33961
READ,1638236080735,31964
READ,1638236080766,31313
READ,1638236080795,29052
READ,1638236080833,37489
READ,1638236080866,32875
READ,1638236080903,37374
READ,1638236080936,33135
READ,1638236080968,31211
READ,1638236081003,35419
READ,1638236081076,35639
READ,1638236081108,31875
READ,1638236081145,37435
READ,1638236081176,31260
READ,1638236081242,32141
READ,1638236081271,28182
READ,1638236081303,32335
READ,1638236081338,35051
READ,1638236081408,37219
READ,1638236081443,34440
READ,1638236081478,35467
READ,1638236081517,38772
READ,1638236081554,36540
READ,1638236081585,31125
READ,1638236081623,38563
READ,1638236081701,44634
READ,1638236081737,36156
READ,1638236081770,32735
READ,1638236081805,34803
READ,1638236081836,31384
READ,1638236081869,33220
READ,1638236081902,32247
READ,1638236081930,28820
READ,1638236081964,33148
READ,1638236081999,35019
READ,1638236082029,30076
READ,1638236082065,36159
READ,1638236082101,35718
READ,1638236082134,33407
READ,1638236082164,29919
READ,1638236082206,42217
READ,1638236082243,36827
READ,1638236082278,35081
READ,1638236082322,43162
READ,1638236082361,39293
READ,1638236082393,32526
READ,1638236082428,34840
READ,1638236082459,30892
READ,1638236082487,27692
READ,1638236082524,37103
READ,1638236082561,36623
READ,1638236082593,32352
READ,1638236082627,33898
READ,1638236082666,38792
READ,1638236082703,36796
READ,1638236082737,34335
READ,1638236082808,37272
READ,1638236082840,32209
READ,1638236082887,46853
READ,1638236082919,31879
READ,1638236082949,30424
READ,1638236082977,27898
READ,1638236083012,34778
READ,1638236083040,28089
READ,1638236083078,38022
READ,1638236083112,33720
READ,1638236083144,32794
READ,1638236083178,33069
READ,1638236083210,32485
READ,1638236083243,32461
READ,1638236083281,38291
READ,1638236083315,33688
READ,1638236083343,28154
READ,1638236083379,36203
READ,1638236083411,31938
READ,1638236083443,32077
READ,1638236083483,40345
READ,1638236083515,31188
READ,1638236083545,30400
READ,1638236083578,33175
READ,1638236083611,32990
READ,1638236083647,35828
READ,1638236083680,33097
READ,1638236083753,36739
READ,1638236083783,29731
READ,1638236083815,31714
READ,1638236083845,30056
READ,1638236083878,33705
READ,1638236083908,29428
READ,1638236083938,29734
READ,1638236083975,37437
READ,1638236084011,35374
READ,1638236084050,39101
READ,1638236084081,31497
READ,1638236084125,43482
READ,1638236084181,56119
READ,1638236084217,36173
READ,1638236084247,30399
READ,1638236084277,29747
READ,1638236084316,38936
READ,1638236084351,34357
READ,1638236084384,33425
READ,1638236084422,38124
READ,1638236084457,34591
READ,1638236084490,32763
READ,1638236084526,36803
READ,1638236084559,32757
READ,1638236084601,41671
READ,1638236084634,32848
READ,1638236084668,34435
READ,1638236084707,38969
READ,1638236084741,34251
READ,1638236084774,32355
READ,1638236084806,32079
READ,1638236084838,32540
READ,1638236084876,37342
READ,1638236084939,34025
READ,1638236084976,36969
READ,1638236085006,29969
READ,1638236085038,31110
READ,1638236085073,35954
READ,1638236085112,38221
READ,1638236085144,31866
READ,1638236085176,32052
READ,1638236085205,29644
READ,1638236085238,32986
READ,1638236085302,63151
READ,1638236085335,33510
READ,1638236085367,32170
READ,1638236085434,35614
READ,1638236085467,32624
READ,1638236085498,31760
READ,1638236085564,32103
READ,1638236085599,35405
READ,1638236085628,28897
READ,1638236085662,33810
READ,1638236085696,33329
READ,1638236085731,35387
READ,1638236085763,31588
READ,1638236085800,37201
READ,1638236085832,32541
READ,1638236085876,43967
READ,1638236085909,32769
READ,1638236085943,33549
READ,1638236085981,38322
READ,1638236086015,33562
READ,1638236086046,30974
READ,1638236086078,32130
READ,1638236086108,30510
READ,1638236086141,32569
READ,1638236086173,31797
READ,1638236086241,31737
READ,1638236086283,41621
READ,1638236086401,46200
READ,1638236086435,33726
READ,1638236086469,34433
READ,1638236086500,30712
READ,1638236086531,31230
READ,1638236086600,37504
READ,1638236086628,28220
READ,1638236086660,31801
READ,1638236086688,28368
READ,1638236086723,34613
READ,1638236086760,36956
READ,1638236086792,32069
READ,1638236086866,37242
READ,1638236086895,29831
READ,1638236086933,37289
READ,1638236086969,36079
READ,1638236087004,35508
READ,1638236087039,34595
READ,1638236087078,38448
READ,1638236087148,35338
READ,1638236087187,39126
READ,1638236087270,45409
READ,1638236087300,30599
READ,1638236087331,30458
READ,1638236087359,28720
READ,1638236087393,33734
READ,1638236087424,30861
READ,1638236087455,30949
READ,1638236087493,37979
READ,1638236087537,44195
READ,1638236087566,29159
READ,1638236087595,28269
READ,1638236087627,32191
READ,1638236087655,27626
READ,1638236087701,46660
READ,1638236087736,34725
READ,1638236087768,32064
READ,1638236087803,35296
READ,1638236087831,27797
READ,1638236087863,32086
READ,1638236087895,31667
READ,1638236087936,40527
READ,1638236087974,38848
READ,1638236088003,28121
READ,1638236088032,29185
READ,1638236088066,33854
READ,1638236088103,37549
READ,1638236088136,32761
READ,1638236088174,38046
READ,1638236088203,28667
READ,1638236088231,27895
READ,1638236088339,32346
READ,1638236088377,38013
READ,1638236088405,28166
READ,1638236088436,31172
READ,1638236088466,29846
READ,1638236088497,31069
READ,1638236088530,33179
READ,1638236088571,40288
READ,1638236088615,44689
READ,1638236088647,31977
READ,1638236088679,31891
READ,1638236088720,40345
READ,1638236088761,41818
READ,1638236088790,28532
READ,1638236088825,34449
READ,1638236088856,31088
READ,1638236088888,32445
READ,1638236088920,31937
READ,1638236088948,28185
READ,1638236088982,33251
READ,1638236089016,34279
READ,1638236089048,32471
READ,1638236089085,36189
READ,1638236089116,31688
READ,1638236089178,61257
READ,1638236089208,30663
READ,1638236089246,37763
READ,1638236089279,32615
READ,1638236089313,34494
READ,1638236089345,31597
READ,1638236089377,32251
READ,1638236089410,32684
READ,1638236089440,30329
READ,1638236089479,39116
READ,1638236089522,43004
READ,1638236089562,39657
READ,1638236089604,41544
READ,1638236089634,30950
READ,1638236089667,32443
READ,1638236089702,35275
READ,1638236089739,37186
READ,1638236089777,37496
READ,1638236089848,29121
READ,1638236089880,32087
READ,1638236089909,29118
READ,1638236089938,28504
READ,1638236089969,31553
READ,1638236090001,31968
READ,1638236090039,37938
READ,1638236090071,32198
READ,1638236090112,41126
READ,1638236090140,27322
READ,1638236090170,29770
READ,1638236090199,29507
READ,1638236090229,30144
READ,1638236090262,32614
READ,1638236090293,31539
READ,1638236090332,38215
READ,1638236090398,35251
READ,1638236090430,32209
READ,1638236090470,40035
READ,1638236090500,29908
READ,1638236090533,32809
READ,1638236090595,29258
READ,1638236090624,28180
READ,1638236090660,36106
READ,1638236090726,29100
READ,1638236090760,33937
READ,1638236090796,36029
READ,1638236090835,39335
READ,1638236090868,32239
READ,1638236090906,38228
READ,1638236090943,37548
READ,1638236090992,48147
READ,1638236091030,38263
READ,1638236091064,34231
READ,1638236091092,27801
READ,1638236091127,35487
READ,1638236091158,30255
READ,1638236091185,27451
READ,1638236091227,41383
READ,1638236091261,34804
READ,1638236091293,31847
READ,1638236091328,35201
READ,1638236091361,32964
READ,1638236091437,39769
READ,1638236091470,32560
READ,1638236091529,30950
READ,1638236091562,32997
READ,1638236091630,34094
READ,1638236091662,32599
READ,1638236091702,39722
READ,1638236091744,41532
READ,1638236091810,31276
READ,1638236091840,29829
READ,1638236091908,29721
READ,1638236091977,36629
READ,1638236092007,29747
READ,1638236092046,39327
READ,1638236092076,30102
READ,1638236092106,30174
READ,1638236092139,32349
READ,1638236092166,27688
READ,1638236092200,33861
READ,1638236092231,30410
READ,1638236092261,30818
READ,1638236092291,29363
READ,1638236092324,33540
READ,1638236092359,35079
READ,1638236092422,30401
READ,1638236092457,34481
READ,1638236092519,33611
READ,1638236092552,32634
READ,1638236092584,32470
READ,1638236092614,30005
READ,1638236092655,40263
READ,1638236092687,32298
READ,1638236092718,30554
READ,1638236092754,36689
READ,1638236092788,33307
READ,1638236092823,35393
READ,1638236092854,31262
READ,1638236092883,28554
READ,1638236092914,31625
READ,1638236092947,32538
READ,1638236092978,31339
READ,1638236093006,27853
READ,1638236093040,34132
READ,1638236093175,97191
READ,1638236093203,28449
READ,1638236093232,28684
READ,1638236093279,46968
READ,1638236093311,32379
READ,1638236093349,37246
READ,1638236093401,52651
READ,1638236093431,29467
READ,1638236093467,36550
READ,1638236093500,32482
READ,1638236093559,29109
READ,1638236093590,31266
READ,1638236093624,34058
READ,1638236093656,31779
READ,1638236093708,52370
READ,1638236093769,30771
READ,1638236093801,32235
READ,1638236093837,36179
READ,1638236093904,30241
READ,1638236093942,37740
READ,1638236093973,31175
READ,1638236094005,32070
READ,1638236094036,30728
READ,1638236094071,34701
READ,1638236094110,39753
READ,1638236094143,32464
READ,1638236094174,31177
READ,1638236094207,33234
READ,1638236094239,31815
READ,1638236094269,29724
READ,1638236094340,35108
READ,1638236094370,29546
READ,1638236094403,33376
READ,1638236094436,32530
READ,1638236094466,30558
READ,1638236094496,29509
READ,1638236094531,34819
READ,1638236094560,28975
READ,1638236094632,33260
READ,1638236094666,34297
READ,1638236094722,28494
READ,1638236094758,35562
READ,1638236094789,31214
READ,1638236094822,33035
READ,1638236094850,27760
READ,1638236094883,32833
READ,1638236094919,36526
READ,1638236094948,28709
READ,1638236094976,27762
READ,1638236095010,33695
READ,1638236095038,28784
READ,1638236095067,28616
READ,1638236095100,33290
READ,1638236095132,31549
READ,1638236095169,37198
READ,1638236095197,28038
READ,1638236095228,30351
READ,1638236095272,44581
READ,1638236095305,33149
READ,1638236095338,33117
READ,1638236095370,31261
READ,1638236095410,40453
READ,1638236095475,30988
READ,1638236095511,35921
READ,1638236095541,29457
READ,1638236095571,30160
READ,1638236095603,32289
READ,1638236095668,32196
READ,1638236095699,30397
READ,1638236095778,32201
READ,1638236095812,34175
READ,1638236095857,45047
READ,1638236095889,32167
READ,1638236095925,35562
READ,1638236095959,34234
READ,1638236096010,50978
READ,1638236096048,37851
READ,1638236096087,39121
READ,1638236096118,30945
READ,1638236096150,32032
READ,1638236096184,34373
READ,1638236096224,39509
READ,1638236096260,36399
READ,1638236096294,33773
READ,1638236096322,28385
READ,1638236096352,29525
READ,1638236096392,40308
READ,1638236096454,30138
READ,1638236096485,30802
READ,1638236096533,47559
READ,1638236096562,29185
READ,1638236096598,35848
READ,1638236096669,32697
READ,1638236096703,34497
READ,1638236096741,37875
READ,1638236096783,42166
READ,1638236096819,36014
READ,1638236096850,30437
READ,1638236096877,26994
READ,1638236096905,28172
READ,1638236096936,31280
READ,1638236096972,35618
READ,1638236097012,39729
READ,1638236097043,30964
READ,1638236097073,30458
READ,1638236097109,36387
READ,1638236097149,39967
READ,1638236097182,32277
READ,1638236097214,32052
READ,1638236097244,30532
READ,1638236097314,34790
READ,1638236097347,32983
READ,1638236097475,32277
READ,1638236097504,29406
READ,1638236097535,30193
READ,1638236097563,28362
READ,1638236097600,37479
READ,1638236097633,32507
READ,1638236097662,28526
READ,1638236097694,32322
READ,1638236097729,35316
READ,1638236097766,37265
READ,1638236097795,28941
READ,1638236097867,34758
READ,1638236097937,32060
READ,1638236097966,28758
READ,1638236098001,34640
READ,1638236098030,29707
READ,1638236098065,34234
READ,1638236098094,29743
READ,1638236098129,34288
READ,1638236098161,31922
READ,1638236098189,28706
READ,1638236098254,31839
READ,1638236098292,37609
READ,1638236098335,43912
READ,1638236098373,37112
READ,1638236098405,32786
READ,1638236098437,31884
READ,1638236098473,35760
READ,1638236098506,32646
READ,1638236098539,33328
READ,1638236098604,31394
READ,1638236098637,32904
READ,1638236098671,34252
READ,1638236098699,27567
READ,1638236098732,32481
READ,1638236098763,31109
READ,1638236098790,27623
READ,1638236098861,30295
READ,1638236098889,27252
READ,1638236098921,32289
READ,1638236098958,37181
READ,1638236098991,33234
READ,1638236099070,37602
READ,1638236099105,35249
READ,1638236099184,46651
READ,1638236099218,34318
READ,1638236099254,35868
READ,1638236099287,32543
READ,1638236099323,36640
READ,1638236099354,30411
READ,1638236099392,38188
READ,1638236099429,37005
READ,1638236099467,38552
READ,1638236099504,36892
READ,1638236099535,30158
READ,1638236099564,28969
READ,1638236099597,33613
READ,1638236099628,30708
READ,1638236099661,32883
READ,1638236099689,27731
READ,1638236099721,32921
READ,1638236099754,32236
READ,1638236099785,30890
READ,1638236099819,34834
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638236099863,1
INSERT latency raw data: op, timestamp(ms), latency(us)
INSERT,1638236065250,36610
INSERT,1638236065282,31655
INSERT,1638236065388,36376
INSERT,1638236065425,37495
INSERT,1638236065648,42599
INSERT,1638236065682,34502
INSERT,1638236066217,36109
INSERT,1638236066505,37886
INSERT,1638236066839,36207
INSERT,1638236067276,32814
INSERT,1638236067850,32575
INSERT,1638236068157,36107
INSERT,1638236068458,32046
INSERT,1638236068552,31346
INSERT,1638236068948,34659
INSERT,1638236069300,35011
INSERT,1638236069533,29810
INSERT,1638236069563,29735
INSERT,1638236070333,36662
INSERT,1638236071328,33782
INSERT,1638236071779,37720
INSERT,1638236072480,40394
INSERT,1638236072843,32688
INSERT,1638236073240,39605
INSERT,1638236073491,39773
INSERT,1638236073558,33442
INSERT,1638236073594,36378
INSERT,1638236073720,53488
INSERT,1638236074004,35921
INSERT,1638236074112,35385
INSERT,1638236075063,33341
INSERT,1638236075094,31346
INSERT,1638236075129,34522
INSERT,1638236075203,33556
INSERT,1638236075236,33063
INSERT,1638236075449,31563
INSERT,1638236075534,44082
INSERT,1638236075647,42977
INSERT,1638236075681,33438
INSERT,1638236076337,33444
INSERT,1638236076643,37731
INSERT,1638236077003,33150
INSERT,1638236077394,35775
INSERT,1638236078565,36274
INSERT,1638236079811,31011
INSERT,1638236079884,40742
INSERT,1638236080569,35294
INSERT,1638236080600,31013
INSERT,1638236080703,32595
INSERT,1638236081040,37020
INSERT,1638236081210,33821
INSERT,1638236081371,33075
INSERT,1638236081656,32940
INSERT,1638236082770,33413
INSERT,1638236083716,36174
INSERT,1638236084905,29525
INSERT,1638236085398,31035
INSERT,1638236085532,33461
INSERT,1638236086209,36698
INSERT,1638236086323,40459
INSERT,1638236086355,31217
INSERT,1638236086563,31476
INSERT,1638236086828,36163
INSERT,1638236087112,34889
INSERT,1638236087224,37146
