Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638089502593,1
UPDATE latency raw data: op, timestamp(ms), latency(us)
UPDATE,1638089467579,36786
UPDATE,1638089467870,290242
UPDATE,1638089467903,32785
UPDATE,1638089467935,32151
UPDATE,1638089467971,35936
UPDATE,1638089468009,38019
UPDATE,1638089468041,32537
UPDATE,1638089468078,36735
UPDATE,1638089468116,38231
UPDATE,1638089468151,34107
UPDATE,1638089468189,38245
UPDATE,1638089468227,37731
UPDATE,1638089468263,36034
UPDATE,1638089468296,32843
UPDATE,1638089468332,35976
UPDATE,1638089468365,32855
UPDATE,1638089468402,37142
UPDATE,1638089468435,33203
UPDATE,1638089468470,35010
UPDATE,1638089468502,32080
UPDATE,1638089468538,35035
UPDATE,1638089468570,32514
UPDATE,1638089468609,38771
UPDATE,1638089468644,35231
UPDATE,1638089468684,39317
UPDATE,1638089468720,36392
UPDATE,1638089468757,36478
UPDATE,1638089468792,34901
UPDATE,1638089468831,39069
UPDATE,1638089468869,38215
UPDATE,1638089468903,34200
UPDATE,1638089468942,38534
UPDATE,1638089468977,35423
UPDATE,1638089469014,36301
UPDATE,1638089469051,36844
UPDATE,1638089469086,35517
UPDATE,1638089469119,32619
UPDATE,1638089469156,36745
UPDATE,1638089469203,46852
UPDATE,1638089469236,33592
UPDATE,1638089469268,31537
UPDATE,1638089469303,35045
UPDATE,1638089469335,32283
UPDATE,1638089469367,31782
UPDATE,1638089469403,35834
UPDATE,1638089469441,37556
UPDATE,1638089469474,33424
UPDATE,1638089469511,37039
UPDATE,1638089469542,30582
UPDATE,1638089469576,34412
UPDATE,1638089469610,33840
UPDATE,1638089469643,33125
UPDATE,1638089469681,37873
UPDATE,1638089469714,33036
UPDATE,1638089469752,37209
UPDATE,1638089469790,38022
UPDATE,1638089469827,37166
UPDATE,1638089469865,37837
UPDATE,1638089469902,37014
UPDATE,1638089469933,31034
UPDATE,1638089469969,36029
UPDATE,1638089470000,30970
UPDATE,1638089470036,36009
UPDATE,1638089470073,37063
UPDATE,1638089470113,39603
UPDATE,1638089470150,36888
UPDATE,1638089470188,38033
UPDATE,1638089470227,38221
UPDATE,1638089470264,37011
UPDATE,1638089470292,27783
UPDATE,1638089470323,31837
UPDATE,1638089470356,32029
UPDATE,1638089470394,38891
UPDATE,1638089470426,31222
UPDATE,1638089470462,36516
UPDATE,1638089470499,36527
UPDATE,1638089470531,32335
UPDATE,1638089470559,27793
UPDATE,1638089470596,36307
UPDATE,1638089470632,36140
UPDATE,1638089470664,32152
UPDATE,1638089470696,31620
UPDATE,1638089470734,38533
UPDATE,1638089470766,32174
UPDATE,1638089470804,37530
UPDATE,1638089470841,36718
UPDATE,1638089470876,35414
UPDATE,1638089470913,36392
UPDATE,1638089470951,38478
UPDATE,1638089470990,38307
UPDATE,1638089471027,37233
UPDATE,1638089471064,37448
UPDATE,1638089471099,34092
UPDATE,1638089471135,35837
UPDATE,1638089471169,34720
UPDATE,1638089471214,44353
UPDATE,1638089471250,36415
UPDATE,1638089471288,38062
UPDATE,1638089471331,42565
UPDATE,1638089471364,33058
UPDATE,1638089471401,36670
UPDATE,1638089471432,31255
UPDATE,1638089471467,35192
UPDATE,1638089471500,32284
UPDATE,1638089471536,36183
UPDATE,1638089471571,34997
UPDATE,1638089471608,37227
UPDATE,1638089471642,33291
UPDATE,1638089471677,35838
UPDATE,1638089471714,36165
UPDATE,1638089471748,34460
UPDATE,1638089471778,30136
UPDATE,1638089471815,36890
UPDATE,1638089471843,27639
UPDATE,1638089471879,36228
UPDATE,1638089471911,31749
UPDATE,1638089471949,38264
UPDATE,1638089471983,33242
UPDATE,1638089472016,33342
UPDATE,1638089472054,37508
UPDATE,1638089472091,37571
UPDATE,1638089472124,32198
UPDATE,1638089472161,37693
UPDATE,1638089472194,32302
UPDATE,1638089472229,35280
UPDATE,1638089472263,33799
UPDATE,1638089472298,34852
UPDATE,1638089472333,35032
UPDATE,1638089472369,36446
UPDATE,1638089472403,33289
UPDATE,1638089472435,32518
UPDATE,1638089472470,35068
UPDATE,1638089472503,32293
UPDATE,1638089472543,40406
UPDATE,1638089472588,44726
UPDATE,1638089472626,38108
UPDATE,1638089472661,34550
UPDATE,1638089472697,35924
UPDATE,1638089472733,35877
UPDATE,1638089472769,36391
UPDATE,1638089472797,27464
UPDATE,1638089472833,36090
UPDATE,1638089472870,36711
UPDATE,1638089472906,36597
UPDATE,1638089472943,36571
UPDATE,1638089472979,35720
UPDATE,1638089473016,37747
UPDATE,1638089473053,36729
UPDATE,1638089473090,36472
UPDATE,1638089473124,34255
UPDATE,1638089473161,37046
UPDATE,1638089473192,30926
UPDATE,1638089473228,35732
UPDATE,1638089473260,31826
UPDATE,1638089473293,33266
UPDATE,1638089473328,34791
UPDATE,1638089473364,35743
UPDATE,1638089473399,35634
UPDATE,1638089473439,39391
UPDATE,1638089473473,34565
UPDATE,1638089473509,35244
UPDATE,1638089473548,39426
UPDATE,1638089473588,39287
UPDATE,1638089473621,33587
UPDATE,1638089473653,31631
UPDATE,1638089473682,29411
UPDATE,1638089473720,37744
UPDATE,1638089473755,34690
UPDATE,1638089473793,38102
UPDATE,1638089473830,36923
UPDATE,1638089473867,36852
UPDATE,1638089473903,36075
UPDATE,1638089473940,36679
UPDATE,1638089473977,37001
UPDATE,1638089474014,37358
UPDATE,1638089474049,35074
UPDATE,1638089474082,32038
UPDATE,1638089474117,35817
UPDATE,1638089474155,37117
UPDATE,1638089474183,28649
UPDATE,1638089474214,30855
UPDATE,1638089474252,37803
UPDATE,1638089474288,35590
UPDATE,1638089474320,32478
UPDATE,1638089474358,37817
UPDATE,1638089474391,32903
UPDATE,1638089474425,33753
UPDATE,1638089474457,31686
UPDATE,1638089474489,32418
UPDATE,1638089474528,38989
UPDATE,1638089474565,37026
UPDATE,1638089474603,37437
UPDATE,1638089474638,34983
UPDATE,1638089474671,32943
UPDATE,1638089474701,30461
UPDATE,1638089474736,34884
UPDATE,1638089474770,34038
UPDATE,1638089474805,34579
UPDATE,1638089474838,32838
UPDATE,1638089474875,36673
UPDATE,1638089474906,31061
UPDATE,1638089474938,31931
UPDATE,1638089474970,32079
UPDATE,1638089475008,38133
UPDATE,1638089475045,36699
UPDATE,1638089475083,37772
UPDATE,1638089475121,38406
UPDATE,1638089475149,27777
UPDATE,1638089475181,31821
UPDATE,1638089475218,37313
UPDATE,1638089475252,33838
UPDATE,1638089475284,31921
UPDATE,1638089475312,27653
UPDATE,1638089475349,37050
UPDATE,1638089475377,27959
UPDATE,1638089475413,35982
UPDATE,1638089475449,36302
UPDATE,1638089475484,34487
UPDATE,1638089475520,36295
UPDATE,1638089475556,35926
UPDATE,1638089475593,36396
UPDATE,1638089475629,36889
UPDATE,1638089475667,37004
UPDATE,1638089475704,37073
UPDATE,1638089475736,32171
UPDATE,1638089475775,38750
UPDATE,1638089475810,34762
UPDATE,1638089475847,37756
UPDATE,1638089475879,32070
UPDATE,1638089475913,33826
UPDATE,1638089475946,32228
UPDATE,1638089475979,32953
UPDATE,1638089476008,28969
UPDATE,1638089476043,34916
UPDATE,1638089476078,35785
UPDATE,1638089476113,34559
UPDATE,1638089476152,38492
UPDATE,1638089476189,37763
UPDATE,1638089476222,32666
UPDATE,1638089476259,36589
UPDATE,1638089476286,27514
UPDATE,1638089476323,36247
UPDATE,1638089476355,32194
UPDATE,1638089476407,51911
UPDATE,1638089476445,37886
UPDATE,1638089476477,31959
UPDATE,1638089476506,28624
UPDATE,1638089476541,35787
UPDATE,1638089476579,37265
UPDATE,1638089476614,35585
UPDATE,1638089476646,31795
UPDATE,1638089476683,37250
UPDATE,1638089476716,32531
UPDATE,1638089476749,32661
UPDATE,1638089476784,35127
UPDATE,1638089476820,35604
UPDATE,1638089476854,34428
UPDATE,1638089476888,33357
UPDATE,1638089476920,32005
UPDATE,1638089476955,35095
UPDATE,1638089476987,32058
UPDATE,1638089477019,31604
UPDATE,1638089477052,32802
UPDATE,1638089477087,35380
UPDATE,1638089477118,31265
UPDATE,1638089477154,35627
UPDATE,1638089477187,33467
UPDATE,1638089477224,36026
UPDATE,1638089477254,30838
UPDATE,1638089477291,36938
UPDATE,1638089477330,38857
UPDATE,1638089477363,32218
UPDATE,1638089477399,36818
UPDATE,1638089477442,42711
UPDATE,1638089477476,33567
UPDATE,1638089477513,37137
UPDATE,1638089477550,36409
UPDATE,1638089477582,32778
UPDATE,1638089477618,35233
UPDATE,1638089477652,34263
UPDATE,1638089477686,34107
UPDATE,1638089477738,52048
UPDATE,1638089477773,34971
UPDATE,1638089477807,33627
UPDATE,1638089477839,32339
UPDATE,1638089477872,32399
UPDATE,1638089477908,35856
UPDATE,1638089477939,31684
UPDATE,1638089477977,37229
UPDATE,1638089478013,36817
UPDATE,1638089478043,29704
UPDATE,1638089478076,32273
UPDATE,1638089478109,33034
UPDATE,1638089478147,37973
UPDATE,1638089478181,34518
UPDATE,1638089478220,38233
UPDATE,1638089478258,38405
UPDATE,1638089478292,34230
UPDATE,1638089478336,43597
UPDATE,1638089478371,35361
UPDATE,1638089478409,37153
UPDATE,1638089478447,38045
UPDATE,1638089478485,38711
UPDATE,1638089478523,37975
UPDATE,1638089478559,35215
UPDATE,1638089478598,38946
UPDATE,1638089478636,38384
UPDATE,1638089478671,35287
UPDATE,1638089478700,28661
UPDATE,1638089478735,34953
UPDATE,1638089478772,36440
UPDATE,1638089478807,35635
UPDATE,1638089478843,35795
UPDATE,1638089478877,33617
UPDATE,1638089478909,31741
UPDATE,1638089478946,37540
UPDATE,1638089478978,31651
UPDATE,1638089479011,32853
UPDATE,1638089479049,38208
UPDATE,1638089479086,36577
UPDATE,1638089479118,31758
UPDATE,1638089479150,32066
UPDATE,1638089479182,32641
UPDATE,1638089479221,38666
UPDATE,1638089479258,36316
UPDATE,1638089479294,36299
UPDATE,1638089479322,27713
UPDATE,1638089479357,35078
UPDATE,1638089479395,37770
UPDATE,1638089479432,36954
UPDATE,1638089479466,33988
UPDATE,1638089479503,37754
UPDATE,1638089479536,32843
UPDATE,1638089479572,35728
UPDATE,1638089479600,28070
UPDATE,1638089479632,31934
UPDATE,1638089479670,37396
UPDATE,1638089479703,32989
UPDATE,1638089479739,36110
UPDATE,1638089479771,31951
UPDATE,1638089479808,37397
UPDATE,1638089479843,34890
UPDATE,1638089479879,36104
UPDATE,1638089479911,31827
UPDATE,1638089479948,36437
UPDATE,1638089479979,31169
UPDATE,1638089480020,41024
UPDATE,1638089480048,27702
UPDATE,1638089480095,46936
UPDATE,1638089480136,40859
UPDATE,1638089480174,38492
UPDATE,1638089480206,31793
UPDATE,1638089480243,36791
UPDATE,1638089480275,31978
UPDATE,1638089480307,31853
UPDATE,1638089480344,37085
UPDATE,1638089480383,38822
UPDATE,1638089480414,31158
UPDATE,1638089480451,36170
UPDATE,1638089480478,27585
UPDATE,1638089480513,35107
UPDATE,1638089480550,37076
UPDATE,1638089480581,30445
UPDATE,1638089480617,36470
UPDATE,1638089480653,34981
UPDATE,1638089480687,34035
UPDATE,1638089480721,34247
UPDATE,1638089480757,36118
UPDATE,1638089480791,34250
UPDATE,1638089480829,38033
UPDATE,1638089480864,34814
UPDATE,1638089480896,31438
UPDATE,1638089480929,33089
UPDATE,1638089480962,32465
UPDATE,1638089480995,33395
UPDATE,1638089481031,36298
UPDATE,1638089481070,38680
UPDATE,1638089481101,31294
UPDATE,1638089481141,39890
UPDATE,1638089481178,36205
