Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638091639459,1
INSERT latency raw data: op, timestamp(ms), latency(us)
INSERT,1638091562439,365312
INSERT,1638091562634,195360
INSERT,1638091562720,85662
INSERT,1638091562902,181160
INSERT,1638091562983,81482
INSERT,1638091563071,87557
INSERT,1638091563159,87454
INSERT,1638091563344,185417
INSERT,1638091563422,77726
INSERT,1638091563600,177587
INSERT,1638091563675,75128
INSERT,1638091563752,76777
INSERT,1638091563828,75725
INSERT,1638091563904,75091
INSERT,1638091563980,76157
INSERT,1638091564055,74960
INSERT,1638091564135,80159
INSERT,1638091564207,71645
INSERT,1638091564291,84023
INSERT,1638091564370,78860
INSERT,1638091564445,74119
INSERT,1638091564520,74838
INSERT,1638091564593,73100
INSERT,1638091564668,74692
INSERT,1638091564746,77957
INSERT,1638091564821,74776
INSERT,1638091564898,76961
INSERT,1638091564978,79448
INSERT,1638091565081,102308
INSERT,1638091565154,72825
INSERT,1638091565233,79534
INSERT,1638091565310,76950
INSERT,1638091565388,77269
INSERT,1638091565467,79016
INSERT,1638091565546,78375
INSERT,1638091565620,74528
INSERT,1638091565698,77810
INSERT,1638091565788,89649
INSERT,1638091565863,74750
INSERT,1638091565937,74169
INSERT,1638091566015,77557
INSERT,1638091566088,73332
INSERT,1638091566164,75708
INSERT,1638091566241,76479
INSERT,1638091566316,75024
INSERT,1638091566390,73669
INSERT,1638091566470,79476
INSERT,1638091566546,75868
INSERT,1638091566625,79042
INSERT,1638091566701,76035
INSERT,1638091566775,73301
INSERT,1638091566849,74290
INSERT,1638091566923,73358
INSERT,1638091567002,79554
INSERT,1638091567080,77810
INSERT,1638091567155,74493
INSERT,1638091567235,79976
INSERT,1638091567313,77294
INSERT,1638091567388,75216
INSERT,1638091567468,79537
INSERT,1638091567548,79501
INSERT,1638091567624,76283
INSERT,1638091567699,74454
INSERT,1638091567775,76308
INSERT,1638091567854,78275
INSERT,1638091567930,75677
INSERT,1638091568016,86063
INSERT,1638091568092,75932
INSERT,1638091568166,73641
INSERT,1638091568241,74587
INSERT,1638091568317,76432
INSERT,1638091568391,73804
INSERT,1638091568470,78445
INSERT,1638091568543,72942
INSERT,1638091568617,73223
INSERT,1638091568693,75746
INSERT,1638091568766,72914
INSERT,1638091568842,75804
INSERT,1638091568919,77004
INSERT,1638091569000,81043
INSERT,1638091569079,78356
INSERT,1638091569155,76455
INSERT,1638091569232,76673
INSERT,1638091569309,76076
INSERT,1638091569388,78832
INSERT,1638091569464,76244
INSERT,1638091569542,78092
INSERT,1638091569621,78231
INSERT,1638091569697,75758
INSERT,1638091569773,75575
INSERT,1638091569847,73647
INSERT,1638091569927,80754
INSERT,1638091570008,80617
INSERT,1638091570086,77258
INSERT,1638091570166,80028
INSERT,1638091570252,85562
INSERT,1638091570331,78676
INSERT,1638091570407,76309
INSERT,1638091570482,74504
INSERT,1638091570561,78755
INSERT,1638091570633,71834
INSERT,1638091570709,76068
INSERT,1638091570785,75676
INSERT,1638091570861,75711
INSERT,1638091570936,75273
INSERT,1638091571013,76644
INSERT,1638091571091,77841
INSERT,1638091571171,79495
INSERT,1638091571244,73361
INSERT,1638091571319,74409
INSERT,1638091571396,76814
INSERT,1638091571474,77985
INSERT,1638091571548,73979
INSERT,1638091571620,72023
INSERT,1638091571697,77030
INSERT,1638091571773,75571
INSERT,1638091571847,73681
INSERT,1638091571922,75076
INSERT,1638091571991,68974
INSERT,1638091572068,76778
INSERT,1638091572147,79024
INSERT,1638091572224,77256
INSERT,1638091572297,72583
INSERT,1638091572373,75823
INSERT,1638091572449,75849
INSERT,1638091572526,76832
INSERT,1638091572612,85907
INSERT,1638091572688,75290
INSERT,1638091572763,75633
INSERT,1638091572843,79416
INSERT,1638091572919,75572
INSERT,1638091572995,76256
INSERT,1638091573076,81340
INSERT,1638091573155,78165
INSERT,1638091573229,74138
INSERT,1638091573310,80467
INSERT,1638091573388,78591
INSERT,1638091573461,72852
INSERT,1638091573537,75198
INSERT,1638091573611,74079
INSERT,1638091573687,76260
INSERT,1638091573761,73734
INSERT,1638091573842,81071
INSERT,1638091573919,76636
INSERT,1638091573991,72283
INSERT,1638091574066,74104
INSERT,1638091574143,77398
INSERT,1638091574217,73300
INSERT,1638091574298,81666
INSERT,1638091574376,77736
INSERT,1638091574448,72085
INSERT,1638091574519,70244
INSERT,1638091574596,77261
INSERT,1638091574671,74959
INSERT,1638091574744,72464
INSERT,1638091574816,71802
INSERT,1638091574890,74388
INSERT,1638091574963,72895
INSERT,1638091575037,73256
INSERT,1638091575113,75957
INSERT,1638091575194,80555
INSERT,1638091575270,76703
INSERT,1638091575344,73348
INSERT,1638091575419,75483
INSERT,1638091575492,72110
INSERT,1638091575568,75694
INSERT,1638091575646,77858
INSERT,1638091575722,75890
INSERT,1638091575796,74044
INSERT,1638091575868,72589
INSERT,1638091575950,81576
INSERT,1638091576028,77647
INSERT,1638091576105,76784
INSERT,1638091576183,77672
INSERT,1638091576265,82549
INSERT,1638091576342,76589
INSERT,1638091576425,82632
INSERT,1638091576499,74263
INSERT,1638091576577,78042
INSERT,1638091576649,71506
INSERT,1638091576727,77900
INSERT,1638091576804,76713
INSERT,1638091576879,75452
INSERT,1638091576956,76135
INSERT,1638091577033,77648
INSERT,1638091577103,69712
INSERT,1638091577183,79436
INSERT,1638091577259,75617
INSERT,1638091577336,77582
INSERT,1638091577415,79030
INSERT,1638091577494,78398
INSERT,1638091577573,79050
INSERT,1638091577648,75220
INSERT,1638091577722,73827
INSERT,1638091577799,76373
INSERT,1638091577875,76097
INSERT,1638091577949,73880
INSERT,1638091578027,77488
INSERT,1638091578113,85741
INSERT,1638091578190,77059
INSERT,1638091578267,76800
INSERT,1638091578347,79485
INSERT,1638091578428,81605
INSERT,1638091578507,78334
INSERT,1638091578581,73722
INSERT,1638091578655,74550
INSERT,1638091578733,78073
INSERT,1638091578806,72254
INSERT,1638091578883,77088
INSERT,1638091578962,78924
INSERT,1638091579037,74419
INSERT,1638091579110,73755
INSERT,1638091579187,76833
INSERT,1638091579264,76061
INSERT,1638091579338,74240
INSERT,1638091579416,77599
INSERT,1638091579492,76526
INSERT,1638091579567,74926
INSERT,1638091579651,83455
INSERT,1638091579726,75329
INSERT,1638091579805,78650
INSERT,1638091579876,70644
INSERT,1638091579954,77779
INSERT,1638091580033,79374
INSERT,1638091580119,85747
INSERT,1638091580206,86382
INSERT,1638091580281,75723
INSERT,1638091580360,78321
INSERT,1638091580437,76900
INSERT,1638091580518,81128
INSERT,1638091580597,79182
INSERT,1638091580676,78342
INSERT,1638091580749,73110
INSERT,1638091580823,74108
INSERT,1638091580904,80203
INSERT,1638091580979,74923
INSERT,1638091581055,76090
INSERT,1638091581131,75971
INSERT,1638091581211,79913
INSERT,1638091581284,73272
INSERT,1638091581361,76550
INSERT,1638091581445,84323
INSERT,1638091581525,79291
INSERT,1638091581610,84668
INSERT,1638091581692,82735
INSERT,1638091581771,78459
INSERT,1638091581851,79418
INSERT,1638091581929,77957
INSERT,1638091582009,80535
INSERT,1638091582084,75002
INSERT,1638091582161,76694
INSERT,1638091582234,72881
INSERT,1638091582311,76753
INSERT,1638091582387,75816
INSERT,1638091582460,72578
INSERT,1638091582538,77997
INSERT,1638091582613,75434
INSERT,1638091582687,73336
INSERT,1638091582763,75909
INSERT,1638091582841,77846
INSERT,1638091582913,71743
INSERT,1638091582989,75735
INSERT,1638091583067,78060
INSERT,1638091583145,78117
INSERT,1638091583220,75048
INSERT,1638091583304,83515
INSERT,1638091583381,76852
INSERT,1638091583456,75092
INSERT,1638091583534,77716
INSERT,1638091583609,74849
INSERT,1638091583683,74149
INSERT,1638091583758,75047
INSERT,1638091583834,76128
INSERT,1638091583927,92899
INSERT,1638091584008,80159
INSERT,1638091584086,78324
INSERT,1638091584165,78529
INSERT,1638091584239,73844
INSERT,1638091584317,78252
INSERT,1638091584396,79178
INSERT,1638091584475,78720
INSERT,1638091584548,73011
INSERT,1638091584621,72862
INSERT,1638091584697,75367
INSERT,1638091584780,82924
INSERT,1638091584853,73628
INSERT,1638091584935,81276
INSERT,1638091585004,68825
INSERT,1638091585073,69575
INSERT,1638091585152,78282
INSERT,1638091585227,75265
INSERT,1638091585303,75243
INSERT,1638091585379,76714
INSERT,1638091585452,72496
INSERT,1638091585527,75052
INSERT,1638091585602,74550
INSERT,1638091585696,94313
INSERT,1638091585776,79516
INSERT,1638091585932,156023
INSERT,1638091586002,69515
INSERT,1638091586087,84996
INSERT,1638091586158,71526
INSERT,1638091586237,79169
INSERT,1638091586314,76675
INSERT,1638091586395,80761
INSERT,1638091586467,72020
INSERT,1638091586545,77774
INSERT,1638091586624,78622
INSERT,1638091586699,75501
INSERT,1638091586772,73162
INSERT,1638091586849,76155
INSERT,1638091586927,77973
INSERT,1638091587004,76940
INSERT,1638091587074,69739
INSERT,1638091587146,72836
INSERT,1638091587221,74422
INSERT,1638091587301,79723
INSERT,1638091587373,72020
INSERT,1638091587447,73766
INSERT,1638091587526,78819
INSERT,1638091587610,84543
INSERT,1638091587694,83653
INSERT,1638091587773,79165
INSERT,1638091587853,79551
INSERT,1638091587957,104665
INSERT,1638091588121,163472
INSERT,1638091588210,89400
INSERT,1638091588286,75839
INSERT,1638091588363,76191
INSERT,1638091588439,76012
INSERT,1638091588510,71141
INSERT,1638091588591,81232
INSERT,1638091588688,96261
INSERT,1638091588767,78692
INSERT,1638091588845,78478
INSERT,1638091588924,78486
INSERT,1638091589002,78570
INSERT,1638091589080,77691
INSERT,1638091589153,73187
INSERT,1638091589231,77197
INSERT,1638091589309,77814
INSERT,1638091589379,70220
INSERT,1638091589456,76571
INSERT,1638091589533,76925
INSERT,1638091589611,78440
INSERT,1638091589683,71938
INSERT,1638091589759,75560
INSERT,1638091589834,75270
INSERT,1638091589904,69612
INSERT,1638091589980,75718
INSERT,1638091590047,67883
INSERT,1638091590124,76332
INSERT,1638091590196,71924
INSERT,1638091590272,75643
INSERT,1638091590346,74140
INSERT,1638091590419,73044
INSERT,1638091590494,74873
INSERT,1638091590573,79394
INSERT,1638091590646,72543
INSERT,1638091590717,70692
INSERT,1638091590791,73747
INSERT,1638091590868,77044
INSERT,1638091590943,75273
INSERT,1638091591021,77819
INSERT,1638091591103,81895
INSERT,1638091591185,82536
INSERT,1638091591261,75256
INSERT,1638091591338,76901
INSERT,1638091591414,75759
INSERT,1638091591486,72134
INSERT,1638091591563,77419
INSERT,1638091591639,75667
INSERT,1638091591713,73831
INSERT,1638091591790,77185
INSERT,1638091591866,76126
INSERT,1638091591938,71224
INSERT,1638091592014,76541
INSERT,1638091592085,71016
INSERT,1638091592162,76673
INSERT,1638091592235,72957
INSERT,1638091592312,76491
INSERT,1638091592386,74532
INSERT,1638091592459,72412
INSERT,1638091592536,76869
INSERT,1638091592608,71844
INSERT,1638091592682,74148
INSERT,1638091592760,77685
INSERT,1638091592833,72864
INSERT,1638091592913,79620
INSERT,1638091592989,76660
INSERT,1638091593075,86033
INSERT,1638091593156,80591
INSERT,1638091593236,79173
INSERT,1638091593312,75925
INSERT,1638091593383,71340
INSERT,1638091593460,77390
INSERT,1638091593538,77810
INSERT,1638091593616,77245
INSERT,1638091593692,76106
INSERT,1638091593770,78193
INSERT,1638091593844,73998
INSERT,1638091593948,103884
INSERT,1638091594020,71515
INSERT,1638091594090,70171
INSERT,1638091594166,75502
INSERT,1638091594240,74614
INSERT,1638091594317,76494
INSERT,1638091594391,74069
INSERT,1638091594466,75034
INSERT,1638091594543,76706
INSERT,1638091594618,75455
INSERT,1638091594690,72084
INSERT,1638091594770,79555
INSERT,1638091594846,75454
INSERT,1638091594921,75555
INSERT,1638091594993,71723
INSERT,1638091595065,71537
INSERT,1638091595140,75457
INSERT,1638091595213,73284
INSERT,1638091595286,72576
INSERT,1638091595367,80490
INSERT,1638091595442,75477
INSERT,1638091595529,86997
INSERT,1638091595608,78525
INSERT,1638091595683,75430
INSERT,1638091595760,76845
INSERT,1638091595838,77724
INSERT,1638091595916,78064
INSERT,1638091595992,75403
INSERT,1638091596067,75682
INSERT,1638091596145,77157
INSERT,1638091596223,77932
INSERT,1638091596299,76715
INSERT,1638091596378,78019
INSERT,1638091596455,77508
INSERT,1638091596534,78830
INSERT,1638091596608,73931
INSERT,1638091596686,77861
INSERT,1638091596763,76510
INSERT,1638091596835,72704
INSERT,1638091596917,81421
INSERT,1638091596992,75318
INSERT,1638091597062,69431
INSERT,1638091597139,77269
INSERT,1638091597217,77517
INSERT,1638091597286,69593
INSERT,1638091597357,70344
INSERT,1638091597438,81216
INSERT,1638091597517,78827
INSERT,1638091597589,71989
INSERT,1638091597668,79546
INSERT,1638091597745,76759
INSERT,1638091597819,73226
INSERT,1638091597894,74990
INSERT,1638091597970,76086
INSERT,1638091598039,68991
INSERT,1638091598111,72133
INSERT,1638091598190,78454
INSERT,1638091598264,73845
INSERT,1638091598334,70852
INSERT,1638091598414,79473
INSERT,1638091598485,70687
INSERT,1638091598558,73475
INSERT,1638091598630,72030
INSERT,1638091598705,74499
INSERT,1638091598779,74474
INSERT,1638091598859,79447
INSERT,1638091598936,77337
INSERT,1638091599009,72335
INSERT,1638091599084,75017
INSERT,1638091599164,80480
INSERT,1638091599239,74804
INSERT,1638091599311,71270
INSERT,1638091599385,74529
INSERT,1638091599462,76661
INSERT,1638091599539,76532
INSERT,1638091599614,75065
INSERT,1638091599692,78368
INSERT,1638091599767,74707
INSERT,1638091599849,81973
INSERT,1638091599921,71614
INSERT,1638091599992,71777
INSERT,1638091600070,77815
INSERT,1638091600150,79411
INSERT,1638091600227,77197
INSERT,1638091600303,75706
INSERT,1638091600377,74131
INSERT,1638091600447,70190
INSERT,1638091600516,68752
INSERT,1638091600594,77820
INSERT,1638091600679,84540
INSERT,1638091600755,76496
INSERT,1638091600833,77184
INSERT,1638091600911,78283
INSERT,1638091600987,76446
INSERT,1638091601068,80812
INSERT,1638091601143,75069
INSERT,1638091601230,86067
INSERT,1638091601305,74977
INSERT,1638091601383,78112
INSERT,1638091601458,74935
INSERT,1638091601535,77572
INSERT,1638091601611,75574
INSERT,1638091601689,78255
INSERT,1638091601765,75663
INSERT,1638091601836,71218
INSERT,1638091601913,76178
