Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638086963852,2
INSERT latency raw data: op, timestamp(ms), latency(us)
INSERT,1638086927810,296756
INSERT,1638086927844,33907
INSERT,1638086927881,36834
INSERT,1638086927919,37558
INSERT,1638086927955,36060
INSERT,1638086927991,36509
INSERT,1638086928028,36467
INSERT,1638086928067,39212
INSERT,1638086928104,37201
INSERT,1638086928143,38755
INSERT,1638086928183,40231
INSERT,1638086928217,33676
INSERT,1638086928257,39956
INSERT,1638086928295,37826
INSERT,1638086928335,39784
INSERT,1638086928370,35027
INSERT,1638086928409,39157
INSERT,1638086928466,56759
INSERT,1638086928504,38028
INSERT,1638086928539,35209
INSERT,1638086928575,35008
INSERT,1638086928611,36129
INSERT,1638086928648,36956
INSERT,1638086928687,38959
INSERT,1638086928723,36546
INSERT,1638086928759,35290
INSERT,1638086928796,37575
INSERT,1638086928834,38018
INSERT,1638086928873,38884
INSERT,1638086928913,39168
INSERT,1638086928945,32642
INSERT,1638086928980,35152
INSERT,1638086929015,34598
INSERT,1638086929049,33947
INSERT,1638086929084,35073
INSERT,1638086929126,41533
INSERT,1638086929162,35767
INSERT,1638086929201,39613
INSERT,1638086929238,36329
INSERT,1638086929274,35801
INSERT,1638086929309,35048
INSERT,1638086929350,41075
INSERT,1638086929389,39280
INSERT,1638086929424,34279
INSERT,1638086929461,36996
INSERT,1638086929506,45721
INSERT,1638086929547,40159
INSERT,1638086929584,37018
INSERT,1638086929630,46316
INSERT,1638086929665,34725
INSERT,1638086929707,42401
INSERT,1638086929745,38051
INSERT,1638086929781,35377
INSERT,1638086929817,36488
INSERT,1638086929853,35441
INSERT,1638086929888,35339
INSERT,1638086929927,38170
INSERT,1638086929964,36990
INSERT,1638086929995,30915
INSERT,1638086930033,37893
INSERT,1638086930068,35518
INSERT,1638086930106,37302
INSERT,1638086930143,37473
INSERT,1638086930200,56504
INSERT,1638086930231,31709
INSERT,1638086930271,39317
INSERT,1638086930309,38554
INSERT,1638086930345,35320
INSERT,1638086930383,38425
INSERT,1638086930419,35318
INSERT,1638086930456,36812
INSERT,1638086930492,36368
INSERT,1638086930524,32302
INSERT,1638086930563,38521
INSERT,1638086930603,39624
INSERT,1638086930646,43520
INSERT,1638086930685,38532
INSERT,1638086930724,39172
INSERT,1638086930758,34327
INSERT,1638086930792,33366
INSERT,1638086930822,30451
INSERT,1638086930866,43211
