Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638092143617,382245
READ,1638092146756,99909
READ,1638092148703,108588
READ,1638092149707,107486
READ,1638092150811,113199
READ,1638092151133,97051
READ,1638092152010,116843
READ,1638092152124,114080
READ,1638092153872,110426
READ,1638092154585,113251
READ,1638092155116,76270
READ,1638092155341,75534
READ,1638092155587,100659
READ,1638092156966,111849
READ,1638092157488,81889
READ,1638092157589,100925
READ,1638092160512,112346
READ,1638092160692,104611
READ,1638092161329,105176
READ,1638092161729,99827
READ,1638092162207,110253
READ,1638092163289,96189
READ,1638092163474,108949
READ,1638092163985,68607
READ,1638092164163,104249
READ,1638092164556,99316
READ,1638092166347,111940
READ,1638092166666,97359
READ,1638092166768,101960
READ,1638092167099,104233
READ,1638092167205,105570
READ,1638092168871,77745
READ,1638092169417,100586
READ,1638092171469,106930
READ,1638092172468,105956
READ,1638092172540,71499
READ,1638092173953,71470
READ,1638092174174,76114
READ,1638092174885,112740
READ,1638092175257,72930
READ,1638092175733,102605
READ,1638092176134,95406
READ,1638092176984,99875
READ,1638092177150,93130
READ,1638092177222,72332
READ,1638092177600,71677
READ,1638092181663,103865
READ,1638092182724,102184
READ,1638092184013,96809
READ,1638092186816,100136
READ,1638092186888,72512
READ,1638092187588,103772
READ,1638092187809,71349
READ,1638092188992,110512
READ,1638092189220,74944
READ,1638092189504,72420
READ,1638092190950,103576
READ,1638092191789,88707
READ,1638092192475,93822
READ,1638092192646,98701
READ,1638092193791,102554
READ,1638092194191,100213
READ,1638092195565,102663
READ,1638092195949,97279
READ,1638092197920,94733
READ,1638092198379,91327
READ,1638092198548,98202
READ,1638092198649,101004
READ,1638092200402,108290
READ,1638092200876,99214
READ,1638092201128,105894
READ,1638092203329,105907
READ,1638092203874,75930
READ,1638092203940,66745
READ,1638092204677,71406
READ,1638092206266,104500
READ,1638092206959,99631
READ,1638092208086,105976
READ,1638092208263,102220
READ,1638092208737,100355
READ,1638092211581,94441
READ,1638092212728,101871
READ,1638092213430,101353
READ,1638092213906,94622
READ,1638092214156,102073
READ,1638092215838,102519
READ,1638092216416,64477
READ,1638092217179,102531
READ,1638092219151,108466
READ,1638092219724,67079
READ,1638092219905,103942
READ,1638092220514,96600
READ,1638092220974,98257
READ,1638092221115,65977
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638092221187,2
INSERT latency raw data: op, timestamp(ms), latency(us)
INSERT,1638092143824,205587
INSERT,1638092144024,199715
INSERT,1638092144111,87257
INSERT,1638092144285,173659
INSERT,1638092144367,81307
INSERT,1638092144453,86114
