Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638086028132,294590
READ,1638086028238,35671
READ,1638086028338,33797
READ,1638086028407,30613
READ,1638086028477,37294
READ,1638086028510,32650
READ,1638086028543,32772
READ,1638086028582,39434
READ,1638086028621,38753
READ,1638086028655,34375
READ,1638086028771,38409
READ,1638086028807,36220
READ,1638086028840,33359
READ,1638086028877,36408
READ,1638086028981,38013
READ,1638086029085,32683
READ,1638086029155,31381
READ,1638086029195,40638
READ,1638086029386,40288
READ,1638086029496,29870
READ,1638086029531,34975
READ,1638086029567,36433
READ,1638086029607,40031
READ,1638086029644,36676
READ,1638086029683,39086
READ,1638086029897,33459
READ,1638086030005,37050
READ,1638086030102,29901
READ,1638086030272,33371
READ,1638086030375,33428
READ,1638086030445,34343
READ,1638086030477,32187
READ,1638086030512,35358
READ,1638086030619,32594
READ,1638086030652,32411
READ,1638086030691,39080
READ,1638086030728,37482
READ,1638086030830,34290
READ,1638086030901,32537
READ,1638086030934,33572
READ,1638086031051,38158
READ,1638086031080,29339
READ,1638086031146,32869
READ,1638086031177,30991
READ,1638086031248,35907
READ,1638086031316,34179
READ,1638086031484,29521
READ,1638086031553,35633
READ,1638086031626,38420
READ,1638086031659,32733
READ,1638086031697,38069
READ,1638086031767,33943
READ,1638086031801,33794
READ,1638086031834,33013
READ,1638086031906,38975
READ,1638086031944,37898
READ,1638086032031,46447
READ,1638086032065,33572
READ,1638086032101,35941
READ,1638086032134,33196
READ,1638086032201,28743
READ,1638086032232,31210
READ,1638086032268,36370
READ,1638086032301,32840
READ,1638086032372,35300
READ,1638086032473,31976
READ,1638086032507,34706
READ,1638086032659,38218
READ,1638086032726,33429
READ,1638086032759,33210
READ,1638086032920,49464
READ,1638086032967,46813
READ,1638086033009,42655
READ,1638086033044,35127
READ,1638086033315,33063
READ,1638086033349,34396
READ,1638086033381,31956
READ,1638086033452,35180
READ,1638086033489,37011
READ,1638086033528,38197
READ,1638086033606,37055
READ,1638086033642,36061
READ,1638086033678,36258
READ,1638086033923,31411
READ,1638086033955,31961
READ,1638086034032,36890
READ,1638086034068,36734
READ,1638086034150,46812
READ,1638086034216,30027
READ,1638086034255,39449
READ,1638086034289,34209
READ,1638086034323,33077
READ,1638086034423,34048
READ,1638086034537,36861
READ,1638086034566,29189
READ,1638086034629,28466
READ,1638086034667,37942
READ,1638086034700,33157
READ,1638086034852,46411
READ,1638086034919,34933
READ,1638086034988,33877
READ,1638086035089,34386
READ,1638086035124,34991
READ,1638086035192,35539
READ,1638086035608,34542
READ,1638086035638,30418
READ,1638086035672,34182
READ,1638086035706,33435
READ,1638086035743,37075
READ,1638086035775,31932
READ,1638086035812,36747
READ,1638086035884,35005
READ,1638086035994,35962
READ,1638086036098,35400
READ,1638086036172,37318
READ,1638086036205,33007
READ,1638086036238,33058
READ,1638086036266,27980
READ,1638086036302,36061
READ,1638086036335,32580
READ,1638086036516,34562
READ,1638086036669,37054
READ,1638086036823,36950
READ,1638086036863,40236
READ,1638086036901,38137
READ,1638086036936,34240
READ,1638086037011,36620
READ,1638086037041,30145
READ,1638086037072,30843
READ,1638086037109,37042
READ,1638086037143,34067
READ,1638086037181,37762
READ,1638086037216,35258
READ,1638086037285,34633
READ,1638086037352,34303
READ,1638086037426,37971
READ,1638086037494,33162
READ,1638086037527,32830
READ,1638086037600,38041
READ,1638086037697,32042
READ,1638086037772,37891
READ,1638086037809,37227
READ,1638086037840,30358
READ,1638086037875,35325
READ,1638086037950,36981
READ,1638086038045,28881
READ,1638086038114,39389
READ,1638086038153,38720
READ,1638086038190,37390
READ,1638086038227,37047
READ,1638086038391,31643
READ,1638086038429,38563
READ,1638086038460,30741
READ,1638086038590,28258
READ,1638086038628,37648
READ,1638086038727,29029
READ,1638086038760,33036
READ,1638086038962,36381
READ,1638086038999,36703
READ,1638086039114,41103
READ,1638086039149,35606
READ,1638086039183,33311
READ,1638086039248,29688
READ,1638086039390,33449
READ,1638086039666,33082
READ,1638086039761,29837
READ,1638086039806,44866
READ,1638086039877,36378
READ,1638086039913,36707
READ,1638086039949,35219
READ,1638086040022,35094
READ,1638086040056,34247
READ,1638086040117,28260
READ,1638086040225,37727
READ,1638086040330,32392
READ,1638086040363,33386
READ,1638086040396,32764
READ,1638086040461,29764
READ,1638086040494,33002
READ,1638086040559,32978
READ,1638086040664,28149
READ,1638086040698,33917
READ,1638086040731,33127
READ,1638086040762,31204
READ,1638086040827,36129
READ,1638086040856,28777
READ,1638086040892,35524
READ,1638086040929,37080
READ,1638086040966,37012
READ,1638086041041,37795
READ,1638086041112,33666
READ,1638086041241,34228
READ,1638086041310,35711
READ,1638086041347,36686
READ,1638086041379,31986
READ,1638086041412,32368
READ,1638086041523,33899
READ,1638086041553,30544
READ,1638086041593,39592
READ,1638086041624,31405
READ,1638086041697,37914
READ,1638086041868,33202
READ,1638086041897,29276
READ,1638086041930,32245
READ,1638086042059,29348
READ,1638086042269,34339
READ,1638086042305,35830
READ,1638086042406,35165
READ,1638086042440,33630
READ,1638086042473,33541
READ,1638086042510,37085
READ,1638086042543,32119
READ,1638086042616,30454
READ,1638086042685,32245
READ,1638086042786,33354
READ,1638086042923,32404
READ,1638086042987,29860
READ,1638086043090,33839
READ,1638086043227,37464
READ,1638086043265,37962
READ,1638086043331,38866
READ,1638086043539,33251
READ,1638086043572,32845
READ,1638086043606,34437
READ,1638086043641,34630
READ,1638086043707,32574
READ,1638086043807,32273
READ,1638086043951,31051
READ,1638086044055,34481
READ,1638086044161,29795
READ,1638086044232,33648
READ,1638086044335,34435
READ,1638086044397,29216
READ,1638086044467,31933
READ,1638086044499,31875
READ,1638086044607,37062
READ,1638086044641,34234
READ,1638086044712,37563
READ,1638086044744,32620
READ,1638086044876,35868
READ,1638086044910,34100
READ,1638086044985,37985
READ,1638086045025,40193
READ,1638086045062,37270
READ,1638086045136,37366
READ,1638086045256,49699
READ,1638086045328,30946
READ,1638086045393,28910
READ,1638086045426,33409
READ,1638086045465,38820
READ,1638086045542,34829
READ,1638086045581,38985
READ,1638086045610,28815
READ,1638086045643,32654
READ,1638086045709,34875
READ,1638086045741,31423
READ,1638086045787,46188
READ,1638086045821,33801
READ,1638086045858,37086
READ,1638086045952,32526
READ,1638086046214,34537
READ,1638086046279,34324
READ,1638086046316,36968
READ,1638086046617,33393
READ,1638086046673,27851
READ,1638086046711,37289
READ,1638086046739,28184
READ,1638086046935,31216
READ,1638086047006,37149
READ,1638086047179,30573
READ,1638086047247,32759
READ,1638086047279,32597
READ,1638086047456,33063
READ,1638086047490,33889
READ,1638086047526,36238
READ,1638086047560,33222
READ,1638086047597,37672
READ,1638086047630,32816
READ,1638086047804,29368
READ,1638086047844,39683
READ,1638086048016,36105
READ,1638086048047,31276
READ,1638086048081,34208
READ,1638086048169,56011
READ,1638086048238,33497
READ,1638086048272,33713
READ,1638086048335,32059
READ,1638086048465,33255
READ,1638086048503,37957
READ,1638086048541,37740
READ,1638086048576,35650
READ,1638086048674,30044
READ,1638086048780,31156
READ,1638086048934,36239
READ,1638086049133,28959
READ,1638086049167,33561
READ,1638086049200,33328
READ,1638086049229,28584
READ,1638086049296,34621
READ,1638086049329,32275
READ,1638086049361,32553
READ,1638086049394,33068
READ,1638086049456,27916
READ,1638086049489,33242
READ,1638086049517,27890
READ,1638086049552,34665
READ,1638086049620,33606
READ,1638086049684,32257
READ,1638086049758,41510
READ,1638086049795,37288
READ,1638086050133,30901
READ,1638086050167,34349
READ,1638086050200,32726
READ,1638086050271,37617
READ,1638086050379,32127
READ,1638086050414,35694
READ,1638086050482,30987
READ,1638086050550,35107
READ,1638086050687,37291
READ,1638086050757,30449
READ,1638086050825,34954
READ,1638086050856,30798
READ,1638086051016,31614
READ,1638086051049,32957
READ,1638086051084,35346
READ,1638086051155,35357
READ,1638086051219,35667
READ,1638086051366,37908
READ,1638086051441,37363
READ,1638086051476,35486
READ,1638086051516,39694
READ,1638086051563,46812
READ,1638086051630,32878
READ,1638086051665,34933
READ,1638086051697,31986
READ,1638086051787,30675
READ,1638086051824,37217
READ,1638086051859,35236
READ,1638086051894,34454
READ,1638086051927,33267
READ,1638086051965,37461
READ,1638086052004,39157
READ,1638086052034,29698
READ,1638086052099,29600
READ,1638086052134,34634
READ,1638086052207,38099
READ,1638086052485,38287
READ,1638086052523,37608
READ,1638086052662,38648
READ,1638086052700,38008
READ,1638086052888,33040
READ,1638086052922,34548
READ,1638086052986,27762
READ,1638086053125,32444
READ,1638086053164,38449
READ,1638086053231,30798
READ,1638086053259,27895
READ,1638086053330,36644
READ,1638086053399,38865
READ,1638086053507,37987
READ,1638086053616,40857
READ,1638086053698,40144
READ,1638086053805,33178
READ,1638086053841,35860
READ,1638086053913,34802
READ,1638086053974,28392
READ,1638086054009,35153
READ,1638086054043,33729
READ,1638086054079,36885
READ,1638086054148,35749
READ,1638086054178,30228
READ,1638086054212,33813
READ,1638086054329,32188
READ,1638086054396,34742
READ,1638086054433,37426
READ,1638086054466,32438
READ,1638086054496,29834
READ,1638086054537,41353
READ,1638086054566,28662
