Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638236568573,1
INSERT latency raw data: op, timestamp(ms), latency(us)
INSERT,1638236532881,284215
INSERT,1638236532914,33097
INSERT,1638236532951,37300
INSERT,1638236532988,36491
INSERT,1638236533025,37621
INSERT,1638236533059,33113
INSERT,1638236533095,36484
INSERT,1638236533133,38090
INSERT,1638236533171,37989
INSERT,1638236533208,36601
INSERT,1638236533249,40393
INSERT,1638236533285,36111
INSERT,1638236533323,38283
INSERT,1638236533361,38145
INSERT,1638236533398,37047
INSERT,1638236533438,39197
INSERT,1638236533474,36531
INSERT,1638236533513,38649
INSERT,1638236533553,39518
INSERT,1638236533587,34434
INSERT,1638236533626,39155
INSERT,1638236533659,32290
INSERT,1638236533691,32484
INSERT,1638236533729,37320
INSERT,1638236533768,38982
INSERT,1638236533804,35857
INSERT,1638236533841,37873
INSERT,1638236533879,37682
INSERT,1638236533919,39480
INSERT,1638236533955,36084
INSERT,1638236533989,34343
INSERT,1638236534024,34878
INSERT,1638236534062,38008
INSERT,1638236534097,34768
INSERT,1638236534128,30783
INSERT,1638236534165,36919
INSERT,1638236534202,37111
INSERT,1638236534243,40564
INSERT,1638236534279,36197
INSERT,1638236534314,34786
INSERT,1638236534351,37387
INSERT,1638236534389,37243
INSERT,1638236534426,37343
INSERT,1638236534458,32320
INSERT,1638236534493,34892
INSERT,1638236534533,39247
INSERT,1638236534571,38294
INSERT,1638236534605,33531
INSERT,1638236534648,43194
INSERT,1638236534686,37865
INSERT,1638236534725,39113
INSERT,1638236534763,38149
INSERT,1638236534799,35567
INSERT,1638236534837,38009
INSERT,1638236534873,36370
INSERT,1638236534911,37649
INSERT,1638236534949,38094
INSERT,1638236534987,38310
INSERT,1638236535026,38451
INSERT,1638236535064,37586
INSERT,1638236535099,35352
INSERT,1638236535136,37202
INSERT,1638236535170,33899
INSERT,1638236535207,36832
INSERT,1638236535244,36611
INSERT,1638236535276,32523
INSERT,1638236535314,37294
INSERT,1638236535351,37620
