Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638088244689,48259
READ,1638088245240,36669
READ,1638088245483,37253
READ,1638088245919,29894
READ,1638088246031,36948
READ,1638088246107,42970
READ,1638088246256,40987
READ,1638088246626,38885
READ,1638088246932,37661
READ,1638088247842,36173
READ,1638088247994,39924
READ,1638088248067,37193
READ,1638088248176,35169
READ,1638088248213,37189
READ,1638088248948,31134
READ,1638088249324,32806
READ,1638088249595,34710
READ,1638088250380,34956
READ,1638088250414,34246
READ,1638088250666,36023
READ,1638088250768,36787
READ,1638088250806,37450
READ,1638088251053,33345
READ,1638088251124,34633
READ,1638088251409,38284
READ,1638088251574,30926
READ,1638088251753,41580
READ,1638088251904,40903
READ,1638088251942,37464
READ,1638088252896,33550
READ,1638088252936,39573
READ,1638088253340,36912
READ,1638088253585,37365
READ,1638088253938,34546
READ,1638088254093,47567
READ,1638088255144,46147
READ,1638088255458,39223
READ,1638088255899,47570
READ,1638088256918,40449
READ,1638088257105,41718
READ,1638088257254,38565
READ,1638088257319,32056
READ,1638088257698,30600
READ,1638088259105,39361
READ,1638088259244,31955
READ,1638088259313,34858
READ,1638088259936,36302
READ,1638088260149,35128
READ,1638088260326,40755
READ,1638088260623,28169
READ,1638088261168,34270
READ,1638088261444,33967
READ,1638088261746,44964
READ,1638088262574,36400
READ,1638088263185,31838
READ,1638088263398,33742
READ,1638088263466,34808
READ,1638088264246,41691
READ,1638088264455,36188
READ,1638088264639,33874
READ,1638088264856,36279
READ,1638088264892,36095
READ,1638088265020,32824
READ,1638088265167,33856
READ,1638088265461,27536
READ,1638088266651,37089
READ,1638088266898,33975
READ,1638088267148,35225
READ,1638088267355,34889
READ,1638088267911,33125
READ,1638088268070,38396
READ,1638088268792,39818
READ,1638088269003,40463
READ,1638088269074,38164
READ,1638088269328,37707
READ,1638088270651,29656
READ,1638088271602,33287
READ,1638088272488,39159
READ,1638088273007,28556
READ,1638088273204,34295
READ,1638088273377,34294
READ,1638088273482,34526
READ,1638088273627,35681
READ,1638088273805,41327
READ,1638088273908,34124
READ,1638088274165,36653
READ,1638088274639,38514
READ,1638088274671,31733
READ,1638088275473,34862
READ,1638088275823,36315
READ,1638088276387,38325
READ,1638088276493,38157
READ,1638088276941,35029
READ,1638088277782,37094
READ,1638088277882,31941
READ,1638088278217,36230
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638088278217,1
UPDATE latency raw data: op, timestamp(ms), latency(us)
UPDATE,1638088243394,300639
UPDATE,1638088243424,30388
UPDATE,1638088243458,33966
UPDATE,1638088243497,38485
UPDATE,1638088243535,37572
UPDATE,1638088243568,33362
UPDATE,1638088243606,37752
UPDATE,1638088243639,33278
UPDATE,1638088243677,38289
UPDATE,1638088243711,33538
UPDATE,1638088243748,36675
UPDATE,1638088243785,37205
UPDATE,1638088243823,37599
UPDATE,1638088243859,36701
UPDATE,1638088243896,36774
UPDATE,1638088243934,37219
UPDATE,1638088243968,34276
