Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638087044774,1
UPDATE latency raw data: op, timestamp(ms), latency(us)
UPDATE,1638087010476,297716
UPDATE,1638087010507,30923
UPDATE,1638087010542,35231
UPDATE,1638087010577,34705
UPDATE,1638087010612,35093
UPDATE,1638087010645,32521
UPDATE,1638087010681,36401
UPDATE,1638087010715,33697
UPDATE,1638087010752,36909
UPDATE,1638087010787,34543
UPDATE,1638087010824,36870
UPDATE,1638087010858,34510
UPDATE,1638087010892,33592
UPDATE,1638087010925,32897
UPDATE,1638087010962,36719
UPDATE,1638087010995,33369
UPDATE,1638087011033,37879
UPDATE,1638087011072,38917
UPDATE,1638087011109,36558
UPDATE,1638087011142,32997
UPDATE,1638087011179,37759
UPDATE,1638087011216,36692
UPDATE,1638087011255,38541
UPDATE,1638087011286,31652
UPDATE,1638087011319,32897
UPDATE,1638087011355,35142
UPDATE,1638087011389,34661
UPDATE,1638087011422,32362
UPDATE,1638087011475,53005
UPDATE,1638087011519,44178
UPDATE,1638087011551,31819
UPDATE,1638087011583,32034
UPDATE,1638087011619,35631
UPDATE,1638087011655,36108
UPDATE,1638087011687,32495
UPDATE,1638087011724,36122
UPDATE,1638087011760,36608
UPDATE,1638087011797,36204
UPDATE,1638087011830,33447
UPDATE,1638087011863,32821
UPDATE,1638087011896,32859
UPDATE,1638087011933,37376
UPDATE,1638087011968,35087
UPDATE,1638087012003,34303
UPDATE,1638087012043,39930
UPDATE,1638087012079,36086
UPDATE,1638087012112,32976
UPDATE,1638087012157,44696
UPDATE,1638087012192,35640
UPDATE,1638087012229,36238
UPDATE,1638087012261,32031
UPDATE,1638087012294,33329
UPDATE,1638087012333,39080
UPDATE,1638087012366,32550
UPDATE,1638087012404,38083
UPDATE,1638087012443,38688
UPDATE,1638087012477,33789
UPDATE,1638087012508,31255
UPDATE,1638087012540,32346
UPDATE,1638087012579,38512
UPDATE,1638087012623,43747
UPDATE,1638087012655,31929
UPDATE,1638087012696,40604
UPDATE,1638087012732,36382
UPDATE,1638087012769,36975
UPDATE,1638087012803,34064
UPDATE,1638087012847,43462
UPDATE,1638087012883,35848
UPDATE,1638087012918,35830
UPDATE,1638087012959,40367
UPDATE,1638087012988,28899
UPDATE,1638087013016,28149
