Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638087092870,292010
READ,1638087092908,37923
READ,1638087092946,38125
READ,1638087092983,36601
READ,1638087093019,36461
READ,1638087093056,36498
READ,1638087093094,38315
READ,1638087093132,37232
READ,1638087093168,36400
READ,1638087093205,36937
READ,1638087093248,43277
READ,1638087093283,34840
READ,1638087093320,36224
READ,1638087093355,35273
READ,1638087093392,36968
READ,1638087093429,37308
READ,1638087093462,33136
READ,1638087093499,36269
READ,1638087093534,34974
READ,1638087093570,36488
READ,1638087093603,32951
READ,1638087093639,36070
READ,1638087093681,41923
READ,1638087093716,35108
READ,1638087093753,36068
READ,1638087093785,32767
READ,1638087093823,37543
READ,1638087093860,37003
READ,1638087093897,36892
READ,1638087093934,37213
READ,1638087093972,37792
READ,1638087094017,44420
READ,1638087094050,33408
READ,1638087094082,31670
READ,1638087094118,35827
READ,1638087094155,36953
READ,1638087094188,33479
READ,1638087094222,33634
READ,1638087094255,32936
READ,1638087094293,37933
READ,1638087094323,30535
READ,1638087094357,33928
READ,1638087094394,37133
READ,1638087094440,45431
READ,1638087094473,33407
READ,1638087094511,37925
READ,1638087094547,35514
READ,1638087094580,32706
READ,1638087094615,35293
READ,1638087094648,32794
READ,1638087094685,37215
READ,1638087094721,35539
READ,1638087094758,36900
READ,1638087094793,35703
READ,1638087094831,37395
READ,1638087094864,33260
READ,1638087094902,37359
READ,1638087094938,36285
READ,1638087094972,33818
READ,1638087095011,39095
READ,1638087095050,38657
READ,1638087095089,39597
READ,1638087095127,37329
READ,1638087095175,48442
READ,1638087095227,51289
READ,1638087095265,38321
READ,1638087095297,31849
READ,1638087095331,34138
READ,1638087095364,33226
READ,1638087095400,36025
READ,1638087095437,36878
READ,1638087095473,35877
READ,1638087095509,36287
READ,1638087095547,37025
READ,1638087095579,32292
READ,1638087095617,37853
READ,1638087095646,28687
READ,1638087095683,37739
READ,1638087095718,34157
READ,1638087095752,34728
READ,1638087095785,32704
READ,1638087095818,32607
READ,1638087095856,37816
READ,1638087095889,33146
READ,1638087095921,32487
READ,1638087095957,35554
READ,1638087095994,37121
READ,1638087096028,33475
READ,1638087096060,32686
READ,1638087096096,35966
READ,1638087096133,36528
READ,1638087096165,32451
READ,1638087096202,36920
READ,1638087096242,39464
READ,1638087096274,32417
READ,1638087096317,42624
READ,1638087096350,33333
READ,1638087096388,37251
READ,1638087096423,35634
READ,1638087096459,35154
READ,1638087096495,36586
READ,1638087096532,36697
READ,1638087096565,32595
READ,1638087096602,37366
READ,1638087096639,37313
READ,1638087096676,36237
READ,1638087096709,33382
READ,1638087096746,36709
READ,1638087096782,36215
READ,1638087096820,37925
READ,1638087096856,36241
READ,1638087096889,32702
READ,1638087096925,35954
READ,1638087096961,35976
READ,1638087096993,31859
READ,1638087097029,35882
READ,1638087097065,36250
READ,1638087097098,33114
READ,1638087097134,35731
READ,1638087097163,28829
READ,1638087097199,36397
READ,1638087097254,54657
READ,1638087097293,38551
READ,1638087097330,36823
READ,1638087097369,39418
READ,1638087097407,37608
