Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638092573429,115253
READ,1638092573524,94188
READ,1638092573562,38053
READ,1638092573603,40799
READ,1638092573719,116196
READ,1638092573906,111705
READ,1638092574082,37659
READ,1638092574120,37533
READ,1638092574361,81577
READ,1638092574401,40154
READ,1638092574580,101518
READ,1638092574617,37672
READ,1638092574699,81874
READ,1638092574737,37383
READ,1638092574882,71190
READ,1638092574927,45251
READ,1638092575106,45734
READ,1638092575230,51920
READ,1638092575377,113237
READ,1638092575709,71244
READ,1638092575932,77966
READ,1638092576047,114347
READ,1638092576197,36414
READ,1638092576307,72870
READ,1638092576380,41865
READ,1638092576606,94069
READ,1638092576716,109494
READ,1638092576795,43280
READ,1638092577048,31161
READ,1638092577159,111388
READ,1638092577236,76701
READ,1638092577376,104036
READ,1638092577483,73672
READ,1638092577555,72670
READ,1638092577589,33911
READ,1638092577761,96420
READ,1638092577868,106590
READ,1638092578044,77303
READ,1638092578116,71882
READ,1638092578251,71863
READ,1638092578365,68655
READ,1638092578444,78249
READ,1638092578486,42446
READ,1638092578641,78610
READ,1638092578813,100283
READ,1638092579002,80720
READ,1638092579081,39370
READ,1638092579161,40275
READ,1638092579200,38884
READ,1638092579277,76463
READ,1638092579414,106272
READ,1638092579446,31826
READ,1638092579544,28331
READ,1638092579608,36395
READ,1638092579650,41939
READ,1638092579716,65748
READ,1638092579860,106514
READ,1638092579960,68791
READ,1638092580238,97284
READ,1638092580301,62646
READ,1638092580534,60261
READ,1638092580795,72373
READ,1638092581035,94093
READ,1638092581099,64001
READ,1638092581211,112433
READ,1638092581286,74940
READ,1638092581323,36317
READ,1638092581359,36191
READ,1638092581505,66999
READ,1638092581619,114152
READ,1638092581687,67752
READ,1638092581759,72293
READ,1638092581822,62626
READ,1638092581965,38384
READ,1638092582008,43216
READ,1638092582107,99162
READ,1638092582291,40550
READ,1638092582494,32604
READ,1638092582638,112122
READ,1638092582842,103107
READ,1638092583059,113992
READ,1638092583096,37389
READ,1638092583130,33830
READ,1638092583203,72838
READ,1638092583269,66158
READ,1638092583336,66588
READ,1638092583436,68939
READ,1638092583636,71844
READ,1638092583724,88246
READ,1638092583872,111402
READ,1638092583945,72913
READ,1638092583983,38410
READ,1638092584168,71137
READ,1638092584246,78100
READ,1638092584337,90892
READ,1638092584374,37247
READ,1638092584447,72876
READ,1638092584514,66617
READ,1638092584550,36459
READ,1638092584649,67887
READ,1638092584760,38428
READ,1638092584829,37457
READ,1638092584935,68651
READ,1638092585038,103333
READ,1638092585210,75348
READ,1638092585271,61114
READ,1638092585309,37208
READ,1638092585422,113495
READ,1638092585485,33176
READ,1638092585572,87843
READ,1638092585644,71474
READ,1638092585717,72586
READ,1638092585791,74184
READ,1638092585866,38837
READ,1638092586036,37417
READ,1638092586073,36962
READ,1638092586165,92373
READ,1638092586350,111314
READ,1638092586497,31061
READ,1638092586603,37396
READ,1638092586670,33715
READ,1638092586788,82730
READ,1638092587032,109247
READ,1638092587107,74712
READ,1638092587217,76649
READ,1638092587325,108142
READ,1638092587421,95825
READ,1638092587467,45369
READ,1638092587568,34425
READ,1638092587707,36627
READ,1638092587822,114636
READ,1638092587948,88485
READ,1638092587985,36934
READ,1638092588166,113398
READ,1638092588226,59960
