Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638087420438,36307
READ,1638087420886,37373
READ,1638087421701,37706
READ,1638087421737,35755
READ,1638087422153,36507
READ,1638087422324,35005
READ,1638087422393,31507
READ,1638087422493,33108
READ,1638087423013,35086
READ,1638087423861,39387
READ,1638087423998,36730
READ,1638087424898,38937
READ,1638087425134,30217
READ,1638087425354,43543
READ,1638087425710,32279
READ,1638087425739,28319
READ,1638087425983,33353
READ,1638087426655,32760
READ,1638087426823,27935
READ,1638087426997,30839
READ,1638087427156,32849
READ,1638087427959,30337
READ,1638087428454,35221
READ,1638087428488,33804
READ,1638087428911,42011
READ,1638087430022,37128
READ,1638087430465,35359
READ,1638087430531,33132
READ,1638087431064,34938
READ,1638087432393,37992
READ,1638087432487,32309
READ,1638087432593,36449
READ,1638087433428,35241
READ,1638087433496,37896
READ,1638087434030,33402
READ,1638087435316,33678
READ,1638087435475,32191
READ,1638087436028,34223
READ,1638087436101,34019
READ,1638087436211,32602
READ,1638087436411,32714
READ,1638087437198,33094
READ,1638087437259,32967
READ,1638087437620,33684
READ,1638087437911,32065
READ,1638087438190,35438
READ,1638087438889,44022
READ,1638087438954,33431
READ,1638087439155,37358
READ,1638087439749,27682
READ,1638087439879,30686
READ,1638087440323,33625
READ,1638087440551,28582
READ,1638087440588,37469
READ,1638087441358,33113
READ,1638087442477,34875
READ,1638087442708,33800
READ,1638087442801,32351
READ,1638087442870,32083
READ,1638087443175,35609
READ,1638087443280,33883
READ,1638087443613,31901
READ,1638087443785,34403
READ,1638087443850,34543
READ,1638087444403,33244
READ,1638087444569,32313
READ,1638087444938,35206
READ,1638087444972,33656
READ,1638087445115,33132
READ,1638087445245,36860
READ,1638087445596,35147
READ,1638087445738,39306
READ,1638087446693,38291
READ,1638087446923,32322
READ,1638087447084,32619
READ,1638087447188,38883
READ,1638087447483,32921
READ,1638087447515,32148
READ,1638087447643,29318
READ,1638087448003,29344
READ,1638087448208,37379
READ,1638087448541,28949
READ,1638087448803,37103
READ,1638087448999,29953
READ,1638087449032,33054
READ,1638087449233,34463
READ,1638087449582,33485
READ,1638087449858,34687
READ,1638087449923,29065
READ,1638087449993,36248
READ,1638087450587,27673
READ,1638087450752,35403
READ,1638087450914,33121
READ,1638087451067,34382
READ,1638087451816,37533
READ,1638087451954,33437
READ,1638087452153,27265
READ,1638087452533,34621
READ,1638087453101,28878
READ,1638087453630,27265
READ,1638087453893,30710
READ,1638087454154,29491
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638087454188,1
UPDATE latency raw data: op, timestamp(ms), latency(us)
UPDATE,1638087420625,186469
UPDATE,1638087420657,32333
UPDATE,1638087420688,30959
UPDATE,1638087420721,32761
UPDATE,1638087420755,34060
UPDATE,1638087420784,29477
UPDATE,1638087420819,34769
UPDATE,1638087420849,29629
UPDATE,1638087420919,32746
UPDATE,1638087420953,33629
UPDATE,1638087420994,41093
UPDATE,1638087421028,33768
UPDATE,1638087421065,37588
UPDATE,1638087421099,33532
UPDATE,1638087421132,32704
UPDATE,1638087421166,34385
UPDATE,1638087421201,34990
UPDATE,1638087421233,31475
UPDATE,1638087421267,34230
UPDATE,1638087421305,37845
UPDATE,1638087421342,37265
UPDATE,1638087421377,34881
UPDATE,1638087421407,29978
UPDATE,1638087421447,39987
UPDATE,1638087421480,32213
UPDATE,1638087421519,39362
UPDATE,1638087421553,34127
UPDATE,1638087421587,33602
UPDATE,1638087421628,41017
UPDATE,1638087421663,35191
UPDATE,1638087421771,34413
UPDATE,1638087421810,38256
UPDATE,1638087421846,36560
UPDATE,1638087421882,35380
UPDATE,1638087421915,33291
UPDATE,1638087421948,32978
UPDATE,1638087421982,33526
UPDATE,1638087422016,34261
UPDATE,1638087422049,32650
UPDATE,1638087422081,32043
UPDATE,1638087422116,35489
UPDATE,1638087422187,33761
UPDATE,1638087422219,32627
UPDATE,1638087422250,30735
UPDATE,1638087422289,38494
UPDATE,1638087422362,37880
UPDATE,1638087422427,33524
UPDATE,1638087422460,32661
UPDATE,1638087422526,33120
UPDATE,1638087422560,33962
UPDATE,1638087422599,39350
UPDATE,1638087422635,35294
UPDATE,1638087422672,37610
UPDATE,1638087422705,32971
UPDATE,1638087422737,31875
UPDATE,1638087422770,32352
UPDATE,1638087422804,34232
UPDATE,1638087422841,36964
UPDATE,1638087422875,34101
UPDATE,1638087422909,33417
UPDATE,1638087422940,31682
UPDATE,1638087422978,37412
UPDATE,1638087423053,39915
UPDATE,1638087423086,33078
UPDATE,1638087423120,33763
UPDATE,1638087423154,34461
UPDATE,1638087423185,30528
UPDATE,1638087423218,32994
UPDATE,1638087423251,32904
UPDATE,1638087423284,33135
UPDATE,1638087423316,31944
UPDATE,1638087423345,28927
UPDATE,1638087423377,31573
UPDATE,1638087423410,33183
UPDATE,1638087423442,32287
UPDATE,1638087423474,31903
UPDATE,1638087423508,33463
UPDATE,1638087423542,33483
UPDATE,1638087423575,33012
UPDATE,1638087423609,34217
UPDATE,1638087423641,32071
UPDATE,1638087423678,37121
UPDATE,1638087423710,31361
UPDATE,1638087423748,38241
UPDATE,1638087423781,32786
UPDATE,1638087423821,40513
UPDATE,1638087423895,34301
UPDATE,1638087423928,32744
UPDATE,1638087423961,32766
UPDATE,1638087424030,32036
UPDATE,1638087424059,29630
UPDATE,1638087424095,35637
UPDATE,1638087424134,38523
UPDATE,1638087424166,32729
UPDATE,1638087424202,35949
UPDATE,1638087424235,32436
UPDATE,1638087424276,40913
UPDATE,1638087424311,35260
UPDATE,1638087424351,40233
UPDATE,1638087424381,29554
UPDATE,1638087424414,32755
UPDATE,1638087424451,36658
UPDATE,1638087424487,36152
UPDATE,1638087424520,33249
UPDATE,1638087424554,34318
UPDATE,1638087424591,36727
UPDATE,1638087424624,32214
UPDATE,1638087424655,31878
UPDATE,1638087424689,33526
UPDATE,1638087424723,33631
UPDATE,1638087424755,32048
UPDATE,1638087424787,31779
UPDATE,1638087424817,30405
UPDATE,1638087424859,42112
UPDATE,1638087424936,37220
UPDATE,1638087424969,33532
UPDATE,1638087425003,33233
UPDATE,1638087425032,29529
UPDATE,1638087425070,38271
UPDATE,1638087425103,32762
UPDATE,1638087425172,38290
UPDATE,1638087425210,37822
UPDATE,1638087425242,32163
UPDATE,1638087425280,37609
UPDATE,1638087425310,30777
UPDATE,1638087425386,32058
UPDATE,1638087425426,39356
UPDATE,1638087425461,35464
UPDATE,1638087425497,36168
UPDATE,1638087425534,37081
UPDATE,1638087425571,36864
UPDATE,1638087425607,36029
UPDATE,1638087425639,31943
UPDATE,1638087425678,38413
UPDATE,1638087425772,33523
UPDATE,1638087425804,31809
UPDATE,1638087425841,37188
UPDATE,1638087425878,36743
UPDATE,1638087425916,37491
UPDATE,1638087425949,33630
UPDATE,1638087426020,37289
UPDATE,1638087426053,33117
UPDATE,1638087426091,37654
UPDATE,1638087426125,33710
UPDATE,1638087426160,35148
UPDATE,1638087426196,35837
UPDATE,1638087426229,33525
UPDATE,1638087426269,39522
UPDATE,1638087426310,40970
UPDATE,1638087426338,28375
UPDATE,1638087426374,35676
UPDATE,1638087426413,39086
UPDATE,1638087426452,38349
UPDATE,1638087426486,34560
UPDATE,1638087426522,36051
UPDATE,1638087426555,32457
UPDATE,1638087426588,32961
