Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638088710725,196366
READ,1638088710761,36485
READ,1638088710800,39307
READ,1638088710841,40280
READ,1638088710876,35647
READ,1638088710913,36066
READ,1638088710954,41610
READ,1638088710987,32805
READ,1638088711044,56449
READ,1638088711091,46970
READ,1638088711172,80924
READ,1638088711210,38071
READ,1638088711279,69298
READ,1638088711348,68629
READ,1638088711386,37820
READ,1638088711422,36473
READ,1638088711459,36400
READ,1638088711503,44469
READ,1638088711543,39632
READ,1638088711582,38963
READ,1638088711617,35369
READ,1638088711654,36651
READ,1638088711691,36789
READ,1638088711723,32275
READ,1638088711759,36003
READ,1638088711798,38553
READ,1638088711838,39772
READ,1638088711872,34267
READ,1638088711908,36292
READ,1638088711948,39312
READ,1638088711990,42469
READ,1638088712028,38395
READ,1638088712062,33935
READ,1638088712099,36290
READ,1638088712138,39563
READ,1638088712178,39514
READ,1638088712215,36947
READ,1638088712254,39027
READ,1638088712299,44726
READ,1638088712334,34784
READ,1638088712375,41031
READ,1638088712411,36552
READ,1638088712446,34882
READ,1638088712481,34801
READ,1638088712520,39249
READ,1638088712558,37935
READ,1638088712604,45206
READ,1638088712642,38266
READ,1638088712681,38858
READ,1638088712715,34552
READ,1638088712752,36743
READ,1638088712797,44537
READ,1638088712840,43027
READ,1638088712879,38773
READ,1638088712917,37974
READ,1638088712952,35078
READ,1638088712986,33883
READ,1638088713019,32807
READ,1638088713056,37086
READ,1638088713092,35993
READ,1638088713128,35729
READ,1638088713161,33342
READ,1638088713201,40007
READ,1638088713239,37545
READ,1638088713276,37166
READ,1638088713311,35043
READ,1638088713346,35492
READ,1638088713382,35571
READ,1638088713422,39979
READ,1638088713465,42402
READ,1638088713503,38824
READ,1638088713539,35183
READ,1638088713578,39299
READ,1638088713612,33552
READ,1638088713645,33321
READ,1638088713684,39286
READ,1638088713722,37268
READ,1638088713761,39395
READ,1638088713796,35399
READ,1638088713829,32675
READ,1638088713865,35723
READ,1638088713905,39989
READ,1638088713939,34299
READ,1638088713976,36349
READ,1638088714009,33556
READ,1638088714044,34858
READ,1638088714084,39784
READ,1638088714122,38069
READ,1638088714161,39254
READ,1638088714198,36488
READ,1638088714234,36146
READ,1638088714269,34906
READ,1638088714307,38045
READ,1638088714347,39250
READ,1638088714382,35518
