Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638086764610,36415
READ,1638086764645,35358
READ,1638086764715,34763
READ,1638086764749,34092
READ,1638086764785,35841
READ,1638086764859,37258
READ,1638086764929,36505
READ,1638086764965,35427
READ,1638086765001,36182
READ,1638086765149,33550
READ,1638086765292,32630
READ,1638086765326,33839
READ,1638086765395,34884
READ,1638086765432,36696
READ,1638086765469,36663
READ,1638086765543,38830
READ,1638086765580,36873
READ,1638086765615,35156
READ,1638086765792,38888
READ,1638086765829,37345
READ,1638086765902,37151
READ,1638086766047,37306
READ,1638086766152,36941
READ,1638086766440,37928
READ,1638086766661,35940
READ,1638086766695,34377
READ,1638086766941,35911
READ,1638086766978,36389
READ,1638086767166,39842
READ,1638086767233,30803
READ,1638086767271,38239
READ,1638086767404,30905
READ,1638086767440,35084
READ,1638086767471,31070
READ,1638086767610,33246
READ,1638086767681,35633
READ,1638086767724,43726
READ,1638086767796,35851
READ,1638086768108,37503
READ,1638086768180,36910
READ,1638086768215,35054
READ,1638086768288,35948
READ,1638086768325,36824
READ,1638086768466,35990
READ,1638086768503,36452
READ,1638086768539,36485
READ,1638086768616,36478
READ,1638086768728,41521
READ,1638086768795,34456
READ,1638086768888,51676
READ,1638086768929,41768
READ,1638086768997,31054
READ,1638086769068,35988
READ,1638086769105,37308
READ,1638086769178,36370
READ,1638086769383,32479
READ,1638086769453,35240
READ,1638086769494,41317
READ,1638086769640,35983
READ,1638086769710,35217
READ,1638086769745,35123
READ,1638086769780,35686
READ,1638086769848,32015
READ,1638086769884,35666
READ,1638086769921,37141
READ,1638086769991,35394
READ,1638086770097,35512
READ,1638086770135,37569
READ,1638086770204,34812
READ,1638086770274,35212
READ,1638086770341,32202
READ,1638086770444,35234
READ,1638086770481,37439
READ,1638086770512,30423
READ,1638086770546,34120
READ,1638086770583,36540
READ,1638086770618,35384
READ,1638086770689,34978
READ,1638086770726,36694
READ,1638086770797,36527
READ,1638086770966,31045
READ,1638086771037,35203
READ,1638086771113,40550
READ,1638086771151,38006
READ,1638086771189,37726
READ,1638086771257,33767
READ,1638086771327,36843
READ,1638086771363,35761
READ,1638086771504,36034
READ,1638086771538,34117
READ,1638086771568,29778
READ,1638086771605,37444
READ,1638086771636,30987
READ,1638086771672,35325
READ,1638086771747,39021
READ,1638086771783,35595
READ,1638086771962,34063
READ,1638086771999,36632
READ,1638086772035,36369
READ,1638086772105,33972
READ,1638086772252,37056
READ,1638086772331,40041
READ,1638086772367,35934
READ,1638086772442,37348
READ,1638086772474,31721
READ,1638086772505,31534
READ,1638086772613,35587
READ,1638086772727,35523
READ,1638086772796,32545
READ,1638086772864,35409
READ,1638086772901,36931
READ,1638086773053,35786
READ,1638086773131,31021
READ,1638086773198,36600
READ,1638086773268,35734
READ,1638086773373,39155
READ,1638086773411,38254
READ,1638086773449,37728
