Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638091397849,278952
READ,1638091398343,111606
READ,1638091398546,95985
READ,1638091398659,112834
READ,1638091398738,79366
READ,1638091398781,42975
READ,1638091399282,95865
READ,1638091399515,67220
READ,1638091399669,76102
READ,1638091399772,103258
READ,1638091399837,65397
READ,1638091399929,91916
READ,1638091400032,102144
READ,1638091400129,97193
READ,1638091400421,101380
READ,1638091400773,110062
READ,1638091400953,102608
READ,1638091401370,112761
READ,1638091401442,72102
READ,1638091401550,107657
READ,1638091401937,66860
READ,1638091402119,110603
READ,1638091402188,68724
READ,1638091402870,79594
READ,1638091403199,109729
READ,1638091403351,76508
READ,1638091403395,43290
READ,1638091403493,98501
READ,1638091403658,95013
READ,1638091403750,91947
READ,1638091403819,68584
READ,1638091403860,41308
READ,1638091403962,101529
READ,1638091404146,38682
READ,1638091404185,39387
READ,1638091404329,70102
READ,1638091404662,101831
READ,1638091404724,61922
READ,1638091405156,66237
READ,1638091405260,104163
READ,1638091405298,37460
READ,1638091405393,94707
READ,1638091405584,114170
READ,1638091405773,40433
READ,1638091405949,93926
READ,1638091406067,35782
READ,1638091406424,41309
READ,1638091406460,36202
READ,1638091406773,93932
READ,1638091406814,41680
READ,1638091406918,104013
READ,1638091407011,92525
READ,1638091407052,40494
READ,1638091407085,33224
READ,1638091407123,38184
READ,1638091407268,74084
READ,1638091407341,72906
READ,1638091407374,33776
READ,1638091407638,38965
READ,1638091407676,37962
READ,1638091407711,34490
READ,1638091407802,91090
READ,1638091408004,40918
READ,1638091408069,64266
READ,1638091408134,65920
READ,1638091408234,99791
READ,1638091408456,68032
READ,1638091408570,114676
READ,1638091408640,69597
READ,1638091408889,104876
READ,1638091408958,69268
READ,1638091409093,62837
READ,1638091409226,61528
READ,1638091409470,102276
READ,1638091409538,68583
READ,1638091409671,60446
READ,1638091409766,95073
READ,1638091409801,35719
READ,1638091410058,36097
READ,1638091410095,36894
READ,1638091410205,110005
READ,1638091410317,112029
READ,1638091410459,44195
READ,1638091410526,66504
READ,1638091410567,40805
READ,1638091410657,90073
READ,1638091410881,63622
READ,1638091410981,100220
READ,1638091411135,74326
READ,1638091411247,37357
READ,1638091411340,93725
READ,1638091411414,73045
READ,1638091411456,42545
READ,1638091411667,65304
READ,1638091411758,91131
READ,1638091411835,77476
READ,1638091411875,40052
READ,1638091411943,67875
READ,1638091411982,38446
READ,1638091412023,41471
READ,1638091412073,49308
READ,1638091412364,74355
READ,1638091412404,39671
READ,1638091412500,96059
READ,1638091412599,98465
READ,1638091412661,62155
READ,1638091412759,97757
READ,1638091412916,75030
READ,1638091413046,60745
READ,1638091413149,32247
READ,1638091413524,78410
READ,1638091413632,107831
READ,1638091413669,37621
READ,1638091413765,95553
READ,1638091413830,65231
READ,1638091413905,74623
READ,1638091413983,78399
READ,1638091414316,38742
READ,1638091414627,92286
READ,1638091414726,99471
READ,1638091414795,68972
READ,1638091414833,37452
READ,1638091414988,80134
READ,1638091415205,67392
READ,1638091415464,112484
READ,1638091415577,38452
READ,1638091415678,100689
READ,1638091415785,106903
READ,1638091415858,73065
READ,1638091415998,69363
READ,1638091416075,76685
READ,1638091416110,34850
READ,1638091416323,70082
READ,1638091416472,74165
READ,1638091416808,107085
READ,1638091416981,90532
READ,1638091417166,114788
READ,1638091417235,69296
READ,1638091417540,74543
READ,1638091417752,67396
READ,1638091417815,63018
READ,1638091418030,64303
READ,1638091418137,36681
READ,1638091418203,66509
READ,1638091418379,105446
READ,1638091418450,70770
READ,1638091418739,70729
READ,1638091418911,96513
READ,1638091418948,36122
READ,1638091418983,35166
READ,1638091419247,114789
READ,1638091419284,36946
READ,1638091419317,33530
