Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638092710029,111586
READ,1638092710130,100857
READ,1638092710484,71781
READ,1638092710551,67250
READ,1638092710651,100340
READ,1638092710796,59933
READ,1638092710982,107419
READ,1638092711361,117273
READ,1638092711726,100487
READ,1638092711932,111577
READ,1638092712005,72819
READ,1638092712265,109906
READ,1638092712342,77138
READ,1638092712677,96586
READ,1638092712782,105247
READ,1638092712849,66820
READ,1638092713066,66475
READ,1638092713107,40721
READ,1638092713206,98566
READ,1638092713318,112592
READ,1638092713422,103988
READ,1638092713661,79936
READ,1638092713771,110165
READ,1638092713872,101550
READ,1638092713936,64006
READ,1638092714039,102591
READ,1638092714113,73372
READ,1638092714350,73832
READ,1638092714606,69036
READ,1638092714676,70301
READ,1638092714713,37101
READ,1638092714817,103082
READ,1638092714926,33535
READ,1638092715027,101350
READ,1638092715280,63763
READ,1638092715696,118249
READ,1638092716031,117078
READ,1638092716125,94112
READ,1638092716268,70191
READ,1638092716448,108285
READ,1638092716556,108605
READ,1638092716695,65170
READ,1638092716904,101154
READ,1638092717017,38945
READ,1638092717122,105385
READ,1638092717480,98166
READ,1638092717829,92699
READ,1638092718080,98142
READ,1638092718149,68866
READ,1638092718327,100191
READ,1638092718474,71697
READ,1638092718588,113114
READ,1638092718694,106006
READ,1638092718757,62994
READ,1638092718860,103048
READ,1638092718896,35985
READ,1638092718962,66559
READ,1638092718999,36955
READ,1638092719070,70595
READ,1638092719334,97864
READ,1638092719403,69652
READ,1638092719662,70050
READ,1638092719845,97601
READ,1638092719884,38002
READ,1638092720157,38745
READ,1638092720235,77297
READ,1638092720366,59802
READ,1638092720474,107946
READ,1638092720512,37912
READ,1638092720760,71129
READ,1638092720831,70642
READ,1638092721095,99927
READ,1638092721245,72704
READ,1638092721306,61654
READ,1638092721406,99756
READ,1638092721662,107445
READ,1638092721957,70534
READ,1638092722207,105198
READ,1638092722308,100725
READ,1638092722484,103185
READ,1638092722776,70335
READ,1638092723643,96555
READ,1638092723898,116524
READ,1638092724122,72081
READ,1638092724225,103545
READ,1638092724329,104096
READ,1638092724393,63300
READ,1638092724607,62919
READ,1638092724747,66473
READ,1638092724815,68017
READ,1638092725061,97841
READ,1638092725358,69757
READ,1638092725466,107573
READ,1638092725576,110325
READ,1638092725759,102493
READ,1638092725829,70090
READ,1638092726075,103339
READ,1638092726329,100545
READ,1638092726390,60899
READ,1638092726579,38374
READ,1638092727039,78337
READ,1638092727140,101040
READ,1638092727245,33041
READ,1638092727346,101371
READ,1638092727392,45864
READ,1638092727534,69455
READ,1638092727641,106412
READ,1638092727798,75056
READ,1638092727950,79837
READ,1638092728435,98393
READ,1638092728516,80702
READ,1638092728655,67949
READ,1638092728883,70948
READ,1638092729061,107137
READ,1638092729131,69782
READ,1638092729202,70945
READ,1638092729495,72031
READ,1638092729568,72618
READ,1638092729793,75261
READ,1638092729864,71189
READ,1638092729932,67924
READ,1638092730002,69256
READ,1638092730181,104224
READ,1638092730358,100732
READ,1638092730436,77802
READ,1638092730510,74016
READ,1638092730769,106203
READ,1638092730870,100479
READ,1638092731051,106870
READ,1638092731327,109506
READ,1638092731512,109242
READ,1638092731616,103264
READ,1638092731784,92349
READ,1638092732415,100367
READ,1638092732663,100790
READ,1638092732740,76069
READ,1638092732988,64493
READ,1638092733091,102429
READ,1638092733268,104780
READ,1638092733492,76492
READ,1638092733590,97308
READ,1638092733779,105554
READ,1638092733882,102842
READ,1638092734070,106865
READ,1638092734292,71000
READ,1638092734366,73838
READ,1638092734506,67578
READ,1638092734805,63780
READ,1638092735376,66957
READ,1638092735483,107325
READ,1638092735585,102366
READ,1638092735692,106323
READ,1638092735935,88387
READ,1638092736036,101178
READ,1638092736137,100961
READ,1638092736364,71846
READ,1638092736464,99546
READ,1638092736699,92870
READ,1638092736735,36033
READ,1638092736924,36762
READ,1638092737034,36810
READ,1638092737105,70990
READ,1638092737290,107704
READ,1638092737518,78346
READ,1638092737620,101632
READ,1638092737915,71248
READ,1638092738017,101573
READ,1638092738156,66144
READ,1638092738249,93929
READ,1638092738316,66612
READ,1638092738354,37943
READ,1638092738464,110298
READ,1638092738684,66559
READ,1638092738758,74343
READ,1638092738858,99932
READ,1638092738952,93233
READ,1638092739057,35230
READ,1638092739167,38321
READ,1638092739270,102376
READ,1638092739341,70854
READ,1638092739376,34895
READ,1638092739481,105024
READ,1638092739596,115180
READ,1638092739780,104872
READ,1638092739930,72201
READ,1638092740158,78745
READ,1638092740233,74891
READ,1638092740325,92142
READ,1638092740643,68717
READ,1638092741044,105706
READ,1638092741080,35998
READ,1638092741181,100839
READ,1638092741260,78888
READ,1638092741401,65020
READ,1638092741443,41359
READ,1638092741739,69412
READ,1638092741810,70656
READ,1638092741918,108077
READ,1638092742063,72495
READ,1638092742207,72904
READ,1638092742543,106986
READ,1638092742727,111462
READ,1638092742766,38663
READ,1638092743096,101788
READ,1638092743340,94497
READ,1638092743413,73556
READ,1638092743518,104846
READ,1638092743635,34553
READ,1638092744112,103717
READ,1638092744216,104318
READ,1638092744360,69606
READ,1638092744463,102361
READ,1638092744783,96978
READ,1638092744957,94400
READ,1638092744992,34981
READ,1638092745071,79328
READ,1638092745287,68966
READ,1638092745389,101885
READ,1638092745562,99953
READ,1638092746015,79168
READ,1638092746335,95916
READ,1638092746433,97787
READ,1638092746473,40496
READ,1638092746547,73516
READ,1638092746722,104131
READ,1638092746902,105056
READ,1638092746978,75547
READ,1638092747163,106867
READ,1638092747262,98478
READ,1638092747478,72756
READ,1638092747552,73400
READ,1638092747667,40042
READ,1638092747878,65064
READ,1638092748340,69725
READ,1638092748446,105924
READ,1638092748977,79388
READ,1638092749072,95402
READ,1638092749108,35933
READ,1638092749141,33265
READ,1638092749246,104336
READ,1638092749320,73662
READ,1638092749388,68631
READ,1638092749495,106984
READ,1638092749568,72431
READ,1638092749749,33422
READ,1638092750004,106739
READ,1638092750115,39104
READ,1638092750330,65926
READ,1638092750398,68513
READ,1638092750846,73091
READ,1638092750954,107830
READ,1638092751501,99996
READ,1638092751641,65986
READ,1638092751751,37942
READ,1638092751853,102230
READ,1638092751955,101552
READ,1638092752062,107418
READ,1638092752138,75948
READ,1638092752198,60038
READ,1638092752380,104525
READ,1638092752415,35051
READ,1638092752491,75643
READ,1638092752792,74380
READ,1638092752895,102470
READ,1638092753504,87380
READ,1638092753684,96792
READ,1638092753861,103551
READ,1638092753928,67131
READ,1638092754042,113566
READ,1638092754191,67450
READ,1638092754537,110971
READ,1638092754629,91941
READ,1638092754811,103813
READ,1638092754951,70849
READ,1638092755020,69371
READ,1638092755096,76038
READ,1638092755171,74146
READ,1638092755419,108804
READ,1638092755456,36522
READ,1638092755750,74609
READ,1638092755784,34134
READ,1638092755856,71475
READ,1638092755956,99799
READ,1638092756062,35556
READ,1638092756163,101218
READ,1638092756335,102589
READ,1638092756409,74307
READ,1638092756706,73796
READ,1638092756811,105271
READ,1638092756915,103468
READ,1638092756953,38660
READ,1638092757094,72070
READ,1638092757271,105104
READ,1638092757342,70826
READ,1638092757416,74042
READ,1638092757794,75659
READ,1638092758262,94305
READ,1638092758437,101330
READ,1638092758649,64706
READ,1638092758715,66042
READ,1638092758892,103246
READ,1638092758929,37758
READ,1638092759306,72359
READ,1638092759342,36334
READ,1638092759896,103462
READ,1638092760156,103786
READ,1638092760247,91162
READ,1638092760287,40372
READ,1638092760381,93418
READ,1638092760488,107332
READ,1638092760525,37236
READ,1638092760595,70050
READ,1638092760663,67987
READ,1638092760735,71742
READ,1638092761213,104221
READ,1638092761312,99404
READ,1638092761498,34383
READ,1638092761606,108399
READ,1638092761860,98297
READ,1638092761934,74076
READ,1638092762219,71844
READ,1638092762393,98432
READ,1638092762567,96290
READ,1638092762801,74986
READ,1638092762900,99175
READ,1638092762965,64064
READ,1638092763138,100243
READ,1638092763372,81036
READ,1638092763545,101483
READ,1638092763720,102284
READ,1638092763794,73134
READ,1638092764102,81125
READ,1638092764206,104169
READ,1638092764371,89304
READ,1638092764700,105518
READ,1638092764769,69281
READ,1638092764960,111651
READ,1638092765141,109916
READ,1638092765183,42456
READ,1638092765257,73836
READ,1638092765299,42338
READ,1638092765666,66367
READ,1638092765738,72221
READ,1638092766048,97416
READ,1638092766202,80294
READ,1638092766355,76837
READ,1638092766525,96366
READ,1638092766629,103387
READ,1638092766734,105586
READ,1638092767299,117486
READ,1638092767399,100216
READ,1638092767948,101137
READ,1638092768206,102755
READ,1638092768275,68844
READ,1638092768372,97508
READ,1638092768440,68158
READ,1638092768584,70898
READ,1638092768760,102897
READ,1638092769157,95935
READ,1638092769326,92407
READ,1638092769501,101764
READ,1638092769743,92838
READ,1638092770067,109189
READ,1638092770287,140161
READ,1638092770363,76765
READ,1638092770471,38012
READ,1638092770653,34166
READ,1638092770908,107704
READ,1638092771208,69935
READ,1638092771382,101240
READ,1638092771563,106509
READ,1638092771718,80109
READ,1638092771899,104892
READ,1638092772002,103393
READ,1638092772104,101776
READ,1638092772276,100519
READ,1638092772607,105577
READ,1638092772707,100264
READ,1638092772981,46035
READ,1638092773019,37874
READ,1638092773058,38968
READ,1638092773235,103817
READ,1638092773328,93255
READ,1638092773517,38376
READ,1638092773777,113021
READ,1638092773879,101644
READ,1638092773950,71400
READ,1638092774019,68953
READ,1638092774199,32394
READ,1638092774375,103076
READ,1638092774514,67969
READ,1638092774998,106679
READ,1638092775251,107569
READ,1638092775292,40592
READ,1638092775397,105255
READ,1638092775578,105723
READ,1638092775650,72443
READ,1638092775746,95453
READ,1638092776310,108784
READ,1638092776481,100876
READ,1638092776518,36274
READ,1638092776693,99626
READ,1638092776869,36331
READ,1638092776937,68329
READ,1638092777036,98591
READ,1638092777225,44612
READ,1638092777326,100866
READ,1638092777431,35694
READ,1638092777497,66059
READ,1638092777566,69436
READ,1638092777748,107963
READ,1638092777852,104066
READ,1638092778097,98710
READ,1638092778437,120223
READ,1638092778617,105953
READ,1638092778769,71772
READ,1638092778873,103835
READ,1638092778973,100079
READ,1638092779041,67993
READ,1638092779293,99067
READ,1638092779393,100770
READ,1638092779534,68299
READ,1638092779629,95225
READ,1638092779732,102090
READ,1638092779834,102168
READ,1638092779936,102343
READ,1638092780016,80340
READ,1638092780088,71442
READ,1638092780270,35128
READ,1638092780602,79362
READ,1638092780668,65466
READ,1638092780739,71148
READ,1638092780923,35552
READ,1638092781023,100252
READ,1638092781210,109985
READ,1638092781250,39908
READ,1638092781346,96149
READ,1638092781461,38633
READ,1638092781563,102553
READ,1638092781638,74476
READ,1638092781782,69457
READ,1638092781924,66236
READ,1638092782102,96967
READ,1638092782246,72685
READ,1638092782317,70428
READ,1638092782681,69327
READ,1638092782927,98124
READ,1638092783006,78594
READ,1638092783120,38092
READ,1638092783225,104851
READ,1638092783339,114047
READ,1638092783381,41725
READ,1638092783557,103053
READ,1638092783665,107416
READ,1638092783765,100135
READ,1638092783907,71496
READ,1638092784055,75601
READ,1638092784612,94531
READ,1638092784680,67999
READ,1638092785401,106008
READ,1638092785476,74602
READ,1638092785634,76138
READ,1638092785789,75295
READ,1638092785866,77031
READ,1638092786005,64058
READ,1638092786104,99031
READ,1638092786178,73665
READ,1638092786589,106910
READ,1638092786730,65685
READ,1638092786901,99325
READ,1638092787046,74629
READ,1638092787145,99181
READ,1638092787248,102519
READ,1638092787541,71351
READ,1638092787644,102672
READ,1638092787801,80742
READ,1638092787880,79450
READ,1638092787956,76246
READ,1638092787996,39817
READ,1638092788392,93788
READ,1638092788533,70279
READ,1638092788609,75971
READ,1638092788710,100658
READ,1638092788934,71539
READ,1638092789088,76836
READ,1638092789384,75252
READ,1638092789569,36286
READ,1638092789608,38994
READ,1638092789861,101157
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638092789861,2
INSERT latency raw data: op, timestamp(ms), latency(us)
INSERT,1638092709742,391794
INSERT,1638092709917,173429
INSERT,1638092710217,86985
INSERT,1638092710412,194627
INSERT,1638092710736,85086
INSERT,1638092710875,77911
INSERT,1638092711063,80711
INSERT,1638092711244,180724
INSERT,1638092711438,76846
INSERT,1638092711626,187493
INSERT,1638092711821,93969
INSERT,1638092712076,71187
INSERT,1638092712155,78645
INSERT,1638092712417,74396
INSERT,1638092712493,75806
INSERT,1638092712581,87310
INSERT,1638092712925,75905
INSERT,1638092713000,74050
INSERT,1638092713504,81797
INSERT,1638092713581,76172
INSERT,1638092714276,163064
INSERT,1638092714464,114386
INSERT,1638092714537,72541
INSERT,1638092714892,75258
INSERT,1638092715099,71954
INSERT,1638092715217,117284
INSERT,1638092715353,72274
INSERT,1638092715427,74084
INSERT,1638092715504,76703
INSERT,1638092715578,73982
INSERT,1638092715767,70526
INSERT,1638092715839,71302
INSERT,1638092715914,74880
INSERT,1638092716197,72135
INSERT,1638092716339,71739
INSERT,1638092716630,73520
INSERT,1638092716803,107469
INSERT,1638092716978,73234
INSERT,1638092717196,74189
INSERT,1638092717270,73844
INSERT,1638092717381,110721
INSERT,1638092717554,74442
INSERT,1638092717625,70465
INSERT,1638092717737,111420
INSERT,1638092717902,72323
INSERT,1638092717982,80200
INSERT,1638092718227,77724
INSERT,1638092718403,74975
INSERT,1638092719143,72959
INSERT,1638092719236,92479
INSERT,1638092719592,188683
INSERT,1638092719748,85163
INSERT,1638092719956,71827
INSERT,1638092720027,71092
INSERT,1638092720119,91473
INSERT,1638092720306,70852
INSERT,1638092720689,176957
INSERT,1638092720914,83112
INSERT,1638092720995,81219
INSERT,1638092721172,76471
INSERT,1638092721479,73024
INSERT,1638092721554,74593
INSERT,1638092721735,73373
INSERT,1638092721811,75638
INSERT,1638092721886,74898
INSERT,1638092722029,71964
INSERT,1638092722102,73067
INSERT,1638092722381,72801
INSERT,1638092722560,75677
INSERT,1638092722706,145035
INSERT,1638092722852,75721
INSERT,1638092722927,75327
INSERT,1638092723009,81493
INSERT,1638092723087,77907
INSERT,1638092723165,77225
INSERT,1638092723240,75522
INSERT,1638092723318,77645
INSERT,1638092723397,78419
INSERT,1638092723471,74303
INSERT,1638092723546,74479
INSERT,1638092723710,67589
INSERT,1638092723782,71136
