Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638237278574,1
INSERT latency raw data: op, timestamp(ms), latency(us)
INSERT,1638237244967,284317
INSERT,1638237244999,31423
INSERT,1638237245034,34384
INSERT,1638237245069,34948
INSERT,1638237245104,35593
INSERT,1638237245138,33515
INSERT,1638237245173,34885
INSERT,1638237245210,36839
INSERT,1638237245247,37510
INSERT,1638237245282,34143
INSERT,1638237245314,31954
INSERT,1638237245346,32015
INSERT,1638237245377,31651
INSERT,1638237245410,32546
INSERT,1638237245445,35147
INSERT,1638237245480,34714
INSERT,1638237245513,33457
INSERT,1638237245543,29621
INSERT,1638237245578,34853
INSERT,1638237245611,33145
INSERT,1638237245646,34908
INSERT,1638237245682,36027
INSERT,1638237245717,34137
INSERT,1638237245752,34882
INSERT,1638237245786,34828
INSERT,1638237245820,33770
INSERT,1638237245856,35988
INSERT,1638237245891,34395
INSERT,1638237245927,36105
INSERT,1638237245961,34013
INSERT,1638237245994,32950
INSERT,1638237246035,40779
INSERT,1638237246071,35541
INSERT,1638237246102,31635
INSERT,1638237246136,33850
INSERT,1638237246172,36278
INSERT,1638237246208,35096
INSERT,1638237246244,36735
INSERT,1638237246283,38496
INSERT,1638237246325,42208
INSERT,1638237246362,36823
INSERT,1638237246399,36602
INSERT,1638237246437,37559
INSERT,1638237246476,38909
INSERT,1638237246512,35952
INSERT,1638237246548,36222
INSERT,1638237246579,30998
INSERT,1638237246614,34861
INSERT,1638237246648,34217
INSERT,1638237246684,35983
INSERT,1638237246718,33917
INSERT,1638237246752,33742
INSERT,1638237246781,28764
INSERT,1638237246817,36012
INSERT,1638237246847,29718
INSERT,1638237246879,32065
INSERT,1638237246935,56582
INSERT,1638237246965,29500
INSERT,1638237246999,34303
INSERT,1638237247033,33627
INSERT,1638237247065,32188
INSERT,1638237247096,30711
INSERT,1638237247131,34748
INSERT,1638237247167,36603
INSERT,1638237247198,30422
INSERT,1638237247236,37608
INSERT,1638237247270,34728
INSERT,1638237247301,30564
INSERT,1638237247331,30143
INSERT,1638237247360,29059
INSERT,1638237247395,34502
INSERT,1638237247430,35401
INSERT,1638237247459,28780
INSERT,1638237247494,34853
INSERT,1638237247524,30252
INSERT,1638237247558,33725
INSERT,1638237247593,35236
INSERT,1638237247623,29959
INSERT,1638237247658,34776
INSERT,1638237247688,30012
INSERT,1638237247723,34600
INSERT,1638237247756,33271
INSERT,1638237247788,31647
INSERT,1638237247823,34891
INSERT,1638237247857,34230
INSERT,1638237247891,33132
INSERT,1638237247924,33684
INSERT,1638237247957,32980
INSERT,1638237247991,33407
INSERT,1638237248019,28193
INSERT,1638237248049,30166
INSERT,1638237248085,35984
INSERT,1638237248118,32544
INSERT,1638237248157,38686
INSERT,1638237248187,29862
INSERT,1638237248222,35289
INSERT,1638237248252,30111
INSERT,1638237248287,35316
INSERT,1638237248317,29891
INSERT,1638237248351,33191
INSERT,1638237248385,33846
INSERT,1638237248415,30166
INSERT,1638237248449,34581
INSERT,1638237248484,34915
INSERT,1638237248516,31547
INSERT,1638237248551,35223
INSERT,1638237248585,33526
INSERT,1638237248619,34277
INSERT,1638237248658,38544
INSERT,1638237248695,36819
INSERT,1638237248728,33297
INSERT,1638237248763,35128
INSERT,1638237248797,33566
INSERT,1638237248825,28476
INSERT,1638237248862,36240
INSERT,1638237248898,35848
INSERT,1638237248935,37344
INSERT,1638237248978,43213
INSERT,1638237249015,36415
INSERT,1638237249049,34451
INSERT,1638237249101,51793
INSERT,1638237249131,29296
INSERT,1638237249164,33206
INSERT,1638237249198,34040
INSERT,1638237249229,31519
INSERT,1638237249263,33391
INSERT,1638237249297,34092
INSERT,1638237249326,29065
INSERT,1638237249361,35027
INSERT,1638237249393,31177
INSERT,1638237249428,35465
INSERT,1638237249463,35152
INSERT,1638237249497,34010
INSERT,1638237249526,28559
INSERT,1638237249562,36099
INSERT,1638237249597,35154
INSERT,1638237249635,37886
INSERT,1638237249667,31744
INSERT,1638237249705,37635
INSERT,1638237249742,37127
INSERT,1638237249806,63659
INSERT,1638237249836,30548
INSERT,1638237249868,32001
INSERT,1638237249901,32383
INSERT,1638237249937,36331
INSERT,1638237249968,31226
INSERT,1638237250003,34626
INSERT,1638237250036,32977
INSERT,1638237250071,34429
INSERT,1638237250102,31571
INSERT,1638237250137,34436
INSERT,1638237250170,33618
INSERT,1638237250215,44377
INSERT,1638237250248,32709
INSERT,1638237250277,29324
INSERT,1638237250313,35783
INSERT,1638237250347,33886
INSERT,1638237250380,32975
INSERT,1638237250415,35562
INSERT,1638237250446,30769
INSERT,1638237250479,33223
INSERT,1638237250510,30790
INSERT,1638237250543,33103
INSERT,1638237250579,35470
INSERT,1638237250614,35243
INSERT,1638237250645,30512
INSERT,1638237250677,32169
INSERT,1638237250711,34309
INSERT,1638237250740,28392
INSERT,1638237250773,33153
INSERT,1638237250809,35635
INSERT,1638237250844,35097
INSERT,1638237250874,30424
INSERT,1638237250932,57612
INSERT,1638237250964,32275
INSERT,1638237250995,30589
INSERT,1638237251039,43338
INSERT,1638237251072,33267
INSERT,1638237251108,35879
INSERT,1638237251139,31460
INSERT,1638237251176,36339
INSERT,1638237251211,34897
INSERT,1638237251242,30984
INSERT,1638237251281,38648
INSERT,1638237251328,47821
INSERT,1638237251357,28611
INSERT,1638237251387,30260
INSERT,1638237251423,35163
INSERT,1638237251457,34781
INSERT,1638237251488,30141
INSERT,1638237251522,34429
INSERT,1638237251553,30798
INSERT,1638237251584,30746
INSERT,1638237251619,35089
INSERT,1638237251653,33847
INSERT,1638237251684,31278
INSERT,1638237251716,31418
INSERT,1638237251759,43251
INSERT,1638237251794,34780
INSERT,1638237251827,32852
INSERT,1638237251857,30690
INSERT,1638237251893,35235
INSERT,1638237251927,34302
INSERT,1638237251956,28839
INSERT,1638237251986,29831
INSERT,1638237252017,31348
INSERT,1638237252049,32076
INSERT,1638237252084,34546
INSERT,1638237252118,34243
INSERT,1638237252149,30743
INSERT,1638237252179,29487
INSERT,1638237252213,34259
INSERT,1638237252243,29971
INSERT,1638237252280,37355
INSERT,1638237252310,29230
INSERT,1638237252345,35487
INSERT,1638237252380,34759
INSERT,1638237252414,33753
INSERT,1638237252448,34112
INSERT,1638237252487,38715
INSERT,1638237252515,28107
INSERT,1638237252544,29172
INSERT,1638237252587,42996
INSERT,1638237252628,40669
INSERT,1638237252658,29735
INSERT,1638237252693,35647
INSERT,1638237252727,33284
INSERT,1638237252756,29299
INSERT,1638237252792,35605
INSERT,1638237252823,31387
INSERT,1638237252857,34011
INSERT,1638237252900,42364
INSERT,1638237252933,33515
INSERT,1638237252967,33543
INSERT,1638237253001,34498
INSERT,1638237253032,30817
INSERT,1638237253068,35858
INSERT,1638237253104,35381
INSERT,1638237253134,30063
INSERT,1638237253164,29811
INSERT,1638237253200,36132
INSERT,1638237253230,30041
INSERT,1638237253264,33957
INSERT,1638237253298,33589
INSERT,1638237253331,33379
INSERT,1638237253365,34245
INSERT,1638237253400,34276
INSERT,1638237253435,35369
INSERT,1638237253470,34870
INSERT,1638237253504,34516
INSERT,1638237253533,28363
INSERT,1638237253565,31916
INSERT,1638237253608,43289
INSERT,1638237253642,34091
INSERT,1638237253673,30827
INSERT,1638237253710,36422
INSERT,1638237253743,33063
INSERT,1638237253785,41512
INSERT,1638237253816,31852
INSERT,1638237253847,30578
INSERT,1638237253881,33990
INSERT,1638237253916,34603
INSERT,1638237253950,34310
INSERT,1638237253979,29183
INSERT,1638237254015,35894
INSERT,1638237254053,37314
INSERT,1638237254085,32138
INSERT,1638237254115,30271
INSERT,1638237254143,28066
INSERT,1638237254176,32753
INSERT,1638237254206,30405
INSERT,1638237254241,34640
INSERT,1638237254286,44552
INSERT,1638237254321,34928
INSERT,1638237254363,41973
INSERT,1638237254397,34145
INSERT,1638237254427,29646
INSERT,1638237254460,33441
INSERT,1638237254495,35274
INSERT,1638237254525,29322
INSERT,1638237254562,36766
INSERT,1638237254590,28181
INSERT,1638237254632,42137
INSERT,1638237254667,34843
INSERT,1638237254704,36535
INSERT,1638237254737,33702
INSERT,1638237254776,38301
INSERT,1638237254808,32813
INSERT,1638237254840,31697
INSERT,1638237254873,32881
INSERT,1638237254904,30623
INSERT,1638237254939,35057
INSERT,1638237254974,35071
INSERT,1638237255008,33738
INSERT,1638237255039,31593
INSERT,1638237255070,30688
INSERT,1638237255100,30183
INSERT,1638237255131,30223
INSERT,1638237255166,35240
INSERT,1638237255198,32113
INSERT,1638237255239,40921
INSERT,1638237255268,28858
INSERT,1638237255302,33440
INSERT,1638237255336,34153
INSERT,1638237255397,61306
INSERT,1638237255429,31472
INSERT,1638237255462,33082
INSERT,1638237255497,35253
INSERT,1638237255529,31680
INSERT,1638237255561,32443
INSERT,1638237255590,28423
INSERT,1638237255620,30154
INSERT,1638237255655,34926
INSERT,1638237255688,33062
INSERT,1638237255718,30370
INSERT,1638237255750,31736
INSERT,1638237255788,37634
INSERT,1638237255822,33893
INSERT,1638237255853,31130
INSERT,1638237255890,36651
INSERT,1638237255929,39257
INSERT,1638237255960,31059
INSERT,1638237255992,32362
INSERT,1638237256027,34465
INSERT,1638237256062,34838
INSERT,1638237256097,35318
INSERT,1638237256142,45207
INSERT,1638237256179,36842
INSERT,1638237256216,36900
INSERT,1638237256251,35109
INSERT,1638237256280,28195
INSERT,1638237256316,35970
INSERT,1638237256350,34063
INSERT,1638237256394,43935
INSERT,1638237256435,41412
INSERT,1638237256471,35548
INSERT,1638237256502,31270
INSERT,1638237256537,34443
INSERT,1638237256567,29835
INSERT,1638237256596,29266
INSERT,1638237256627,30816
INSERT,1638237256657,30175
INSERT,1638237256700,43252
INSERT,1638237256734,33838
INSERT,1638237256769,34402
INSERT,1638237256800,31245
INSERT,1638237256834,33806
INSERT,1638237256869,35088
INSERT,1638237256899,30565
INSERT,1638237256929,29726
INSERT,1638237256964,35018
INSERT,1638237256998,33935
INSERT,1638237257027,28602
INSERT,1638237257057,30085
INSERT,1638237257097,39736
INSERT,1638237257129,32010
INSERT,1638237257159,29676
INSERT,1638237257189,30116
INSERT,1638237257230,40884
INSERT,1638237257263,33062
INSERT,1638237257296,32746
INSERT,1638237257325,29106
INSERT,1638237257363,38324
INSERT,1638237257397,33910
INSERT,1638237257428,30318
INSERT,1638237257456,27979
INSERT,1638237257489,33844
INSERT,1638237257520,30056
INSERT,1638237257553,32858
INSERT,1638237257582,29509
INSERT,1638237257611,28508
INSERT,1638237257645,34291
INSERT,1638237257681,35722
INSERT,1638237257711,30735
INSERT,1638237257751,39064
INSERT,1638237257783,32715
INSERT,1638237257819,36004
INSERT,1638237257851,31393
INSERT,1638237257885,33855
INSERT,1638237257914,29109
INSERT,1638237257949,35333
INSERT,1638237257981,31156
INSERT,1638237258015,33964
INSERT,1638237258058,42889
INSERT,1638237258099,40968
INSERT,1638237258133,34492
INSERT,1638237258168,34598
INSERT,1638237258202,34424
INSERT,1638237258233,30513
INSERT,1638237258276,42865
INSERT,1638237258305,28872
INSERT,1638237258340,34775
INSERT,1638237258375,35395
INSERT,1638237258406,31346
INSERT,1638237258444,37342
INSERT,1638237258475,30718
INSERT,1638237258511,36009
INSERT,1638237258549,38049
INSERT,1638237258582,33476
INSERT,1638237258620,37250
INSERT,1638237258654,34641
INSERT,1638237258687,32436
INSERT,1638237258720,32870
INSERT,1638237258759,39038
INSERT,1638237258789,30191
INSERT,1638237258824,34852
INSERT,1638237258858,34187
INSERT,1638237258907,48943
INSERT,1638237258941,33883
INSERT,1638237258972,30687
INSERT,1638237259006,33989
INSERT,1638237259036,30072
INSERT,1638237259068,31601
INSERT,1638237259103,35749
INSERT,1638237259152,49123
INSERT,1638237259184,31887
INSERT,1638237259233,48186
INSERT,1638237259264,30992
INSERT,1638237259294,30031
INSERT,1638237259335,41463
INSERT,1638237259365,29969
INSERT,1638237259400,34842
INSERT,1638237259432,31526
INSERT,1638237259466,34378
INSERT,1638237259495,29217
INSERT,1638237259524,28755
INSERT,1638237259557,32432
INSERT,1638237259591,34504
INSERT,1638237259627,35605
INSERT,1638237259662,35344
INSERT,1638237259695,32781
INSERT,1638237259734,38452
INSERT,1638237259769,35471
INSERT,1638237259799,29804
INSERT,1638237259828,29321
INSERT,1638237259863,34292
INSERT,1638237259903,40845
INSERT,1638237259936,32428
INSERT,1638237259972,35785
INSERT,1638237260007,35255
INSERT,1638237260036,29320
INSERT,1638237260070,33514
INSERT,1638237260099,29247
INSERT,1638237260132,32854
INSERT,1638237260173,40501
INSERT,1638237260203,30604
INSERT,1638237260235,32043
INSERT,1638237260270,34568
INSERT,1638237260300,29672
INSERT,1638237260332,32412
INSERT,1638237260369,36543
INSERT,1638237260398,29551
INSERT,1638237260433,34240
INSERT,1638237260466,32992
INSERT,1638237260500,34727
INSERT,1638237260530,29091
INSERT,1638237260560,30197
INSERT,1638237260596,35632
INSERT,1638237260628,32159
INSERT,1638237260656,28387
INSERT,1638237260690,33712
INSERT,1638237260721,31299
INSERT,1638237260753,31553
INSERT,1638237260782,28884
INSERT,1638237260815,32790
INSERT,1638237260849,34477
INSERT,1638237260884,34532
INSERT,1638237260916,32103
INSERT,1638237260946,29692
INSERT,1638237260981,35029
INSERT,1638237261020,39403
INSERT,1638237261051,30998
INSERT,1638237261086,34985
INSERT,1638237261121,35078
INSERT,1638237261152,30394
INSERT,1638237261188,35937
INSERT,1638237261217,29194
INSERT,1638237261246,29361
INSERT,1638237261275,28345
INSERT,1638237261313,37828
INSERT,1638237261347,34035
INSERT,1638237261383,36694
INSERT,1638237261413,29582
INSERT,1638237261444,30587
INSERT,1638237261479,35711
INSERT,1638237261510,30132
INSERT,1638237261543,33485
INSERT,1638237261572,29059
INSERT,1638237261601,28726
INSERT,1638237261632,30961
INSERT,1638237261668,35881
INSERT,1638237261697,29292
INSERT,1638237261729,32089
INSERT,1638237261761,31595
INSERT,1638237261790,28883
INSERT,1638237261824,33818
INSERT,1638237261854,30034
INSERT,1638237261888,34558
INSERT,1638237261923,34805
INSERT,1638237261961,37667
INSERT,1638237261993,31912
INSERT,1638237262038,44871
INSERT,1638237262075,37013
INSERT,1638237262111,35883
INSERT,1638237262139,28430
INSERT,1638237262173,33939
INSERT,1638237262205,31731
INSERT,1638237262234,29082
INSERT,1638237262264,29358
INSERT,1638237262297,33418
INSERT,1638237262328,30887
INSERT,1638237262364,35605
INSERT,1638237262399,34603
INSERT,1638237262429,29941
INSERT,1638237262457,28576
INSERT,1638237262488,30896
INSERT,1638237262534,45515
INSERT,1638237262565,31513
INSERT,1638237262598,33071
INSERT,1638237262627,28951
INSERT,1638237262657,29893
INSERT,1638237262691,34028
INSERT,1638237262723,31840
INSERT,1638237262758,34856
INSERT,1638237262788,29947
INSERT,1638237262818,30401
INSERT,1638237262862,43294
INSERT,1638237262896,34456
INSERT,1638237262927,30246
INSERT,1638237262965,38027
INSERT,1638237262997,32269
INSERT,1638237263032,34774
INSERT,1638237263066,34627
INSERT,1638237263106,39674
INSERT,1638237263144,37786
INSERT,1638237263173,29242
INSERT,1638237263209,35735
INSERT,1638237263238,29255
INSERT,1638237263275,37066
INSERT,1638237263307,32095
INSERT,1638237263341,33792
INSERT,1638237263381,39623
INSERT,1638237263417,36281
INSERT,1638237263446,28817
INSERT,1638237263483,37202
INSERT,1638237263517,33351
INSERT,1638237263553,35951
INSERT,1638237263580,27809
INSERT,1638237263618,37578
INSERT,1638237263653,35086
INSERT,1638237263687,33623
INSERT,1638237263716,29333
INSERT,1638237263746,29661
INSERT,1638237263778,32080
INSERT,1638237263811,32857
INSERT,1638237263843,32250
INSERT,1638237263873,29226
INSERT,1638237263901,28781
INSERT,1638237263930,28924
INSERT,1638237263964,33747
INSERT,1638237263994,30049
INSERT,1638237264026,31286
INSERT,1638237264055,29084
INSERT,1638237264085,29937
INSERT,1638237264118,33080
INSERT,1638237264151,33217
INSERT,1638237264186,35343
INSERT,1638237264221,34446
INSERT,1638237264251,30620
INSERT,1638237264280,28228
INSERT,1638237264312,31841
INSERT,1638237264350,38142
INSERT,1638237264384,34180
INSERT,1638237264415,31212
INSERT,1638237264449,33344
INSERT,1638237264477,28183
INSERT,1638237264514,36971
INSERT,1638237264545,31457
INSERT,1638237264582,36612
INSERT,1638237264615,33076
INSERT,1638237264645,29804
INSERT,1638237264681,35842
