Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638240725662,1
UPDATE latency raw data: op, timestamp(ms), latency(us)
UPDATE,1638240377893,185314
UPDATE,1638240377927,33499
UPDATE,1638240377965,38265
UPDATE,1638240378001,35334
UPDATE,1638240378035,34578
UPDATE,1638240378071,35980
UPDATE,1638240378110,38778
UPDATE,1638240378144,33650
UPDATE,1638240378180,36012
UPDATE,1638240378216,35808
UPDATE,1638240378254,38530
UPDATE,1638240378295,40082
UPDATE,1638240378334,39697
UPDATE,1638240378371,36734
UPDATE,1638240378412,41252
UPDATE,1638240378453,40302
UPDATE,1638240378492,38935
UPDATE,1638240378531,39342
UPDATE,1638240378568,36396
UPDATE,1638240378598,29794
UPDATE,1638240378635,37072
UPDATE,1638240378673,37917
UPDATE,1638240378707,34683
UPDATE,1638240378744,36630
UPDATE,1638240378783,38597
UPDATE,1638240378823,40067
UPDATE,1638240378860,36918
UPDATE,1638240378899,38951
UPDATE,1638240378936,36970
UPDATE,1638240378975,39301
UPDATE,1638240379069,93224
UPDATE,1638240379102,33652
UPDATE,1638240379140,38010
UPDATE,1638240379174,34143
UPDATE,1638240379213,37977
UPDATE,1638240379246,33903
UPDATE,1638240379285,38896
UPDATE,1638240379323,37399
UPDATE,1638240379362,39261
UPDATE,1638240379395,32317
UPDATE,1638240379432,36931
UPDATE,1638240379469,37069
UPDATE,1638240379506,37072
UPDATE,1638240379541,34922
UPDATE,1638240379577,35863
UPDATE,1638240379615,38057
UPDATE,1638240379659,43759
UPDATE,1638240379696,37720
UPDATE,1638240379734,37740
UPDATE,1638240379771,36479
UPDATE,1638240379822,51585
UPDATE,1638240379858,35119
UPDATE,1638240379895,36979
UPDATE,1638240379934,39249
UPDATE,1638240379973,38761
UPDATE,1638240380013,40539
UPDATE,1638240380050,36641
UPDATE,1638240380083,32617
UPDATE,1638240380121,38764
UPDATE,1638240380158,36074
UPDATE,1638240380198,40481
UPDATE,1638240380230,31739
UPDATE,1638240380263,33415
UPDATE,1638240380309,45858
UPDATE,1638240380344,34264
UPDATE,1638240380373,29276
UPDATE,1638240380412,38952
UPDATE,1638240380464,51499
UPDATE,1638240380499,35023
UPDATE,1638240380535,36440
UPDATE,1638240380575,39479
UPDATE,1638240380612,37361
UPDATE,1638240380645,32540
UPDATE,1638240380685,40020
UPDATE,1638240380725,39721
UPDATE,1638240380759,34683
UPDATE,1638240380792,32991
UPDATE,1638240380831,38569
UPDATE,1638240380870,38901
UPDATE,1638240380905,34954
UPDATE,1638240380968,62824
UPDATE,1638240381013,45269
UPDATE,1638240381050,36386
UPDATE,1638240381085,35080
UPDATE,1638240381124,39502
UPDATE,1638240381162,37619
UPDATE,1638240381196,33511
UPDATE,1638240381234,38640
UPDATE,1638240381269,35121
UPDATE,1638240381305,35837
UPDATE,1638240381341,35413
UPDATE,1638240381377,35815
UPDATE,1638240381414,37518
UPDATE,1638240381448,33500
UPDATE,1638240381483,35382
UPDATE,1638240381521,37551
UPDATE,1638240381555,34193
UPDATE,1638240381590,34798
UPDATE,1638240381628,38469
UPDATE,1638240381666,37519
UPDATE,1638240381707,40885
UPDATE,1638240381743,35642
UPDATE,1638240381778,34859
UPDATE,1638240381817,39661
UPDATE,1638240381857,39626
UPDATE,1638240381891,33753
UPDATE,1638240381928,37248
UPDATE,1638240381964,36211
UPDATE,1638240382001,36708
UPDATE,1638240382048,46590
UPDATE,1638240382089,41121
UPDATE,1638240382121,31681
UPDATE,1638240382156,35483
UPDATE,1638240382193,36425
UPDATE,1638240382230,37481
UPDATE,1638240382262,31832
UPDATE,1638240382300,37758
UPDATE,1638240382338,37921
UPDATE,1638240382377,38563
UPDATE,1638240382410,33195
UPDATE,1638240382445,34883
UPDATE,1638240382477,32303
UPDATE,1638240382520,42441
UPDATE,1638240382555,35049
UPDATE,1638240382588,32808
UPDATE,1638240382620,32657
UPDATE,1638240382653,32610
UPDATE,1638240382689,36452
UPDATE,1638240382725,35820
UPDATE,1638240382763,37927
UPDATE,1638240382801,37349
UPDATE,1638240382849,48496
UPDATE,1638240382923,73383
UPDATE,1638240382980,57716
UPDATE,1638240383030,49726
UPDATE,1638240383067,37057
UPDATE,1638240383101,33875
UPDATE,1638240383132,31047
UPDATE,1638240383166,33918
UPDATE,1638240383201,34562
UPDATE,1638240383235,34501
UPDATE,1638240383274,38739
UPDATE,1638240383305,30805
UPDATE,1638240383339,33414
UPDATE,1638240383369,30916
UPDATE,1638240383407,37358
UPDATE,1638240383444,36859
UPDATE,1638240383480,36293
UPDATE,1638240383516,35631
UPDATE,1638240383554,37929
UPDATE,1638240383589,35176
UPDATE,1638240383622,32522
UPDATE,1638240383659,37675
UPDATE,1638240383693,33388
UPDATE,1638240383730,37528
UPDATE,1638240383766,35247
UPDATE,1638240383805,39140
UPDATE,1638240383843,37813
UPDATE,1638240383881,38511
UPDATE,1638240383913,31948
UPDATE,1638240383950,36901
UPDATE,1638240383986,36009
UPDATE,1638240384024,37958
UPDATE,1638240384068,43553
UPDATE,1638240384124,56351
UPDATE,1638240384163,38380
UPDATE,1638240384200,37056
UPDATE,1638240384234,34662
UPDATE,1638240384265,30586
UPDATE,1638240384298,32723
UPDATE,1638240384338,40367
UPDATE,1638240384370,32031
UPDATE,1638240384403,32227
UPDATE,1638240384445,42056
UPDATE,1638240384483,38257
UPDATE,1638240384520,36478
UPDATE,1638240384557,37096
UPDATE,1638240384595,37940
UPDATE,1638240384632,36963
UPDATE,1638240384670,38506
UPDATE,1638240384707,36753
UPDATE,1638240384739,32067
UPDATE,1638240384785,45673
UPDATE,1638240384825,40041
UPDATE,1638240384866,41138
UPDATE,1638240384905,39068
UPDATE,1638240384943,37771
UPDATE,1638240384980,36448
UPDATE,1638240385018,38226
UPDATE,1638240385049,30853
UPDATE,1638240385086,37265
UPDATE,1638240385129,42594
UPDATE,1638240385166,36565
UPDATE,1638240385209,43059
UPDATE,1638240385245,36653
UPDATE,1638240385283,37883
UPDATE,1638240385318,34978
UPDATE,1638240385357,38871
UPDATE,1638240385390,32747
UPDATE,1638240385424,33449
UPDATE,1638240385464,39865
UPDATE,1638240385502,38294
UPDATE,1638240385538,36030
UPDATE,1638240385573,35190
UPDATE,1638240385609,35663
UPDATE,1638240385650,40949
UPDATE,1638240385684,34405
UPDATE,1638240385717,32935
UPDATE,1638240385756,38907
UPDATE,1638240385791,34831
UPDATE,1638240385831,40264
UPDATE,1638240385880,48590
UPDATE,1638240385914,34264
UPDATE,1638240385950,35185
UPDATE,1638240385982,32155
UPDATE,1638240386017,35428
UPDATE,1638240386056,38394
UPDATE,1638240386097,41005
UPDATE,1638240386133,36499
UPDATE,1638240386175,41420
UPDATE,1638240386210,34832
UPDATE,1638240386247,37439
UPDATE,1638240386282,34571
UPDATE,1638240386320,37725
UPDATE,1638240386355,35375
UPDATE,1638240386389,33904
UPDATE,1638240386428,38900
UPDATE,1638240386467,39532
UPDATE,1638240386504,36198
UPDATE,1638240386540,36241
UPDATE,1638240386574,33495
UPDATE,1638240386620,46558
UPDATE,1638240386651,31029
UPDATE,1638240386686,34889
UPDATE,1638240386723,36545
UPDATE,1638240386761,38182
UPDATE,1638240386798,36807
UPDATE,1638240386838,40062
UPDATE,1638240386874,35867
UPDATE,1638240386909,34755
UPDATE,1638240386950,41303
UPDATE,1638240386984,33711
UPDATE,1638240387023,38858
UPDATE,1638240387061,37921
UPDATE,1638240387097,36014
UPDATE,1638240387132,35280
UPDATE,1638240387169,37123
UPDATE,1638240387207,38011
UPDATE,1638240387243,35254
UPDATE,1638240387278,34838
UPDATE,1638240387314,36773
UPDATE,1638240387353,39041
UPDATE,1638240387395,41599
UPDATE,1638240387428,33094
UPDATE,1638240387468,39316
UPDATE,1638240387502,34050
UPDATE,1638240387535,33469
UPDATE,1638240387566,30806
UPDATE,1638240387598,32046
UPDATE,1638240387634,35230
UPDATE,1638240387689,55673
UPDATE,1638240387723,33430
UPDATE,1638240387760,37597
UPDATE,1638240387800,39517
UPDATE,1638240387839,39218
UPDATE,1638240387877,37255
UPDATE,1638240387918,41444
UPDATE,1638240387954,36290
UPDATE,1638240387996,41097
UPDATE,1638240388039,43567
UPDATE,1638240388077,37336
UPDATE,1638240388113,36428
UPDATE,1638240388148,34849
UPDATE,1638240388178,29980
UPDATE,1638240388214,35786
UPDATE,1638240388248,33811
UPDATE,1638240388281,33732
UPDATE,1638240388319,37956
UPDATE,1638240388358,38295
UPDATE,1638240388404,45829
UPDATE,1638240388438,34294
UPDATE,1638240388471,33111
UPDATE,1638240388504,32808
UPDATE,1638240388541,37204
UPDATE,1638240388574,33111
UPDATE,1638240388609,34163
UPDATE,1638240388639,30294
UPDATE,1638240388672,32577
UPDATE,1638240388701,28959
UPDATE,1638240388740,38839
UPDATE,1638240388777,37652
UPDATE,1638240388812,35191
UPDATE,1638240388844,31959
UPDATE,1638240388880,35440
UPDATE,1638240388912,31474
UPDATE,1638240388944,32645
UPDATE,1638240388980,35487
UPDATE,1638240389014,34401
UPDATE,1638240389065,50895
UPDATE,1638240389104,38430
UPDATE,1638240389140,36523
UPDATE,1638240389188,47764
UPDATE,1638240389228,39980
UPDATE,1638240389268,39522
UPDATE,1638240389305,37635
UPDATE,1638240389339,33810
UPDATE,1638240389377,38173
UPDATE,1638240389415,37761
UPDATE,1638240389448,33178
UPDATE,1638240389480,31035
UPDATE,1638240389513,33294
UPDATE,1638240389552,39112
