Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
CLEANUP latency raw data: op, timestamp(ms), latency(us)
CLEANUP,1638238422521,1
INSERT latency raw data: op, timestamp(ms), latency(us)
INSERT,1638238385477,296650
INSERT,1638238385520,43551
INSERT,1638238385556,35452
INSERT,1638238385593,37242
INSERT,1638238385630,36257
INSERT,1638238385668,38629
INSERT,1638238385707,38355
INSERT,1638238385747,39846
INSERT,1638238385785,38631
INSERT,1638238385821,36123
INSERT,1638238385852,30897
INSERT,1638238385890,37470
INSERT,1638238385930,40228
INSERT,1638238385964,34045
INSERT,1638238385998,33999
INSERT,1638238386049,50575
INSERT,1638238386087,38094
INSERT,1638238386119,31329
INSERT,1638238386166,47832
INSERT,1638238386206,38977
INSERT,1638238386246,40450
INSERT,1638238386294,48278
INSERT,1638238386333,39043
INSERT,1638238386371,37778
INSERT,1638238386411,39316
INSERT,1638238386452,40958
INSERT,1638238386493,41289
INSERT,1638238386535,41461
INSERT,1638238386576,41192
INSERT,1638238386618,42310
INSERT,1638238386655,36754
INSERT,1638238386690,34698
INSERT,1638238386725,35603
INSERT,1638238386765,39212
INSERT,1638238386804,39164
INSERT,1638238386845,40813
INSERT,1638238386885,39939
INSERT,1638238386924,39161
INSERT,1638238386960,35879
INSERT,1638238386999,39283
INSERT,1638238387037,37323
INSERT,1638238387072,35315
INSERT,1638238387112,39992
INSERT,1638238387151,38920
INSERT,1638238387190,39209
INSERT,1638238387228,37676
INSERT,1638238387269,40672
INSERT,1638238387306,37125
INSERT,1638238387342,35936
INSERT,1638238387379,37426
INSERT,1638238387415,35649
INSERT,1638238387453,37462
INSERT,1638238387491,38084
INSERT,1638238387528,37475
INSERT,1638238387562,33816
INSERT,1638238387601,38967
INSERT,1638238387641,39255
INSERT,1638238387676,34915
INSERT,1638238387714,38669
INSERT,1638238387754,39688
INSERT,1638238387793,38394
INSERT,1638238387833,40156
INSERT,1638238387872,39698
INSERT,1638238387911,38929
INSERT,1638238387951,39303
INSERT,1638238387990,39440
INSERT,1638238388029,38883
INSERT,1638238388070,40224
INSERT,1638238388113,43738
INSERT,1638238388152,38306
INSERT,1638238388187,35621
INSERT,1638238388223,35635
INSERT,1638238388261,37668
INSERT,1638238388296,35425
INSERT,1638238388331,35044
INSERT,1638238388371,39842
INSERT,1638238388404,32891
INSERT,1638238388446,41694
INSERT,1638238388485,38564
INSERT,1638238388523,38704
INSERT,1638238388571,47289
INSERT,1638238388610,38928
INSERT,1638238388647,37548
INSERT,1638238388682,34338
INSERT,1638238388722,40144
INSERT,1638238388764,42456
INSERT,1638238388800,35395
INSERT,1638238388840,40022
INSERT,1638238388873,32707
INSERT,1638238388911,38311
INSERT,1638238388952,41047
INSERT,1638238388992,39465
INSERT,1638238389029,36879
INSERT,1638238389066,37594
INSERT,1638238389103,36391
INSERT,1638238389144,41518
INSERT,1638238389181,37117
INSERT,1638238389213,31443
INSERT,1638238389247,34373
INSERT,1638238389285,37273
INSERT,1638238389322,36750
INSERT,1638238389358,36247
INSERT,1638238389395,37468
INSERT,1638238389432,36045
INSERT,1638238389471,39220
INSERT,1638238389513,42265
INSERT,1638238389553,39655
INSERT,1638238389593,40104
INSERT,1638238389635,41887
INSERT,1638238389670,35275
INSERT,1638238389713,42867
INSERT,1638238389753,39662
INSERT,1638238389789,36393
INSERT,1638238389820,30243
INSERT,1638238389860,40400
INSERT,1638238389900,39474
INSERT,1638238389976,76404
INSERT,1638238390013,36902
INSERT,1638238390048,34987
INSERT,1638238390088,39352
INSERT,1638238390126,38798
INSERT,1638238390165,38093
INSERT,1638238390206,41125
INSERT,1638238390245,39388
INSERT,1638238390281,35367
INSERT,1638238390327,46547
INSERT,1638238390372,44688
INSERT,1638238390407,35351
INSERT,1638238390443,35777
INSERT,1638238390484,40460
INSERT,1638238390522,38370
INSERT,1638238390562,39637
INSERT,1638238390600,38535
INSERT,1638238390634,33525
INSERT,1638238390669,34667
INSERT,1638238390710,41358
INSERT,1638238390744,34177
INSERT,1638238390778,33834
INSERT,1638238390814,35826
INSERT,1638238390850,35782
INSERT,1638238390888,38231
INSERT,1638238390920,31989
INSERT,1638238390953,32238
INSERT,1638238390991,38877
INSERT,1638238391030,38272
INSERT,1638238391071,41396
INSERT,1638238391112,41075
INSERT,1638238391149,36835
INSERT,1638238391190,40991
INSERT,1638238391232,42131
INSERT,1638238391271,38258
INSERT,1638238391302,30732
INSERT,1638238391341,39043
INSERT,1638238391382,40826
INSERT,1638238391417,35441
INSERT,1638238391453,36210
INSERT,1638238391483,29656
INSERT,1638238391518,35055
INSERT,1638238391557,38794
INSERT,1638238391600,42900
INSERT,1638238391637,37237
INSERT,1638238391675,37389
INSERT,1638238391706,31275
INSERT,1638238391744,38303
INSERT,1638238391782,37970
INSERT,1638238391821,39066
INSERT,1638238391856,34330
INSERT,1638238391890,34394
INSERT,1638238391929,38999
INSERT,1638238391963,33968
INSERT,1638238392003,39848
INSERT,1638238392042,38789
INSERT,1638238392077,34488
INSERT,1638238392117,40626
INSERT,1638238392155,37346
INSERT,1638238392191,36241
INSERT,1638238392231,39529
INSERT,1638238392271,40282
INSERT,1638238392305,33535
INSERT,1638238392336,31487
INSERT,1638238392374,37949
INSERT,1638238392411,37033
INSERT,1638238392445,33687
INSERT,1638238392486,40611
INSERT,1638238392519,33470
INSERT,1638238392556,36645
INSERT,1638238392591,34681
INSERT,1638238392629,38744
INSERT,1638238392668,38878
INSERT,1638238392708,39790
INSERT,1638238392746,38034
INSERT,1638238392781,34668
INSERT,1638238392819,37685
INSERT,1638238392853,34195
INSERT,1638238392892,38688
INSERT,1638238392931,39162
INSERT,1638238392967,35760
INSERT,1638238393006,39237
INSERT,1638238393046,39990
INSERT,1638238393080,33593
INSERT,1638238393114,33938
INSERT,1638238393152,37785
INSERT,1638238393187,35442
INSERT,1638238393221,33743
INSERT,1638238393252,31570
INSERT,1638238393289,36117
INSERT,1638238393327,38334
INSERT,1638238393357,29674
INSERT,1638238393397,39965
INSERT,1638238393436,38784
INSERT,1638238393471,35063
INSERT,1638238393515,44140
INSERT,1638238393550,34814
INSERT,1638238393587,37340
INSERT,1638238393627,40004
INSERT,1638238393667,39367
INSERT,1638238393713,46758
INSERT,1638238393743,29578
INSERT,1638238393792,49045
INSERT,1638238393830,37822
INSERT,1638238393868,37527
INSERT,1638238393904,36539
INSERT,1638238393944,39574
INSERT,1638238393984,40557
INSERT,1638238394031,46190
INSERT,1638238394070,38942
INSERT,1638238394104,33881
INSERT,1638238394141,37463
INSERT,1638238394182,41060
INSERT,1638238394219,37017
INSERT,1638238394257,37644
INSERT,1638238394291,34054
INSERT,1638238394325,34241
INSERT,1638238394361,35519
INSERT,1638238394399,37624
INSERT,1638238394436,37014
INSERT,1638238394468,32118
INSERT,1638238394510,42080
INSERT,1638238394549,38654
INSERT,1638238394584,35315
INSERT,1638238394624,39788
INSERT,1638238394659,35240
INSERT,1638238394697,38078
INSERT,1638238394735,37511
INSERT,1638238394765,30310
INSERT,1638238394805,39683
INSERT,1638238394841,35838
INSERT,1638238394873,31879
INSERT,1638238394907,34112
INSERT,1638238394944,37233
INSERT,1638238394983,38400
INSERT,1638238395019,36654
INSERT,1638238395060,40024
INSERT,1638238395097,36859
INSERT,1638238395137,39946
INSERT,1638238395176,39499
INSERT,1638238395214,37482
INSERT,1638238395253,38884
INSERT,1638238395309,56589
INSERT,1638238395366,57018
INSERT,1638238395426,59140
INSERT,1638238395461,35480
INSERT,1638238395499,37434
INSERT,1638238395533,34862
INSERT,1638238395571,37517
INSERT,1638238395601,29792
INSERT,1638238395649,48414
INSERT,1638238395688,38201
INSERT,1638238395725,37478
INSERT,1638238395763,37618
INSERT,1638238395800,37657
INSERT,1638238395839,38460
INSERT,1638238395880,40870
INSERT,1638238395918,37809
INSERT,1638238395951,33447
INSERT,1638238395991,39620
INSERT,1638238396029,38475
INSERT,1638238396063,33501
INSERT,1638238396103,39680
INSERT,1638238396144,41541
INSERT,1638238396184,39887
INSERT,1638238396229,44806
INSERT,1638238396264,35290
INSERT,1638238396301,36106
INSERT,1638238396339,38110
INSERT,1638238396373,34327
INSERT,1638238396412,39178
INSERT,1638238396442,29948
INSERT,1638238396476,33746
INSERT,1638238396515,38889
INSERT,1638238396553,38362
INSERT,1638238396585,31204
INSERT,1638238396622,37339
INSERT,1638238396658,35499
INSERT,1638238396697,39624
INSERT,1638238396737,39169
INSERT,1638238396772,35577
INSERT,1638238396810,38176
INSERT,1638238396849,38390
INSERT,1638238396880,30601
INSERT,1638238396913,33596
INSERT,1638238396947,33971
INSERT,1638238396984,36748
INSERT,1638238397021,36774
INSERT,1638238397065,43972
INSERT,1638238397099,33732
INSERT,1638238397136,37717
INSERT,1638238397176,39554
