Raw data measurement: will output to stdout.
Raw data measurement: will output to stdout.
READ latency raw data: op, timestamp(ms), latency(us)
READ,1638239266715,398782
READ,1638239266851,135571
READ,1638239266969,117836
READ,1638239267121,152220
READ,1638239267268,146778
READ,1638239267369,101326
READ,1638239267472,103179
READ,1638239267596,123289
READ,1638239267690,94708
READ,1638239267804,113299
READ,1638239267937,133617
READ,1638239268042,104807
READ,1638239268144,102144
READ,1638239268264,119204
READ,1638239268369,104897
READ,1638239268479,110554
READ,1638239268552,72628
READ,1638239268633,81508
READ,1638239268743,109094
READ,1638239268811,68833
READ,1638239268921,109452
READ,1638239269000,79295
READ,1638239269105,104761
READ,1638239269218,113006
READ,1638239269327,108885
READ,1638239269448,120758
READ,1638239269528,79650
READ,1638239269638,110645
READ,1638239269735,96602
READ,1638239269808,72616
READ,1638239269914,106675
READ,1638239269988,73944
READ,1638239270086,98172
READ,1638239270124,37162
READ,1638239270230,105921
READ,1638239270294,64368
READ,1638239270369,74621
READ,1638239270491,122156
READ,1638239270571,79975
READ,1638239270675,104275
READ,1638239270760,84702
READ,1638239270833,72943
READ,1638239270908,75404
READ,1638239270991,82577
READ,1638239271090,99364
READ,1638239271187,96775
READ,1638239271267,79597
READ,1638239271356,88722
READ,1638239271427,71190
READ,1638239271507,80444
READ,1638239271599,92097
READ,1638239271675,75064
READ,1638239271779,104719
READ,1638239271850,70799
READ,1638239271890,39590
READ,1638239271967,76904
READ,1638239272048,81338
READ,1638239272153,104836
READ,1638239272258,105213
READ,1638239272371,112883
READ,1638239272444,73082
READ,1638239272526,81838
READ,1638239272597,70563
READ,1638239272679,81855
READ,1638239272751,72693
READ,1638239272859,107798
READ,1638239272895,35339
READ,1638239272996,101716
READ,1638239273103,106752
READ,1638239273175,71598
READ,1638239273212,36529
READ,1638239273320,108599
READ,1638239273398,77477
READ,1638239273471,73326
READ,1638239273579,108305
READ,1638239273678,98755
READ,1638239273773,94635
READ,1638239273851,77851
READ,1638239273891,39995
READ,1638239273961,70650
READ,1638239274063,101300
READ,1638239274169,106114
READ,1638239274237,68138
READ,1638239274317,80232
READ,1638239274423,105045
READ,1638239274470,47346
READ,1638239274549,79423
READ,1638239274659,109270
READ,1638239274754,95259
READ,1638239274828,73794
READ,1638239274924,96538
READ,1638239275003,78423
READ,1638239275103,99989
READ,1638239275174,71160
READ,1638239275220,46064
READ,1638239275326,105416
READ,1638239275392,66039
READ,1638239275465,73541
READ,1638239275536,71020
READ,1638239275604,67086
READ,1638239275684,80312
READ,1638239275762,78120
READ,1638239275868,106103
READ,1638239275945,76853
